penalty;method;value;score;sim;env;training
0.005;rcp;1.0;in_pi;20230557;ENSG00000197780;observational
0.005;dwrcp;0.8736263736263736;in_pi;20230557;ENSG00000197780;observational
0.005;rcp;3.2096364773242154;pi_width;20230557;ENSG00000197780;observational
0.005;dwrcp;1.3049811827391418;pi_width;20230557;ENSG00000197780;observational
