penalty;method;value;score;sim;env;training
0.025;rcp;1.0;in_pi;20230539;ENSG00000120948;pooled
0.025;dwrcp;0.9644397122051301;in_pi;20230539;ENSG00000120948;pooled
0.025;rcp;3.5992160486106393;pi_width;20230539;ENSG00000120948;pooled
0.025;dwrcp;1.3055264054458047;pi_width;20230539;ENSG00000120948;pooled
