penalty;method;value;score;sim;env;training
0.035;rcp;1.0;in_pi;20230561;ENSG00000156603;pooled
0.035;dwrcp;0.9795392383757626;in_pi;20230561;ENSG00000156603;pooled
0.035;rcp;3.6288180965942045;pi_width;20230561;ENSG00000156603;pooled
0.035;dwrcp;1.594158029786474;pi_width;20230561;ENSG00000156603;pooled
