penalty;method;value;score;sim;env;training
0.005;rcp;0.9924812030075187;in_pi;20230546;ENSG00000197265;pooled
0.005;dwrcp;0.8528138528138528;in_pi;20230546;ENSG00000197265;pooled
0.005;rcp;3.503359416535062;pi_width;20230546;ENSG00000197265;pooled
0.005;dwrcp;1.322210402665388;pi_width;20230546;ENSG00000197265;pooled
