penalty;method;value;score;sim;env;training
0.025;rcp;0.9943820224719101;in_pi;20230554;ENSG00000108424;observational
0.025;dwrcp;0.9379468845760981;in_pi;20230554;ENSG00000108424;observational
0.025;rcp;3.2202455391775064;pi_width;20230554;ENSG00000108424;observational
0.025;dwrcp;1.508398319369551;pi_width;20230554;ENSG00000108424;observational
