penalty;method;value;score;sim;env;training
0.035;rcp;1.0;in_pi;20230539;ENSG00000120948;pooled
0.035;dwrcp;0.9725498986615857;in_pi;20230539;ENSG00000120948;pooled
0.035;rcp;3.5992160486106393;pi_width;20230539;ENSG00000120948;pooled
0.035;dwrcp;1.3761668638394717;pi_width;20230539;ENSG00000120948;pooled
