penalty;method;value;score;sim;env;training
0.025;rcp;1.0;in_pi;20230534;ENSG00000268043;pooled
0.025;dwrcp;0.9603105830504437;in_pi;20230534;ENSG00000268043;pooled
0.025;rcp;3.6074625073822095;pi_width;20230534;ENSG00000268043;pooled
0.025;dwrcp;1.2835929901664072;pi_width;20230534;ENSG00000268043;pooled
