penalty;method;value;score;sim;env;training
0.01;rcp;1.0;in_pi;20230541;ENSG00000205571;pooled
0.01;dwrcp;0.9716981132075472;in_pi;20230541;ENSG00000205571;pooled
0.01;rcp;3.593198850903579;pi_width;20230541;ENSG00000205571;pooled
0.01;dwrcp;2.4615218484617096;pi_width;20230541;ENSG00000205571;pooled
