penalty;method;value;score;sim;env;training
0.015;rcp;1.0;in_pi;20230570;ENSG00000163754;pooled
0.015;dwrcp;0.9823943661971831;in_pi;20230570;ENSG00000163754;pooled
0.015;rcp;3.6311550401591974;pi_width;20230570;ENSG00000163754;pooled
0.015;dwrcp;1.4988962404507227;pi_width;20230570;ENSG00000163754;pooled
