penalty;method;value;score;sim;env;training
0.005;rcp;0.9830687263105199;in_pi;20230568;ENSG00000152253;observational
0.005;dwrcp;0.8309375670456984;in_pi;20230568;ENSG00000152253;observational
0.005;rcp;3.2249996596437565;pi_width;20230568;ENSG00000152253;observational
0.005;dwrcp;1.6405303933189401;pi_width;20230568;ENSG00000152253;observational
