penalty;method;value;score;sim;env;training
0.03;rcp;1.0;in_pi;20230556;ENSG00000117360;observational
0.03;dwrcp;0.8912337662337663;in_pi;20230556;ENSG00000117360;observational
0.03;rcp;3.2915896910046905;pi_width;20230556;ENSG00000117360;observational
0.03;dwrcp;1.7542458205281075;pi_width;20230556;ENSG00000117360;observational
