penalty;method;value;score;sim;env;training
0.005;rcp;1.0;in_pi;20230559;ENSG00000105618;pooled
0.005;dwrcp;0.7291666666666667;in_pi;20230559;ENSG00000105618;pooled
0.005;rcp;3.6537511329947234;pi_width;20230559;ENSG00000105618;pooled
0.005;dwrcp;1.2138672137260862;pi_width;20230559;ENSG00000105618;pooled
