penalty;method;value;score;sim;env;training
0.035;rcp;1.0;in_pi;20230556;ENSG00000117360;observational
0.035;dwrcp;0.9094155844155845;in_pi;20230556;ENSG00000117360;observational
0.035;rcp;3.2915896910046905;pi_width;20230556;ENSG00000117360;observational
0.035;dwrcp;1.7967619864730509;pi_width;20230556;ENSG00000117360;observational
