penalty;method;value;score;sim;env;training
0.03;rcp;0.9931506849315068;in_pi;20230540;ENSG00000197734;pooled
0.03;dwrcp;0.7397260273972603;in_pi;20230540;ENSG00000197734;pooled
0.03;rcp;3.552259411340421;pi_width;20230540;ENSG00000197734;pooled
0.03;dwrcp;1.7228318413320092;pi_width;20230540;ENSG00000197734;pooled
