penalty;method;value;score;sim;env;training
0.03;rcp;1.0;in_pi;20230577;ENSG00000144034;pooled
0.03;dwrcp;0.6190476190476191;in_pi;20230577;ENSG00000144034;pooled
0.03;rcp;3.593724807240102;pi_width;20230577;ENSG00000144034;pooled
0.03;dwrcp;1.6356913048451256;pi_width;20230577;ENSG00000144034;pooled
