penalty;method;value;score;sim;env;training
0.02;rcp;1.0;in_pi;20230539;ENSG00000120948;observational
0.02;dwrcp;0.9525787590947724;in_pi;20230539;ENSG00000120948;observational
0.02;rcp;3.2252904321564335;pi_width;20230539;ENSG00000120948;observational
0.02;dwrcp;1.251217719390301;pi_width;20230539;ENSG00000120948;observational
