penalty;method;value;score;sim;env;training
0.04;rcp;0.9945054945054945;in_pi;20230552;ENSG00000182446;observational
0.04;dwrcp;0.8956043956043956;in_pi;20230552;ENSG00000182446;observational
0.04;rcp;3.2590906078954323;pi_width;20230552;ENSG00000182446;observational
0.04;dwrcp;2.270312384584665;pi_width;20230552;ENSG00000182446;observational
