penalty;method;value;score;sim;env;training
0.025;rcp;1.0;in_pi;20230550;ENSG00000105258;pooled
0.025;dwrcp;0.8109350547730829;in_pi;20230550;ENSG00000105258;pooled
0.025;rcp;3.6107175328629273;pi_width;20230550;ENSG00000105258;pooled
0.025;dwrcp;1.5748266192545897;pi_width;20230550;ENSG00000105258;pooled
