penalty;method;value;score;sim;env;training
0.015;rcp;0.9830687263105199;in_pi;20230568;ENSG00000152253;observational
0.015;dwrcp;0.8816330544232283;in_pi;20230568;ENSG00000152253;observational
0.015;rcp;3.2249996596437565;pi_width;20230568;ENSG00000152253;observational
0.015;dwrcp;1.9467331306415152;pi_width;20230568;ENSG00000152253;observational
