penalty;method;value;score;sim;env;training
0.015;rcp;1.0;in_pi;20230538;ENSG00000169727;pooled
0.015;dwrcp;0.9513274336283186;in_pi;20230538;ENSG00000169727;pooled
0.015;rcp;3.593209079799067;pi_width;20230538;ENSG00000169727;pooled
0.015;dwrcp;1.4066735980157516;pi_width;20230538;ENSG00000169727;pooled
