penalty;method;value;score;sim;env;training
0.015;rcp;1.0;in_pi;20230559;ENSG00000105618;pooled
0.015;dwrcp;0.7708333333333333;in_pi;20230559;ENSG00000105618;pooled
0.015;rcp;3.6537511329947234;pi_width;20230559;ENSG00000105618;pooled
0.015;dwrcp;1.262906906334524;pi_width;20230559;ENSG00000105618;pooled
