penalty;method;value;score;sim;env;training
0.005;rcp;1.0;in_pi;20230541;ENSG00000205571;pooled
0.005;dwrcp;0.9551886792452831;in_pi;20230541;ENSG00000205571;pooled
0.005;rcp;3.593198850903579;pi_width;20230541;ENSG00000205571;pooled
0.005;dwrcp;2.3790191819416693;pi_width;20230541;ENSG00000205571;pooled
