penalty;method;value;score;sim;env;training
0.001;rcp;1.0;in_pi;20230558;ENSG00000100804;pooled
0.001;dwrcp;0.7087595907928389;in_pi;20230558;ENSG00000100804;pooled
0.001;rcp;3.624500262277416;pi_width;20230558;ENSG00000100804;pooled
0.001;dwrcp;2.1200391361018345;pi_width;20230558;ENSG00000100804;pooled
