penalty;method;value;score;sim;env;training
0.001;rcp;1.0;in_pi;20230575;ENSG00000111581;observational
0.001;dwrcp;0.9057971014492754;in_pi;20230575;ENSG00000111581;observational
0.001;rcp;3.196689691192778;pi_width;20230575;ENSG00000111581;observational
0.001;dwrcp;1.2992808727269574;pi_width;20230575;ENSG00000111581;observational
