penalty;method;value;score;sim;env;training
0.005;rcp;1.0;in_pi;20230547;ENSG00000183479;pooled
0.005;dwrcp;0.9192708333333333;in_pi;20230547;ENSG00000183479;pooled
0.005;rcp;3.630607598009358;pi_width;20230547;ENSG00000183479;pooled
0.005;dwrcp;1.1586747541547808;pi_width;20230547;ENSG00000183479;pooled
