penalty;method;value;score;sim;env;training
0.03;rcp;1.0;in_pi;20230572;ENSG00000075856;observational
0.03;dwrcp;0.9056513409961686;in_pi;20230572;ENSG00000075856;observational
0.03;rcp;3.1835503144047457;pi_width;20230572;ENSG00000075856;observational
0.03;dwrcp;1.3945169142502896;pi_width;20230572;ENSG00000075856;observational
