penalty;method;value;score;sim;env;training
0.035;rcp;1.0;in_pi;20230554;ENSG00000108424;pooled
0.035;dwrcp;0.9379468845760981;in_pi;20230554;ENSG00000108424;pooled
0.035;rcp;3.6264746654044044;pi_width;20230554;ENSG00000108424;pooled
0.035;dwrcp;1.5492436023853715;pi_width;20230554;ENSG00000108424;pooled
