penalty;method;value;score;sim;env;training
0.04;rcp;1.0;in_pi;20230559;ENSG00000105618;pooled
0.04;dwrcp;0.7847222222222222;in_pi;20230559;ENSG00000105618;pooled
0.04;rcp;3.6537511329947234;pi_width;20230559;ENSG00000105618;pooled
0.04;dwrcp;1.3678707945345607;pi_width;20230559;ENSG00000105618;pooled
