penalty;method;value;score;sim;env;training
0.02;rcp;1.0;in_pi;20230537;ENSG00000112118;observational
0.02;dwrcp;0.9219725343320848;in_pi;20230537;ENSG00000112118;observational
0.02;rcp;3.144660580234566;pi_width;20230537;ENSG00000112118;observational
0.02;dwrcp;1.3207218133371121;pi_width;20230537;ENSG00000112118;observational
