,method,gamma,interv_gene,test_mse
1795,anchor regression,17,ENSG00000083896,0.1262270079771042
1796,anchor regression,17,ENSG00000183479,0.711006973484283
1797,anchor regression,17,ENSG00000197111,0.20014560156716155
1798,anchor regression,17,ENSG00000144034,0.6867315673502915
1799,anchor regression,17,ENSG00000268043,0.29970878027340747
1800,DRIG,18,ENSG00000205609,0.1767670506622068
1801,DRIG,18,ENSG00000205571,0.11622872497887105
1802,DRIG,18,ENSG00000100804,0.2938570028767241
1803,DRIG,18,ENSG00000204152,0.41773737351391044
1804,DRIG,18,ENSG00000168538,0.19922899981680905
1805,DRIG,18,ENSG00000197734,0.11470177308790563
1806,DRIG,18,ENSG00000152253,0.3449396300219222
1807,DRIG,18,ENSG00000106263,0.10873914537200337
1808,DRIG,18,ENSG00000120948,0.1807851184235278
1809,DRIG,18,ENSG00000169750,0.2011600305058899
1810,DRIG,18,ENSG00000119718,0.3760030031610356
1811,DRIG,18,ENSG00000105618,0.29778519139742365
1812,DRIG,18,ENSG00000145191,0.3340493159845022
1813,DRIG,18,ENSG00000072756,0.4213285066945898
1814,DRIG,18,ENSG00000070785,0.12438333806717397
1815,DRIG,18,ENSG00000160075,0.30235254522646016
1816,DRIG,18,ENSG00000075856,0.4832934006506457
1817,DRIG,18,ENSG00000131931,0.6961075645940501
1818,DRIG,18,ENSG00000174243,0.11442115692509522
1819,DRIG,18,ENSG00000117360,0.09759233865138366
1820,DRIG,18,ENSG00000100949,0.14092633729278206
1821,DRIG,18,ENSG00000175792,0.6377972208109974
1822,DRIG,18,ENSG00000181029,0.18588568024983448
1823,DRIG,18,ENSG00000146007,0.0968380847935379
1824,DRIG,18,ENSG00000124207,0.6564625677240743
1825,DRIG,18,ENSG00000174780,0.13906679720310527
1826,DRIG,18,ENSG00000197265,0.4763385677403035
1827,DRIG,18,ENSG00000182446,0.21271221804173332
1828,DRIG,18,ENSG00000169727,0.17904262269819343
1829,DRIG,18,ENSG00000110713,0.16759733904304705
1830,DRIG,18,ENSG00000137955,0.2572196403163082
1831,DRIG,18,ENSG00000142731,0.5428633187255428
1832,DRIG,18,ENSG00000189091,0.43919415551745805
1833,DRIG,18,ENSG00000111581,0.31970365012438556
1834,DRIG,18,ENSG00000198952,0.1372651802553502
1835,DRIG,18,ENSG00000156603,0.24670179856815416
1836,DRIG,18,ENSG00000108424,0.26481501178861233
1837,DRIG,18,ENSG00000105258,0.16391592470139035
1838,DRIG,18,ENSG00000119414,0.12259775667859507
1839,DRIG,18,ENSG00000163754,0.10410141695546508
1840,DRIG,18,ENSG00000112118,0.12177849892420074
1841,DRIG,18,ENSG00000113141,0.20498418421652007
1842,DRIG,18,ENSG00000108064,0.34020438555202104
1843,DRIG,18,ENSG00000198258,0.5922961155259732
1844,DRIG,18,ENSG00000197780,0.1056991492975011
1845,DRIG,18,ENSG00000083896,0.12582411504482874
1846,DRIG,18,ENSG00000183479,0.6263533872076171
1847,DRIG,18,ENSG00000197111,0.16137449222262662
1848,DRIG,18,ENSG00000144034,0.5997999454839837
1849,DRIG,18,ENSG00000268043,0.25531840803939415
1850,anchor regression,18,ENSG00000205609,0.21553325620530098
1851,anchor regression,18,ENSG00000205571,0.1172225546275351
1852,anchor regression,18,ENSG00000100804,0.28669092364418797
1853,anchor regression,18,ENSG00000204152,0.43277293222410196
1854,anchor regression,18,ENSG00000168538,0.2045413460545225
1855,anchor regression,18,ENSG00000197734,0.13398297878772067
1856,anchor regression,18,ENSG00000152253,0.3843074588022595
1857,anchor regression,18,ENSG00000106263,0.11150987905909937
1858,anchor regression,18,ENSG00000120948,0.1806466129445036
1859,anchor regression,18,ENSG00000169750,0.20246157894500422
1860,anchor regression,18,ENSG00000119718,0.45954354683474585
1861,anchor regression,18,ENSG00000105618,0.35669222615581914
1862,anchor regression,18,ENSG00000145191,0.3813373728943441
1863,anchor regression,18,ENSG00000072756,0.46546625620533133
1864,anchor regression,18,ENSG00000070785,0.1237608619783573
1865,anchor regression,18,ENSG00000160075,0.41198630102895634
1866,anchor regression,18,ENSG00000075856,0.5902525033136351
1867,anchor regression,18,ENSG00000131931,0.7846538442752434
1868,anchor regression,18,ENSG00000174243,0.11747505500773908
1869,anchor regression,18,ENSG00000117360,0.10451141773047284
1870,anchor regression,18,ENSG00000100949,0.158925120016668
1871,anchor regression,18,ENSG00000175792,0.7383321974723033
1872,anchor regression,18,ENSG00000181029,0.1832314951782058
1873,anchor regression,18,ENSG00000146007,0.10147649895208866
1874,anchor regression,18,ENSG00000124207,0.7520006630898178
1875,anchor regression,18,ENSG00000174780,0.13456115171645489
1876,anchor regression,18,ENSG00000197265,0.5544358220186569
1877,anchor regression,18,ENSG00000182446,0.21496751917735246
1878,anchor regression,18,ENSG00000169727,0.22763999625610096
1879,anchor regression,18,ENSG00000110713,0.16257772981505192
1880,anchor regression,18,ENSG00000137955,0.34926002237887505
1881,anchor regression,18,ENSG00000142731,0.4999969007456633
1882,anchor regression,18,ENSG00000189091,0.3797791125819754
1883,anchor regression,18,ENSG00000111581,0.3334083287626302
1884,anchor regression,18,ENSG00000198952,0.14239676813159466
1885,anchor regression,18,ENSG00000156603,0.23283440430748326
1886,anchor regression,18,ENSG00000108424,0.3276362263063161
1887,anchor regression,18,ENSG00000105258,0.15920961528506333
1888,anchor regression,18,ENSG00000119414,0.13077241766652878
1889,anchor regression,18,ENSG00000163754,0.10182302071896558
1890,anchor regression,18,ENSG00000112118,0.12117366145370592
1891,anchor regression,18,ENSG00000113141,0.1887303263981899
1892,anchor regression,18,ENSG00000108064,0.342332983232908
1893,anchor regression,18,ENSG00000198258,0.6821880130101583
1894,anchor regression,18,ENSG00000197780,0.1091408549556093
1895,anchor regression,18,ENSG00000083896,0.12628932993489075
1896,anchor regression,18,ENSG00000183479,0.7137136609061644
1897,anchor regression,18,ENSG00000197111,0.20169874514096323
1898,anchor regression,18,ENSG00000144034,0.6893149784606418
1899,anchor regression,18,ENSG00000268043,0.30118476829890983
1900,DRIG,19,ENSG00000205609,0.1768747715730829
1901,DRIG,19,ENSG00000205571,0.1163176672721357
1902,DRIG,19,ENSG00000100804,0.2941901238733216
1903,DRIG,19,ENSG00000204152,0.4170801811091206
1904,DRIG,19,ENSG00000168538,0.19880801108726542
1905,DRIG,19,ENSG00000197734,0.11472966876711267
1906,DRIG,19,ENSG00000152253,0.3443535863550969
1907,DRIG,19,ENSG00000106263,0.10884334377704039
1908,DRIG,19,ENSG00000120948,0.18092789169976378
1909,DRIG,19,ENSG00000169750,0.20064852425192176
1910,DRIG,19,ENSG00000119718,0.3758046252759025
1911,DRIG,19,ENSG00000105618,0.2974892377866784
1912,DRIG,19,ENSG00000145191,0.3339339208481565
1913,DRIG,19,ENSG00000072756,0.42081462976488593
1914,DRIG,19,ENSG00000070785,0.12444125403688763
1915,DRIG,19,ENSG00000160075,0.3020626078098004
1916,DRIG,19,ENSG00000075856,0.4823527913946269
1917,DRIG,19,ENSG00000131931,0.6952018274504765
1918,DRIG,19,ENSG00000174243,0.11451604103417212
1919,DRIG,19,ENSG00000117360,0.0976360912731899
1920,DRIG,19,ENSG00000100949,0.1408174552479587
1921,DRIG,19,ENSG00000175792,0.6363554865247293
1922,DRIG,19,ENSG00000181029,0.18529879807534141
1923,DRIG,19,ENSG00000146007,0.09688947645344953
1924,DRIG,19,ENSG00000124207,0.654968881076341
1925,DRIG,19,ENSG00000174780,0.1392396704151757
1926,DRIG,19,ENSG00000197265,0.4754504000766173
1927,DRIG,19,ENSG00000182446,0.2123423828372145
1928,DRIG,19,ENSG00000169727,0.17894261132517422
1929,DRIG,19,ENSG00000110713,0.1677956761568913
1930,DRIG,19,ENSG00000137955,0.25693052345337714
1931,DRIG,19,ENSG00000142731,0.5408963700281186
1932,DRIG,19,ENSG00000189091,0.438677770684677
1933,DRIG,19,ENSG00000111581,0.31965758655056237
1934,DRIG,19,ENSG00000198952,0.13739045534358574
1935,DRIG,19,ENSG00000156603,0.24595187597581233
1936,DRIG,19,ENSG00000108424,0.2640633044834069
1937,DRIG,19,ENSG00000105258,0.16429148767864826
1938,DRIG,19,ENSG00000119414,0.12275260654773096
1939,DRIG,19,ENSG00000163754,0.10411178036634118
1940,DRIG,19,ENSG00000112118,0.12202427483930205
1941,DRIG,19,ENSG00000113141,0.20531475959974185
1942,DRIG,19,ENSG00000108064,0.33959868878448
1943,DRIG,19,ENSG00000198258,0.591040178508231
1944,DRIG,19,ENSG00000197780,0.10576585937970173
1945,DRIG,19,ENSG00000083896,0.12573746783420597
1946,DRIG,19,ENSG00000183479,0.6250904953071292
1947,DRIG,19,ENSG00000197111,0.16129108671779321
1948,DRIG,19,ENSG00000144034,0.5984930493105363
1949,DRIG,19,ENSG00000268043,0.25497579509788393
1950,anchor regression,19,ENSG00000205609,0.2174142014759019
1951,anchor regression,19,ENSG00000205571,0.11737803283298302
1952,anchor regression,19,ENSG00000100804,0.28692305123933204
1953,anchor regression,19,ENSG00000204152,0.4330762928789435
1954,anchor regression,19,ENSG00000168538,0.2045506719242365
1955,anchor regression,19,ENSG00000197734,0.1349651120417287
1956,anchor regression,19,ENSG00000152253,0.38538005792985447
1957,anchor regression,19,ENSG00000106263,0.1117390101924315
1958,anchor regression,19,ENSG00000120948,0.18082797757326521
1959,anchor regression,19,ENSG00000169750,0.20234656148692087
1960,anchor regression,19,ENSG00000119718,0.46277067813149464
1961,anchor regression,19,ENSG00000105618,0.3585965848388755
1962,anchor regression,19,ENSG00000145191,0.3834901301118399
1963,anchor regression,19,ENSG00000072756,0.46680224567844864
1964,anchor regression,19,ENSG00000070785,0.12382857920457731
1965,anchor regression,19,ENSG00000160075,0.4155941279555856
1966,anchor regression,19,ENSG00000075856,0.5931984459497677
1967,anchor regression,19,ENSG00000131931,0.7876322591130724
1968,anchor regression,19,ENSG00000174243,0.1176576230738783
1969,anchor regression,19,ENSG00000117360,0.10488031203918913
1970,anchor regression,19,ENSG00000100949,0.1595808330758479
1971,anchor regression,19,ENSG00000175792,0.7414734484606255
1972,anchor regression,19,ENSG00000181029,0.1828609794030994
1973,anchor regression,19,ENSG00000146007,0.10174759200752105
1974,anchor regression,19,ENSG00000124207,0.7549672580466176
1975,anchor regression,19,ENSG00000174780,0.13461107290974425
1976,anchor regression,19,ENSG00000197265,0.5562910663805204
1977,anchor regression,19,ENSG00000182446,0.21492242582176074
1978,anchor regression,19,ENSG00000169727,0.22936514509013015
1979,anchor regression,19,ENSG00000110713,0.16269379522044597
1980,anchor regression,19,ENSG00000137955,0.3523596893649747
1981,anchor regression,19,ENSG00000142731,0.49809234868190655
1982,anchor regression,19,ENSG00000189091,0.37806689056571396
1983,anchor regression,19,ENSG00000111581,0.3341725075617444
1984,anchor regression,19,ENSG00000198952,0.14274386694886787
1985,anchor regression,19,ENSG00000156603,0.23205396682251314
1986,anchor regression,19,ENSG00000108424,0.3293468393502703
1987,anchor regression,19,ENSG00000105258,0.1594593771733094
1988,anchor regression,19,ENSG00000119414,0.13133514626061477
1989,anchor regression,19,ENSG00000163754,0.10205152637271318
1990,anchor regression,19,ENSG00000112118,0.121498946035217
1991,anchor regression,19,ENSG00000113141,0.18845086502954578
1992,anchor regression,19,ENSG00000108064,0.34260812646238403
1993,anchor regression,19,ENSG00000198258,0.6844869700709628
1994,anchor regression,19,ENSG00000197780,0.10935290083743472
1995,anchor regression,19,ENSG00000083896,0.12636337910280682
1996,anchor regression,19,ENSG00000183479,0.7164282537561327
1997,anchor regression,19,ENSG00000197111,0.2032002760641748
1998,anchor regression,19,ENSG00000144034,0.6918913712456262
1999,anchor regression,19,ENSG00000268043,0.3026283956661351
2000,DRIG,20,ENSG00000205609,0.1769713009564368
2001,DRIG,20,ENSG00000205571,0.11639957048342259
2002,DRIG,20,ENSG00000100804,0.29449483703950285
2003,DRIG,20,ENSG00000204152,0.41648309629642444
2004,DRIG,20,ENSG00000168538,0.19842624574972317
2005,DRIG,20,ENSG00000197734,0.11475470230412692
2006,DRIG,20,ENSG00000152253,0.3438165145431772
2007,DRIG,20,ENSG00000106263,0.10893889621788874
2008,DRIG,20,ENSG00000120948,0.18105990049704448
2009,DRIG,20,ENSG00000169750,0.20018646897637582
2010,DRIG,20,ENSG00000119718,0.37561866147720413
2011,DRIG,20,ENSG00000105618,0.2972173649200919
2012,DRIG,20,ENSG00000145191,0.3338268397210484
2013,DRIG,20,ENSG00000072756,0.4203447037067998
2014,DRIG,20,ENSG00000070785,0.12449482945925908
2015,DRIG,20,ENSG00000160075,0.3017907798170476
2016,DRIG,20,ENSG00000075856,0.4814875482601694
2017,DRIG,20,ENSG00000131931,0.6943682686495102
2018,DRIG,20,ENSG00000174243,0.11460446317802353
2019,DRIG,20,ENSG00000117360,0.09767612304649927
2020,DRIG,20,ENSG00000100949,0.14071862243683458
2021,DRIG,20,ENSG00000175792,0.635034626064438
2022,DRIG,20,ENSG00000181029,0.18476667955317405
2023,DRIG,20,ENSG00000146007,0.0969365971323872
2024,DRIG,20,ENSG00000124207,0.6536007163050297
2025,DRIG,20,ENSG00000174780,0.13939966363238257
2026,DRIG,20,ENSG00000197265,0.4746344698429966
2027,DRIG,20,ENSG00000182446,0.21200754434248223
2028,DRIG,20,ENSG00000169727,0.17884875160326125
2029,DRIG,20,ENSG00000110713,0.1679785270267055
2030,DRIG,20,ENSG00000137955,0.2566610265904943
2031,DRIG,20,ENSG00000142731,0.5391150095647269
2032,DRIG,20,ENSG00000189091,0.43821464278386074
2033,DRIG,20,ENSG00000111581,0.31961679226370876
2034,DRIG,20,ENSG00000198952,0.13750601889498695
2035,DRIG,20,ENSG00000156603,0.24527130515016496
2036,DRIG,20,ENSG00000108424,0.26337666234144236
2037,DRIG,20,ENSG00000105258,0.16463697124996643
2038,DRIG,20,ENSG00000119414,0.12289541771823081
2039,DRIG,20,ENSG00000163754,0.10412220411905758
2040,DRIG,20,ENSG00000112118,0.12224967307692669
2041,DRIG,20,ENSG00000113141,0.2056198139006563
2042,DRIG,20,ENSG00000108064,0.33904918647245846
2043,DRIG,20,ENSG00000198258,0.5898865980847562
2044,DRIG,20,ENSG00000197780,0.10582690797058682
2045,DRIG,20,ENSG00000083896,0.12565942781487335
2046,DRIG,20,ENSG00000183479,0.623932649222063
2047,DRIG,20,ENSG00000197111,0.16121306247629172
2048,DRIG,20,ENSG00000144034,0.5972941008572291
2049,DRIG,20,ENSG00000268043,0.2546605188851324
2050,anchor regression,20,ENSG00000205609,0.2192168431074267
2051,anchor regression,20,ENSG00000205571,0.11752873859742508
2052,anchor regression,20,ENSG00000100804,0.2871435385167503
2053,anchor regression,20,ENSG00000204152,0.43342827487059554
2054,anchor regression,20,ENSG00000168538,0.204592994003894
2055,anchor regression,20,ENSG00000197734,0.13592486748383945
2056,anchor regression,20,ENSG00000152253,0.3864546970069503
2057,anchor regression,20,ENSG00000106263,0.1119563867129689
2058,anchor regression,20,ENSG00000120948,0.18100471638481078
2059,anchor regression,20,ENSG00000169750,0.2022840079914435
2060,anchor regression,20,ENSG00000119718,0.46588935504334567
2061,anchor regression,20,ENSG00000105618,0.3604483025752899
2062,anchor regression,20,ENSG00000145191,0.38558323208721235
2063,anchor regression,20,ENSG00000072756,0.4681319586105189
2064,anchor regression,20,ENSG00000070785,0.12388993116212392
2065,anchor regression,20,ENSG00000160075,0.41906424820451565
2066,anchor regression,20,ENSG00000075856,0.5960981397082631
2067,anchor regression,20,ENSG00000131931,0.7905678624295585
2068,anchor regression,20,ENSG00000174243,0.11783229759311936
2069,anchor regression,20,ENSG00000117360,0.10523793700399044
2070,anchor regression,20,ENSG00000100949,0.16023058612948335
2071,anchor regression,20,ENSG00000175792,0.7446159463152865
2072,anchor regression,20,ENSG00000181029,0.1825506911513372
2073,anchor regression,20,ENSG00000146007,0.10200741931297706
2074,anchor regression,20,ENSG00000124207,0.7579435233583557
2075,anchor regression,20,ENSG00000174780,0.1346604160888301
2076,anchor regression,20,ENSG00000197265,0.5581106996766183
2077,anchor regression,20,ENSG00000182446,0.21491172273155976
2078,anchor regression,20,ENSG00000169727,0.23102762882502356
2079,anchor regression,20,ENSG00000110713,0.16280653725535743
2080,anchor regression,20,ENSG00000137955,0.3553525041172206
2081,anchor regression,20,ENSG00000142731,0.4964376826624599
2082,anchor regression,20,ENSG00000189091,0.37649162379109685
2083,anchor regression,20,ENSG00000111581,0.3349344574116262
2084,anchor regression,20,ENSG00000198952,0.14307659591772093
2085,anchor regression,20,ENSG00000156603,0.23136488318424636
2086,anchor regression,20,ENSG00000108424,0.33104745952229697
2087,anchor regression,20,ENSG00000105258,0.15968833849816422
2088,anchor regression,20,ENSG00000119414,0.13187525403336658
2089,anchor regression,20,ENSG00000163754,0.10229151961001398
2090,anchor regression,20,ENSG00000112118,0.12180857582155792
2091,anchor regression,20,ENSG00000113141,0.1881746725981386
2092,anchor regression,20,ENSG00000108064,0.34294505850506257
2093,anchor regression,20,ENSG00000198258,0.6867604113285296
2094,anchor regression,20,ENSG00000197780,0.10955510545598976
2095,anchor regression,20,ENSG00000083896,0.12644703259556944
2096,anchor regression,20,ENSG00000183479,0.7191402234427212
2097,anchor regression,20,ENSG00000197111,0.20465341239172222
2098,anchor regression,20,ENSG00000144034,0.6944522138345206
2099,anchor regression,20,ENSG00000268043,0.30403988899896756
2100,DRIG,21,ENSG00000205609,0.17705821973680158
2101,DRIG,21,ENSG00000205571,0.11647524427075033
2102,DRIG,21,ENSG00000100804,0.29477465586781465
2103,DRIG,21,ENSG00000204152,0.4159381995704133
2104,DRIG,21,ENSG00000168538,0.19807845152860473
2105,DRIG,21,ENSG00000197734,0.1147772796411697
2106,DRIG,21,ENSG00000152253,0.34332244738144024
2107,DRIG,21,ENSG00000106263,0.10902684134869949
2108,DRIG,21,ENSG00000120948,0.18118231688432226
2109,DRIG,21,ENSG00000169750,0.19976704953318863
2110,DRIG,21,ENSG00000119718,0.37544403517292513
2111,DRIG,21,ENSG00000105618,0.29696668872930443
2112,DRIG,21,ENSG00000145191,0.33372717603084423
2113,DRIG,21,ENSG00000072756,0.41991325971226473
2114,DRIG,21,ENSG00000070785,0.12454453259933543
2115,DRIG,21,ENSG00000160075,0.3015355426702151
2116,DRIG,21,ENSG00000075856,0.48068885438662634
2117,DRIG,21,ENSG00000131931,0.6935984721767593
2118,DRIG,21,ENSG00000174243,0.11468703720012724
2119,DRIG,21,ENSG00000117360,0.09771288796584837
2120,DRIG,21,ENSG00000100949,0.14062850784639475
2121,DRIG,21,ENSG00000175792,0.6338198385798263
2122,DRIG,21,ENSG00000181029,0.18428199433503914
2123,DRIG,21,ENSG00000146007,0.09697996100507256
2124,DRIG,21,ENSG00000124207,0.6523426834453464
2125,DRIG,21,ENSG00000174780,0.139548168470567
2126,DRIG,21,ENSG00000197265,0.4738822178421515
2127,DRIG,21,ENSG00000182446,0.21170296010560571
2128,DRIG,21,ENSG00000169727,0.17876054441313174
2129,DRIG,21,ENSG00000110713,0.16814764898381748
2130,DRIG,21,ENSG00000137955,0.25640927452940016
2131,DRIG,21,ENSG00000142731,0.537494145006302
2132,DRIG,21,ENSG00000189091,0.43779712617728944
2133,DRIG,21,ENSG00000111581,0.3195804318445398
2134,DRIG,21,ENSG00000198952,0.1376129520588361
2135,DRIG,21,ENSG00000156603,0.24465088746756974
2136,DRIG,21,ENSG00000108424,0.2627468853786934
2137,DRIG,21,ENSG00000105258,0.16495585030193435
2138,DRIG,21,ENSG00000119414,0.12302752757565194
2139,DRIG,21,ENSG00000163754,0.10413257844204774
2140,DRIG,21,ENSG00000112118,0.12245714474301686
2141,DRIG,21,ENSG00000113141,0.20590222008721673
2142,DRIG,21,ENSG00000108064,0.33854836307411346
2143,DRIG,21,ENSG00000198258,0.5888232200648583
2144,DRIG,21,ENSG00000197780,0.10588298973754931
2145,DRIG,21,ENSG00000083896,0.12558878061769874
2146,DRIG,21,ENSG00000183479,0.6228670883951426
2147,DRIG,21,ENSG00000197111,0.16113994104788182
2148,DRIG,21,ENSG00000144034,0.5961901053668778
2149,DRIG,21,ENSG00000268043,0.2543693894694561
2150,anchor regression,21,ENSG00000205609,0.22094674005796863
2151,anchor regression,21,ENSG00000205571,0.11767527264529282
2152,anchor regression,21,ENSG00000100804,0.28735431621128527
2153,anchor regression,21,ENSG00000204152,0.43382013636305433
2154,anchor regression,21,ENSG00000168538,0.20466275603070186
2155,anchor regression,21,ENSG00000197734,0.13686337128090023
2156,anchor regression,21,ENSG00000152253,0.38752763628181286
2157,anchor regression,21,ENSG00000106263,0.11216331180556756
2158,anchor regression,21,ENSG00000120948,0.18117759610240242
2159,anchor regression,21,ENSG00000169750,0.20226571596033913
2160,anchor regression,21,ENSG00000119718,0.4689060567878228
2161,anchor regression,21,ENSG00000105618,0.3622493745418779
2162,anchor regression,21,ENSG00000145191,0.38761922860540987
2163,anchor regression,21,ENSG00000072756,0.4694523089239129
2164,anchor regression,21,ENSG00000070785,0.12394570230994009
2165,anchor regression,21,ENSG00000160075,0.4224062858190327
2166,anchor regression,21,ENSG00000075856,0.5989498627422761
2167,anchor regression,21,ENSG00000131931,0.7934579434561345
2168,anchor regression,21,ENSG00000174243,0.11799987278202478
2169,anchor regression,21,ENSG00000117360,0.10558510515532418
2170,anchor regression,21,ENSG00000100949,0.16087369221867318
2171,anchor regression,21,ENSG00000175792,0.7477496460292746
2172,anchor regression,21,ENSG00000181029,0.18229191205280637
2173,anchor regression,21,ENSG00000146007,0.10225689670690354
2174,anchor regression,21,ENSG00000124207,0.7609185119607695
2175,anchor regression,21,ENSG00000174780,0.13470967332778608
2176,anchor regression,21,ENSG00000197265,0.5598935975889818
2177,anchor regression,21,ENSG00000182446,0.2149299259038819
2178,anchor regression,21,ENSG00000169727,0.232631616087003
2179,anchor regression,21,ENSG00000110713,0.16291668141746862
2180,anchor regression,21,ENSG00000137955,0.3582452670502938
2181,anchor regression,21,ENSG00000142731,0.4949980143787044
2182,anchor regression,21,ENSG00000189091,0.37503716301056333
2183,anchor regression,21,ENSG00000111581,0.3356928148005378
2184,anchor regression,21,ENSG00000198952,0.14339642466540214
2185,anchor regression,21,ENSG00000156603,0.23075495495073658
2186,anchor regression,21,ENSG00000108424,0.3327339783276119
2187,anchor regression,21,ENSG00000105258,0.15989955328534805
2188,anchor regression,21,ENSG00000119414,0.13239466586842405
2189,anchor regression,21,ENSG00000163754,0.10254143157213566
2190,anchor regression,21,ENSG00000112118,0.1221044564552133
2191,anchor regression,21,ENSG00000113141,0.18790286998152256
2192,anchor regression,21,ENSG00000108064,0.3433332589114372
2193,anchor regression,21,ENSG00000198258,0.6890039444654791
2194,anchor regression,21,ENSG00000197780,0.10974847544711787
2195,anchor regression,21,ENSG00000083896,0.12653856732548557
2196,anchor regression,21,ENSG00000183479,0.7218413280024472
2197,anchor regression,21,ENSG00000197111,0.2060610505078339
2198,anchor regression,21,ENSG00000144034,0.6969909796152459
2199,anchor regression,21,ENSG00000268043,0.30541968366640837
2200,DRIG,22,ENSG00000205609,0.1771368324130869
2201,DRIG,22,ENSG00000205571,0.1165453780428523
2202,DRIG,22,ENSG00000100804,0.2950325337152679
2203,DRIG,22,ENSG00000204152,0.41543890776022135
2204,DRIG,22,ENSG00000168538,0.19776027532836177
2205,DRIG,22,ENSG00000197734,0.11479773494869798
2206,DRIG,22,ENSG00000152253,0.3428663593597534
2207,DRIG,22,ENSG00000106263,0.10910805724921753
2208,DRIG,22,ENSG00000120948,0.18129614941894656
2209,DRIG,22,ENSG00000169750,0.19938464462160568
2210,DRIG,22,ENSG00000119718,0.37527978106720516
2211,DRIG,22,ENSG00000105618,0.29673477615599836
2212,DRIG,22,ENSG00000145191,0.3336341620970045
2213,DRIG,22,ENSG00000072756,0.4195157076166844
2214,DRIG,22,ENSG00000070785,0.12459076728449989
2215,DRIG,22,ENSG00000160075,0.3012955186646206
2216,DRIG,22,ENSG00000075856,0.4799492308705168
2217,DRIG,22,ENSG00000131931,0.6928852972791124
2218,DRIG,22,ENSG00000174243,0.11476430641195627
2219,DRIG,22,ENSG00000117360,0.09774676923714062
2220,DRIG,22,ENSG00000100949,0.14054600575555
2221,DRIG,22,ENSG00000175792,0.6326986721176233
2222,DRIG,22,ENSG00000181029,0.18383866507438423
2223,DRIG,22,ENSG00000146007,0.09702000257839756
2224,DRIG,22,ENSG00000124207,0.6511818360435413
2225,DRIG,22,ENSG00000174780,0.1396863828731244
2226,DRIG,22,ENSG00000197265,0.4731863980226097
2227,DRIG,22,ENSG00000182446,0.21142470717670414
2228,DRIG,22,ENSG00000169727,0.1786775331317066
2229,DRIG,22,ENSG00000110713,0.16830454185285781
2230,DRIG,22,ENSG00000137955,0.2561736132650663
2231,DRIG,22,ENSG00000142731,0.5360130121558694
2232,DRIG,22,ENSG00000189091,0.4374189506238122
2233,DRIG,22,ENSG00000111581,0.319547834270043
2234,DRIG,22,ENSG00000198952,0.1377121825727991
2235,DRIG,22,ENSG00000156603,0.24408298239819398
2236,DRIG,22,ENSG00000108424,0.2621671088152034
2237,DRIG,22,ENSG00000105258,0.16525108543778244
2238,DRIG,22,ENSG00000119414,0.12315008502806442
2239,DRIG,22,ENSG00000163754,0.10414282558199149
2240,DRIG,22,ENSG00000112118,0.1226487606046819
2241,DRIG,22,ENSG00000113141,0.20616443206251578
2242,DRIG,22,ENSG00000108064,0.3380899901405218
2243,DRIG,22,ENSG00000198258,0.5878397585029429
2244,DRIG,22,ENSG00000197780,0.10593468977287433
2245,DRIG,22,ENSG00000083896,0.12552452896495966
2246,DRIG,22,ENSG00000183479,0.6218830616384158
2247,DRIG,22,ENSG00000197111,0.16107129429400843
2248,DRIG,22,ENSG00000144034,0.5951700926123477
2249,DRIG,22,ENSG00000268043,0.25409970067090426
2250,anchor regression,22,ENSG00000205609,0.22260889965369474
2251,anchor regression,22,ENSG00000205571,0.11781812457111962
2252,anchor regression,22,ENSG00000100804,0.28755691529207517
2253,anchor regression,22,ENSG00000204152,0.43424469085686074
2254,anchor regression,22,ENSG00000168538,0.20475541060651817
2255,anchor regression,22,ENSG00000197734,0.13778162816007103
2256,anchor regression,22,ENSG00000152253,0.38859592589574826
2257,anchor regression,22,ENSG00000106263,0.11236089157883529
2258,anchor regression,22,ENSG00000120948,0.18134722922462734
2259,anchor regression,22,ENSG00000169750,0.20228493635501682
2260,anchor regression,22,ENSG00000119718,0.4718266908302935
2261,anchor regression,22,ENSG00000105618,0.3640017798052198
2262,anchor regression,22,ENSG00000145191,0.3896005737732037
2263,anchor regression,22,ENSG00000072756,0.47076091189194064
2264,anchor regression,22,ENSG00000070785,0.12399657198273321
2265,anchor regression,22,ENSG00000160075,0.4256288264559376
2266,anchor regression,22,ENSG00000075856,0.6017525316483445
2267,anchor regression,22,ENSG00000131931,0.7963006655636332
2268,anchor regression,22,ENSG00000174243,0.11816103398377542
2269,anchor regression,22,ENSG00000117360,0.10592252828293434
2270,anchor regression,22,ENSG00000100949,0.16150963134682814
2271,anchor regression,22,ENSG00000175792,0.7508666418656715
2272,anchor regression,22,ENSG00000181029,0.18207742598435414
2273,anchor regression,22,ENSG00000146007,0.10249683047686656
2274,anchor regression,22,ENSG00000124207,0.7638835589020486
2275,anchor regression,22,ENSG00000174780,0.13475921050692702
2276,anchor regression,22,ENSG00000197265,0.5616391927011538
2277,anchor regression,22,ENSG00000182446,0.2149725268910645
2278,anchor regression,22,ENSG00000169727,0.23418084689428315
2279,anchor regression,22,ENSG00000110713,0.16302479416746618
2280,anchor regression,22,ENSG00000137955,0.3610440997286802
2281,anchor regression,22,ENSG00000142731,0.4937443794097088
2282,anchor regression,22,ENSG00000189091,0.37368989902277716
2283,anchor regression,22,ENSG00000111581,0.336446493312881
2284,anchor regression,22,ENSG00000198952,0.14370460905812324
2285,anchor regression,22,ENSG00000156603,0.23021399046392368
