lambda,test_crps
5.0,0.1837453544139862
5.0,0.2629418268799782
5.0,0.2108630046248436
5.0,0.2309027999639511
5.0,0.19586268067359924
5.0,0.26769663393497467
5.0,0.32853050231933595
5.0,0.5138624966144562
5.0,0.2646300673484802
5.0,0.21066123992204666
5.0,0.29208085536956785
5.0,0.533527061343193
5.0,0.3530364602804184
5.0,0.47148866057395933
5.0,0.3624348610639572
5.0,0.18958547860383987
5.0,0.25870697051286695
5.0,0.236652709543705
5.0,0.2887790262699127
5.0,0.2193545013666153
5.0,0.3096434772014618
5.0,0.21887612640857695
5.0,0.31389154195785524
6.0,0.19036737829446793
6.0,0.2134477898478508
6.0,0.31562635600566863
6.0,0.2511801227927208
6.0,0.27578534483909606
6.0,0.23339010924100875
6.0,0.27240582555532455
6.0,0.321235266327858
6.0,0.19482483118772506
6.0,0.48920580446720124
6.0,0.20265868306159973
6.0,0.2846884042024612
6.0,0.3940864086151123
6.0,0.23424579352140426
6.0,0.2956878513097763
6.0,0.18064715415239335
6.0,0.3734527975320816
6.0,0.4925403743982315
6.0,0.2025021180510521
6.0,0.4932635486125946
6.0,0.4102265387773514
6.0,0.18460752964019775
6.0,0.34901614487171173
6.0,0.5135891050100326
6.0,0.20193621069192885
6.0,0.2660998642444611
6.0,0.23094484359025955
6.0,0.18666663467884065
6.0,0.25630188584327696
6.0,0.21291985362768173
6.0,0.23272235989570617
6.0,0.1971590057015419
6.0,0.26139024198055266
6.0,0.3347479462623596
6.0,0.49360288977622985
6.0,0.27238340079784396
6.0,0.20579929798841476
6.0,0.29164367616176606
6.0,0.5289908438920975
6.0,0.3552601486444473
6.0,0.4831805408000946
6.0,0.36385688185691833
6.0,0.1949271082878113
6.0,0.27241693437099457
6.0,0.25965648144483566
6.0,0.30446517169475557
6.0,0.2105049028992653
6.0,0.30498974919319155
6.0,0.201972696185112
6.0,0.3102921932935715
7.0,0.1849169135093689
7.0,0.2377322345972061
7.0,0.32065104246139525
7.0,0.25363622754812243
7.0,0.2775127932429314
7.0,0.2207340806722641
7.0,0.27701449394226074
7.0,0.31738790273666384
7.0,0.18752591758966447
7.0,0.4635579288005829
7.0,0.20736990123987198
7.0,0.2784696578979492
7.0,0.3879097938537598
7.0,0.2253548964858055
7.0,0.28835334479808805
7.0,0.18349195271730423
7.0,0.3586731493473053
7.0,0.48766331374645233
7.0,0.20274962335824967
7.0,0.4977750062942505
7.0,0.4131413847208023
7.0,0.18394631445407866
7.0,0.35874128341674805
7.0,0.5012499123811722
7.0,0.20220067948102952
7.0,0.28149367272853854
7.0,0.23111790418624878
7.0,0.19243662506341935
7.0,0.2661969602108002
7.0,0.20567774623632432
7.0,0.2311568394303322
7.0,0.19804394990205765
7.0,0.276433002948761
7.0,0.323098412156105
7.0,0.5292157769203186
7.0,0.2634920060634613
7.0,0.21165538728237152
7.0,0.2984547883272171
7.0,0.5357502609491348
7.0,0.3599300175905228
7.0,0.48789859414100645
7.0,0.36367879509925843
7.0,0.18730503767728807
7.0,0.25892001390457153
7.0,0.24382829964160918
7.0,0.28371321856975557
7.0,0.23206421434879304
7.0,0.3006469637155533
7.0,0.21677765399217605
7.0,0.3142216563224792
8.0,0.19410855174064637
8.0,0.2357769325375557
8.0,0.3178183376789093
8.0,0.2561351999640465
8.0,0.2676589131355286
8.0,0.22402893155813217
8.0,0.27286369204521177
8.0,0.3064204454421997
8.0,0.1997106432914734
8.0,0.47377423346042635
8.0,0.1970759615302086
8.0,0.2908706396818161
8.0,0.3781303107738495
8.0,0.23213378638029097
8.0,0.29944570958614347
8.0,0.1835902065038681
8.0,0.36284925043582916
8.0,0.48195660710334776
8.0,0.2106964960694313
8.0,0.4914698779582977
8.0,0.3882837682962418
8.0,0.18360302299261094
8.0,0.3384957373142242
8.0,0.4862263351678848
8.0,0.19809751063585282
8.0,0.2719927877187729
8.0,0.23882318586111068
8.0,0.1812095209956169
8.0,0.2478902444243431
8.0,0.21056628078222275
8.0,0.23043296933174134
8.0,0.20097498446702958
8.0,0.27771451473236086
8.0,0.3204845368862152
8.0,0.5219246655702591
8.0,0.2648742824792862
8.0,0.21625675708055497
8.0,0.28483586609363554
8.0,0.520625913143158
8.0,0.35545221865177157
8.0,0.46920677125453947
8.0,0.35730094015598296
8.0,0.1946622833609581
8.0,0.26005745828151705
8.0,0.2387805014848709
8.0,0.28540522754192355
8.0,0.21458940207958221
8.0,0.3002938061952591
8.0,0.2147987648844719
8.0,0.31424390375614164
9.0,0.18579418808221818
9.0,0.2293728157877922
9.0,0.3126277655363083
9.0,0.2453489989042282
9.0,0.25822444558143615
9.0,0.21730076968669892
9.0,0.2742744117975235
9.0,0.32075324058532717
9.0,0.1959395855665207
9.0,0.46657030284404755
9.0,0.21333821564912797
9.0,0.2715545117855072
9.0,0.3838836520910263
9.0,0.23185014128684997
9.0,0.2934709757566452
9.0,0.183555443584919
9.0,0.3701913684606552
9.0,0.4784842550754547
9.0,0.2062583491206169
9.0,0.49179971516132354
9.0,0.3951955854892731
9.0,0.18632148951292038
9.0,0.3591090440750122
9.0,0.4955995976924896
9.0,0.20141347795724868
9.0,0.27690147161483764
9.0,0.23671773970127105
9.0,0.1846529498696327
9.0,0.25125771313905715
9.0,0.20908948332071303
9.0,0.22826400846242906
9.0,0.20078926980495454
9.0,0.27699498236179354
9.0,0.31703164577484133
9.0,0.5036718040704727
9.0,0.26362792402505875
9.0,0.21909864246845245
9.0,0.2937586784362793
9.0,0.5019739866256714
9.0,0.350889128446579
9.0,0.4700492173433304
9.0,0.35244911909103394
9.0,0.19088166803121567
9.0,0.25199278593063357
9.0,0.2458450824022293
9.0,0.28244895339012144
9.0,0.2240329787135124
9.0,0.3071603447198868
9.0,0.21529460400342942
9.0,0.3113941133022308
10.0,0.20422896444797517
10.0,0.22709054350852967
10.0,0.3110417306423187
10.0,0.24296189248561859
10.0,0.25741709023714066
10.0,0.22155596315860748
10.0,0.26773408651351926
10.0,0.31307388842105865
10.0,0.1950378179550171
10.0,0.47711708545684817
10.0,0.20831678807735443
10.0,0.27950509190559386
10.0,0.37620237469673157
10.0,0.2369665652513504
10.0,0.28490507900714873
10.0,0.18644059598445892
10.0,0.35800588726997373
10.0,0.46885115206241607
10.0,0.209469173848629
10.0,0.5005027920007705
10.0,0.37607752680778506
10.0,0.19319700002670287
10.0,0.34399824142456054
10.0,0.48723012804985044
10.0,0.20783038735389708
10.0,0.2895397186279297
10.0,0.23502369821071625
10.0,0.18517463207244872
10.0,0.24699905514717102
10.0,0.2097710683941841
10.0,0.22724805921316146
10.0,0.20009044855833052
10.0,0.27829539477825166
10.0,0.307657590508461
10.0,0.49880537390708923
10.0,0.2687834620475769
10.0,0.21651107519865037
10.0,0.2903482913970947
10.0,0.4966761738061905
10.0,0.3483578681945801
10.0,0.4502661496400833
10.0,0.36507126688957214
10.0,0.19109769463539122
10.0,0.25276766866445544
10.0,0.23830766081809998
10.0,0.28488539159297943
10.0,0.22319744676351547
10.0,0.30917091071605685
10.0,0.21487989276647568
10.0,0.3159730315208435
11.0,0.1972464919090271
11.0,0.21799708306789398
11.0,0.30921670198440554
11.0,0.2542021691799164
11.0,0.2536001741886139
11.0,0.22274795174598694
11.0,0.2687832623720169
11.0,0.3068215548992157
11.0,0.19754655212163924
11.0,0.4453947752714157
11.0,0.2048751875758171
11.0,0.270134811103344
11.0,0.3647156924009323
11.0,0.23047488778829575
11.0,0.2887960195541382
11.0,0.18636079728603364
11.0,0.36269108653068544
11.0,0.4646759659051895
11.0,0.21429186016321183
11.0,0.4800138890743256
11.0,0.3779632180929184
11.0,0.18644578605890275
11.0,0.33330537378787994
11.0,0.48201102018356323
11.0,0.2047309935092926
11.0,0.27786984443664553
11.0,0.2489856258034706
11.0,0.18286384791135787
11.0,0.23880833387374878
11.0,0.2145405352115631
11.0,0.23539811819791795
11.0,0.2041533797979355
11.0,0.2639795854687691
11.0,0.31285713613033295
11.0,0.48234285712242125
11.0,0.2691244214773178
11.0,0.2204237997531891
11.0,0.2836413562297821
11.0,0.4779775679111481
11.0,0.35297817289829253
11.0,0.4371102124452591
11.0,0.349279573559761
11.0,0.19684798121452332
11.0,0.26401702165603635
11.0,0.24655939936637877
11.0,0.28988554179668424
11.0,0.21928281486034393
11.0,0.31387898325920105
11.0,0.21629840433597564
11.0,0.30749416053295137
12.0,0.19772165268659592
12.0,0.25881169736385345
12.0,0.3076829671859741
12.0,0.2573428899049759
12.0,0.2679014652967453
12.0,0.22459449470043183
12.0,0.2679748088121414
12.0,0.30664431750774385
12.0,0.199470591545105
12.0,0.45469443798065184
12.0,0.2031882405281067
12.0,0.2688784062862396
12.0,0.37694978415966035
12.0,0.24478956758975984
12.0,0.28334069848060606
12.0,0.18789087235927582
12.0,0.34713332951068876
12.0,0.4588544756174088
12.0,0.20654074847698212
12.0,0.4747456550598145
12.0,0.3788304299116135
12.0,0.19503646939992905
12.0,0.3447008043527603
12.0,0.4737094044685364
12.0,0.21062080562114716
12.0,0.295630669593811
12.0,0.23635242581367494
12.0,0.18857739120721817
12.0,0.2520869016647339
12.0,0.21714570075273515
12.0,0.25074935555458067
12.0,0.2078769862651825
12.0,0.25987294763326646
12.0,0.2966097205877304
12.0,0.4890810579061508
12.0,0.2813295930624008
12.0,0.21277009844779968
12.0,0.27997555434703825
12.0,0.4823339909315109
12.0,0.34551910161972044
12.0,0.43943827152252196
12.0,0.3533684819936752
12.0,0.19445448070764543
12.0,0.2589798003435135
12.0,0.24139405637979508
12.0,0.27461030185222624
12.0,0.21744562536478043
12.0,0.3195642650127411
12.0,0.21683649569749833
12.0,0.30757470726966857
13.0,0.18350834101438523
13.0,0.23061519861221313
13.0,0.2998895227909088
13.0,0.2503483831882477
13.0,0.255199758708477
13.0,0.22320467829704285
13.0,0.26433747112751005
13.0,0.3016052097082138
13.0,0.19409966766834258
13.0,0.4348915308713913
13.0,0.21683514714241028
13.0,0.26304913610219954
13.0,0.37307861149311067
13.0,0.2424356907606125
13.0,0.28347529768943786
13.0,0.18613145053386687
13.0,0.3412806957960129
13.0,0.4450892210006714
13.0,0.22442065328359603
13.0,0.46002296507358553
13.0,0.37777239382266997
13.0,0.1836653858423233
13.0,0.33818324506282804
13.0,0.47119503021240233
13.0,0.2109809398651123
13.0,0.28454309403896333
13.0,0.2477014258503914
13.0,0.18730455487966538
13.0,0.24025715589523317
13.0,0.21778237968683242
13.0,0.23142010122537612
13.0,0.20736745595932007
13.0,0.2691247552633286
13.0,0.2993788838386536
13.0,0.46300278306007386
13.0,0.2746152877807617
13.0,0.2217377245426178
13.0,0.2804067671298981
13.0,0.48071596324443816
13.0,0.3412339687347412
13.0,0.4489451736211777
13.0,0.3471420854330063
13.0,0.195345738530159
13.0,0.25886877775192263
13.0,0.2353550300002098
13.0,0.29599979519844055
13.0,0.23306129723787308
13.0,0.31787011623382566
13.0,0.20930495113134384
13.0,0.3064302444458008
14.0,0.1889885663986206
14.0,0.24173199832439424
14.0,0.3045232504606247
14.0,0.2461106777191162
14.0,0.26936916410923006
14.0,0.2166658952832222
14.0,0.2604318618774414
14.0,0.30964040756225586
14.0,0.18662842214107514
14.0,0.4567540228366852
14.0,0.22082441598176955
14.0,0.26639499366283415
14.0,0.37411234974861146
14.0,0.2248258262872696
14.0,0.2971789985895157
14.0,0.18967961966991426
14.0,0.3511716783046722
14.0,0.4728861391544342
14.0,0.20847515612840653
14.0,0.48270962834358216
14.0,0.3772264659404755
14.0,0.1896102949976921
14.0,0.3379588842391968
14.0,0.4845630317926407
14.0,0.206662055850029
14.0,0.2855345606803894
14.0,0.2444467082619667
14.0,0.18443475067615508
14.0,0.24796586483716965
14.0,0.21421926021575927
14.0,0.2307915359735489
14.0,0.20352359414100646
14.0,0.26475641429424285
14.0,0.3073451191186905
14.0,0.4928008794784546
14.0,0.26778973639011383
14.0,0.22093621492385865
14.0,0.2945387899875641
14.0,0.4810502141714096
14.0,0.3322051018476486
14.0,0.4759015470743179
14.0,0.36574956178665163
14.0,0.19123258590698242
14.0,0.26599625647068026
14.0,0.23960068821907043
14.0,0.2845650941133499
14.0,0.22158506512641907
14.0,0.3040318638086319
14.0,0.2120072141289711
14.0,0.306679892539978
15.0,0.19019892513751985
15.0,0.23502672612667083
15.0,0.3018980920314789
15.0,0.2687865823507309
15.0,0.27519178986549375
15.0,0.23186483681201936
15.0,0.25757724344730376
15.0,0.312348210811615
15.0,0.19552530348300934
15.0,0.4545548975467682
15.0,0.20627784132957458
15.0,0.2823091417551041
15.0,0.3829683929681778
15.0,0.23843967020511628
15.0,0.28910364508628844
15.0,0.18941788971424103
15.0,0.3604579448699951
15.0,0.46400541067123413
15.0,0.21346096992492675
15.0,0.4815363109111786
15.0,0.3713344246149063
15.0,0.18390694558620452
15.0,0.3481886476278305
15.0,0.4931525349617004
15.0,0.21166109144687653
15.0,0.2825251042842865
15.0,0.23225910663604737
15.0,0.18483349084854125
15.0,0.24556032419204712
15.0,0.20882639437913894
15.0,0.23840781450271606
15.0,0.20636505484580994
15.0,0.2677517533302307
15.0,0.2958424657583237
15.0,0.47825034856796267
15.0,0.26891040802001953
15.0,0.20575568974018096
15.0,0.2886708378791809
15.0,0.483231121301651
15.0,0.336349281668663
15.0,0.47312335669994354
15.0,0.3507376998662949
15.0,0.18809956312179565
15.0,0.26092385649681094
15.0,0.24467649757862092
15.0,0.283589506149292
15.0,0.22405175864696503
15.0,0.3139157623052597
15.0,0.2159174621105194
15.0,0.31695437133312226
16.0,0.1851159855723381
16.0,0.23161221593618392
16.0,0.30291743874549865
16.0,0.2595828652381897
16.0,0.2618791550397873
16.0,0.2189687520265579
16.0,0.2687224894762039
16.0,0.30663034319877625
16.0,0.1873576819896698
16.0,0.4603918343782425
16.0,0.20911348909139632
16.0,0.26140317916870115
16.0,0.37348982989788054
16.0,0.2391170248389244
16.0,0.28637643456459044
16.0,0.1848968744277954
16.0,0.35432001650333406
16.0,0.4550786018371582
16.0,0.2030009239912033
16.0,0.4526056081056595
16.0,0.38145339488983154
16.0,0.19492334723472596
16.0,0.3328016310930252
16.0,0.48532079458236693
16.0,0.20348661243915558
16.0,0.2901664525270462
16.0,0.250622546672821
16.0,0.1914234161376953
16.0,0.2438569962978363
16.0,0.20667658150196075
16.0,0.23150232285261155
16.0,0.20189355909824372
16.0,0.26533338725566863
16.0,0.3201429724693298
16.0,0.48132134079933164
16.0,0.2831076502799988
16.0,0.21364955008029937
16.0,0.2842340588569641
16.0,0.4803216099739075
16.0,0.3609061598777771
16.0,0.4376932680606842
16.0,0.3431918561458588
16.0,0.1961682140827179
16.0,0.26129365265369414
16.0,0.2334090530872345
16.0,0.28344387710094454
16.0,0.2169209510087967
16.0,0.3000183939933777
16.0,0.22402165234088897
16.0,0.3181939125061035
17.0,0.19890906661748886
17.0,0.23806773275136947
17.0,0.3084878385066986
17.0,0.2680086880922318
17.0,0.25443226993083956
17.0,0.21703008115291594
17.0,0.25398611426353457
17.0,0.297881418466568
17.0,0.19774363934993744
17.0,0.4389884054660797
17.0,0.21932847499847413
17.0,0.26600027084350586
17.0,0.37805315256118777
17.0,0.24004128873348235
17.0,0.28805252015590666
17.0,0.19053974449634553
17.0,0.34803204536437987
17.0,0.46550039350986483
17.0,0.22158444821834564
17.0,0.459284707903862
17.0,0.37492706775665285
17.0,0.19592394828796386
17.0,0.338078698515892
17.0,0.4737340360879898
17.0,0.20747986137866975
17.0,0.2855885595083237
17.0,0.25125794410705565
17.0,0.1846185177564621
17.0,0.24555278718471527
17.0,0.22163220643997192
17.0,0.2458177089691162
17.0,0.20647876262664794
17.0,0.2609391897916794
17.0,0.30376518368721006
17.0,0.47908646762371065
17.0,0.2786928445100784
17.0,0.21317465901374816
17.0,0.26562167704105377
17.0,0.4406296074390411
17.0,0.3380843013525009
17.0,0.436858332157135
17.0,0.3319666385650635
17.0,0.19554329812526702
17.0,0.2572838395833969
17.0,0.22856384217739106
17.0,0.2764186143875122
17.0,0.22272285670042039
17.0,0.3171792268753052
17.0,0.217431178689003
17.0,0.30792210102081297
18.0,0.19145452082157136
18.0,0.23580309748649597
18.0,0.3092085003852844
18.0,0.2510150343179703
18.0,0.26860998570919037
18.0,0.22608035653829575
18.0,0.2608177036046982
18.0,0.30403484404087067
18.0,0.18233672380447388
18.0,0.45038898587226867
18.0,0.20786184966564178
18.0,0.2748470216989517
18.0,0.3614526629447937
18.0,0.24325930178165436
18.0,0.2927963942289352
18.0,0.19083095490932464
18.0,0.35128100514411925
18.0,0.4683494448661804
18.0,0.2157295748591423
18.0,0.4614358305931091
18.0,0.3788713037967682
18.0,0.19301107972860337
18.0,0.3329408049583435
18.0,0.49004453122615815
18.0,0.2084820091724396
18.0,0.2849823921918869
18.0,0.25261773765087125
18.0,0.18807238042354585
18.0,0.25796979367733003
18.0,0.21007618606090545
18.0,0.23894439339637757
18.0,0.2041914939880371
18.0,0.26892108023166655
18.0,0.3146751493215561
18.0,0.4811263084411621
18.0,0.26561025679111483
18.0,0.21830426305532455
18.0,0.2837353676557541
18.0,0.47293794751167295
18.0,0.3463571608066559
18.0,0.4511841297149658
18.0,0.3468143194913864
18.0,0.20199013650417327
18.0,0.2607662111520767
18.0,0.22526769936084748
18.0,0.27694414258003236
18.0,0.23099711984395982
18.0,0.31499951183795927
18.0,0.21403075009584427
18.0,0.3026040196418762
19.0,0.19674962908029556
19.0,0.24004769921302796
19.0,0.30757819712162016
19.0,0.25194174945354464
19.0,0.2656351089477539
19.0,0.21227907538414
19.0,0.26470665633678436
19.0,0.3006503790616989
19.0,0.1925447702407837
19.0,0.4392005026340485
19.0,0.2128960445523262
19.0,0.2634365350008011
19.0,0.3696542203426361
19.0,0.2431328624486923
19.0,0.28924753367900846
19.0,0.1862507075071335
19.0,0.3561556875705719
19.0,0.4551715224981308
19.0,0.21252821385860443
19.0,0.4511934667825699
19.0,0.37557308077812196
19.0,0.1925886869430542
19.0,0.3388997226953506
19.0,0.47506262362003326
19.0,0.21171533763408662
19.0,0.28007175028324127
19.0,0.24654751420021057
19.0,0.18284205198287964
19.0,0.24514167606830597
19.0,0.21798396110534668
19.0,0.23950254768133164
19.0,0.208072292804718
19.0,0.2540112048387527
19.0,0.3026615887880325
19.0,0.4728932946920395
19.0,0.2672363013029099
19.0,0.2204472154378891
19.0,0.2859918802976608
19.0,0.4610085844993591
19.0,0.3319793939590454
19.0,0.44679419994354247
19.0,0.328541761636734
19.0,0.20079988837242127
19.0,0.2535864979028702
19.0,0.23769656121730803
19.0,0.274047726392746
19.0,0.21809115409851074
19.0,0.3100993573665619
19.0,0.22947766333818437
19.0,0.3055151253938675
20.0,0.1953938275575638
20.0,0.24197525382041932
20.0,0.30634271800518037
20.0,0.2583571016788483
20.0,0.2603262722492218
20.0,0.21863091140985488
20.0,0.267884635925293
20.0,0.30231192111968996
20.0,0.19224432706832886
20.0,0.4396716505289078
20.0,0.2148118495941162
20.0,0.2605902522802353
20.0,0.3735563725233078
20.0,0.22893326729536057
20.0,0.2924363911151886
20.0,0.18946878015995025
20.0,0.3554731845855713
20.0,0.44814097583293916
20.0,0.2150809109210968
20.0,0.45915196239948275
20.0,0.3753127932548523
20.0,0.18526420295238494
20.0,0.33786830604076384
20.0,0.47627530694007875
20.0,0.2051827847957611
20.0,0.284929147362709
20.0,0.2515281796455383
20.0,0.1880636066198349
20.0,0.24710852801799774
20.0,0.21396566927433014
20.0,0.23416079580783844
20.0,0.20811375975608826
20.0,0.26438097953796386
20.0,0.31140618324279784
20.0,0.4605431079864502
20.0,0.2627087146043777
20.0,0.20840470492839813
20.0,0.28891355693340304
20.0,0.4738956242799759
20.0,0.3516606420278549
20.0,0.4518755257129669
20.0,0.34329141974449157
20.0,0.19210396707057953
20.0,0.2511802434921265
20.0,0.23459242582321166
20.0,0.28703848123550413
20.0,0.23179363459348679
20.0,0.32660148441791537
20.0,0.21701227724552155
20.0,0.3049880385398865
21.0,0.18939794600009918
21.0,0.23249369859695435
21.0,0.3141556441783905
21.0,0.2750622719526291
21.0,0.2751577436923981
21.0,0.23147634863853456
21.0,0.25800552070140836
21.0,0.31052168011665343
21.0,0.19435142278671264
21.0,0.4477164953947067
21.0,0.21764795780181884
21.0,0.25686565935611727
21.0,0.36941932439804076
21.0,0.2344663619995117
21.0,0.2864550530910492
21.0,0.18762779831886292
21.0,0.3663384258747101
21.0,0.4530416548252106
21.0,0.21842490434646605
21.0,0.46346060633659364
21.0,0.3788989335298538
21.0,0.18982309103012085
21.0,0.33951760530471803
21.0,0.4790335863828659
21.0,0.21042026281356813
21.0,0.2882345080375671
21.0,0.24615381956100463
21.0,0.18701035976409913
