lambda,test_mse
34,0.194349274
34,0.111250281
34,0.204135522
34,0.210391343
35,0.223331079
35,0.55240351
35,0.242912605
35,0.208421171
35,0.516227543
35,0.282026023
35,0.142535403
35,0.508590758
35,0.20859924
35,0.323048234
35,0.117347203
35,0.245600373
35,0.359154761
35,0.23684895
35,0.14676702
35,0.117014848
35,0.353039712
35,0.26726234
35,0.340945691
35,0.179883465
35,0.279142469
35,0.490429789
35,0.231035084
35,0.161883503
35,0.1701902
35,0.484174371
35,0.150271535
35,0.208568826
35,0.122170456
35,0.113677144
35,0.099240832
35,0.138388664
35,0.143738627
35,0.12252675
35,0.544405043
35,0.178998843
35,0.190105647
35,0.515935659
35,0.342483282
35,0.107839331
35,0.41576761
35,0.322852403
35,0.152663216
35,0.263498545
35,0.140932828
35,0.208832979
35,0.19740282
35,0.11000222
35,0.200287566
35,0.218631446
36,0.212068215
36,0.534813464
36,0.228375211
36,0.21189259
36,0.49717173
36,0.28193444
36,0.146606132
36,0.487031043
36,0.201579869
36,0.314098477
36,0.118508965
36,0.240567669
36,0.358592182
36,0.240804031
36,0.144409627
36,0.117435187
36,0.344777435
36,0.259328365
36,0.32970956
36,0.168981433
36,0.267272085
36,0.466365278
36,0.221268594
36,0.165372074
36,0.163202941
36,0.457559466
36,0.152002499
36,0.201576442
36,0.122277178
36,0.115470231
36,0.099688627
36,0.141910493
36,0.14166224
36,0.124254018
36,0.524796665
36,0.188674107
36,0.191713437
36,0.491872698
36,0.343565345
36,0.108631797
36,0.401762962
36,0.322630674
36,0.149791792
36,0.255209714
36,0.143012524
36,0.201849803
36,0.192629412
36,0.111317083
36,0.204087749
36,0.209540442
37,0.208086267
37,0.530697465
37,0.229841471
37,0.212677211
37,0.499648482
37,0.288752764
37,0.15043053
37,0.485444754
37,0.19754152
37,0.310970485
37,0.121400602
37,0.242512837
37,0.352647305
37,0.24721618
37,0.150408313
37,0.11902041
37,0.346613467
37,0.256212592
37,0.321752101
37,0.173580796
37,0.26443091
37,0.460414261
37,0.225068823
37,0.171477586
37,0.166027948
37,0.456382662
37,0.155051485
37,0.201863468
37,0.126139686
37,0.116845511
37,0.098655336
37,0.143518582
37,0.144846737
37,0.127646312
37,0.521396577
37,0.189532414
37,0.200276494
37,0.489422381
37,0.34937343
37,0.111527756
37,0.399786532
37,0.324686021
37,0.14654693
37,0.255753875
37,0.146833837
37,0.199415162
37,0.193343863
37,0.112812802
37,0.209233686
37,0.209430382
38,0.221548378
38,0.549250424
38,0.237212196
38,0.20969972
38,0.505249083
38,0.278057188
38,0.143667594
38,0.502929568
38,0.207244128
38,0.319562614
38,0.11675971
38,0.245018139
38,0.359892249
38,0.23693572
38,0.14378503
38,0.11772728
38,0.347026825
38,0.265821636
38,0.339719087
38,0.173532888
38,0.277615964
38,0.485036612
38,0.224804923
38,0.162263483
38,0.164819166
38,0.476786405
38,0.14995271
38,0.201169133
38,0.120865799
38,0.114633188
38,0.099871352
38,0.138247222
38,0.145368874
38,0.121877417
38,0.540160954
38,0.184785917
38,0.189366877
38,0.512483656
38,0.338879973
38,0.106837168
38,0.410359949
38,0.322460264
38,0.151866347
38,0.260582626
38,0.140547171
38,0.208284676
38,0.195156917
38,0.10907013
38,0.201931268
38,0.213501632
39,0.216455773
39,0.543369353
39,0.234296456
39,0.207227483
39,0.503475964
39,0.275962085
39,0.141179502
39,0.49278456
39,0.202020437
39,0.318195611
39,0.117654294
39,0.242792621
39,0.361761272
39,0.241146505
39,0.145323724
39,0.117307171
39,0.348591238
39,0.26375708
39,0.331875533
39,0.176748052
39,0.272930473
39,0.473316133
39,0.228236064
39,0.162592798
39,0.166628122
39,0.47086969
39,0.151428863
39,0.202107266
39,0.122147202
39,0.11451821
39,0.100429259
39,0.137727901
39,0.145385876
39,0.122208409
39,0.530511141
39,0.185262814
39,0.19061774
39,0.499457777
39,0.336489946
39,0.107632913
39,0.412834287
39,0.321905017
39,0.151534915
39,0.25388211
39,0.140362322
39,0.206653818
39,0.194716245
39,0.109843522
39,0.201592982
39,0.214253917
40,0.210963622
40,0.526637793
40,0.231223643
40,0.213911206
40,0.477154136
40,0.288095057
40,0.148244515
40,0.475661129
40,0.198745579
40,0.308503121
40,0.119740136
40,0.237499952
40,0.34911567
40,0.244371638
40,0.146579728
40,0.118022256
40,0.335250348
40,0.256716907
40,0.322820097
40,0.168589085
40,0.266288877
40,0.465248615
40,0.215127751
40,0.167783782
40,0.159373879
40,0.454201847
40,0.156433955
40,0.199984372
40,0.124618731
40,0.116160147
40,0.099206269
40,0.141962349
40,0.14384909
40,0.125787839
40,0.512167394
40,0.191868097
40,0.196684614
40,0.483894855
40,0.350308836
40,0.110204376
40,0.398641229
40,0.323837638
40,0.150681302
40,0.252455145
40,0.145704731
40,0.202126533
40,0.188702658
40,0.112527221
40,0.206173703
40,0.208466411
41,0.216018707
41,0.533853471
41,0.232713014
41,0.211649448
41,0.49117434
41,0.285355836
41,0.147603139
41,0.485769033
41,0.196984544
41,0.315851837
41,0.119275481
41,0.240801722
41,0.354705662
41,0.243582994
41,0.148292571
41,0.11708945
41,0.343626201
41,0.258446366
41,0.325980186
41,0.170623273
41,0.270396143
41,0.465797037
41,0.225021645
41,0.165506497
41,0.161517829
41,0.460103273
41,0.153915852
41,0.20036453
41,0.12525405
41,0.115163684
41,0.09944436
41,0.141466483
41,0.14336355
41,0.125494212
41,0.518960178
41,0.18763794
41,0.195607603
41,0.490784883
41,0.3501966
41,0.109867096
41,0.403033793
41,0.32454136
41,0.149762288
41,0.253799528
41,0.143927902
41,0.203851193
41,0.191111833
41,0.111233927
41,0.20639281
41,0.210331351
42,0.220693737
42,0.545869887
42,0.234566912
42,0.209650427
42,0.493239343
42,0.277412564
42,0.140794411
42,0.497301728
42,0.203708664
42,0.316679925
42,0.117124453
42,0.243069679
42,0.360485464
42,0.236755267
42,0.145410582
42,0.116687737
42,0.347039878
42,0.26600346
42,0.335107774
42,0.174481228
42,0.27549237
42,0.48310712
42,0.223530293
42,0.160750642
42,0.165881842
42,0.46696943
42,0.150364652
42,0.201196775
42,0.122839853
42,0.114004552
42,0.100288771
42,0.138883054
42,0.145036623
42,0.121771924
42,0.531049907
42,0.186184496
42,0.19016251
42,0.508632302
42,0.336589783
42,0.1076888
42,0.416862845
42,0.321433574
42,0.152691573
42,0.254283041
42,0.140959501
42,0.208648384
42,0.193681091
42,0.110777736
42,0.201264694
42,0.214347497
43,0.211430132
43,0.521951914
43,0.230408713
43,0.213986084
43,0.494488388
43,0.289111108
43,0.15170303
43,0.480271548
43,0.197273791
43,0.309638292
43,0.121475585
43,0.24391593
43,0.349309862
43,0.246924579
43,0.148926497
43,0.1204952
43,0.341248542
43,0.255756944
43,0.320791066
43,0.172502995
43,0.266234934
43,0.462473154
43,0.220548615
43,0.169579864
43,0.163647905
43,0.45268628
43,0.15422222
43,0.201708004
43,0.125856861
43,0.116846412
43,0.099378332
43,0.144291356
43,0.14475593
43,0.128667384
43,0.517484426
43,0.188497588
43,0.201192185
43,0.485558003
43,0.350042731
43,0.111527704
43,0.400908142
43,0.326593429
43,0.149954319
43,0.257812142
43,0.148757607
43,0.199464947
43,0.194212809
43,0.111543708
43,0.210276246
43,0.210266948
44,0.216799513
44,0.536113083
44,0.231630772
44,0.210010603
44,0.492390811
44,0.288579762
44,0.146844819
44,0.489888012
44,0.19975844
44,0.312532514
44,0.120611534
44,0.24195534
44,0.350913435
44,0.241682172
44,0.147997618
44,0.11869356
44,0.348709881
44,0.258170336
44,0.326636046
44,0.172374442
44,0.2698026
44,0.469407439
44,0.224813208
44,0.165358201
44,0.161362037
44,0.463478565
44,0.154111713
44,0.202447265
44,0.125492483
44,0.114802979
44,0.099226929
44,0.142713189
44,0.145854026
44,0.126424015
44,0.51895982
44,0.18895939
44,0.197775796
44,0.491978526
44,0.347184777
44,0.109901033
44,0.405082434
44,0.321869552
44,0.151994094
44,0.25615871
44,0.145485565
44,0.20627892
44,0.191944078
44,0.111921258
44,0.205382183
44,0.212956354
45,0.218043581
45,0.542480052
45,0.232774034
45,0.208782256
45,0.492354572
45,0.277877986
45,0.14252007
45,0.495101511
45,0.198124304
45,0.315437585
45,0.117743
45,0.243250623
45,0.354400367
45,0.237230077
45,0.146013469
45,0.116610862
45,0.341098517
45,0.263901353
45,0.334912539
45,0.170725852
45,0.272732437
45,0.475981385
45,0.222587004
45,0.162215307
45,0.16220504
45,0.468220115
45,0.151763961
45,0.198833361
45,0.122875214
45,0.114533961
45,0.099782355
45,0.138719127
45,0.144022465
45,0.123184681
45,0.529103279
45,0.186514467
45,0.193490237
45,0.502427399
45,0.341835737
45,0.107896805
45,0.407597005
45,0.321298808
45,0.152251497
45,0.253539205
45,0.142313793
45,0.205817133
45,0.190950304
45,0.110070758
45,0.20241712
45,0.213991225
46,0.215800151
46,0.525084317
46,0.22981745
46,0.211545169
46,0.479154497
46,0.288075835
46,0.146435603
46,0.476529688
46,0.194394603
46,0.306692153
46,0.12037801
46,0.243978411
46,0.351284087
46,0.245769873
46,0.147760019
46,0.118586272
46,0.339314312
46,0.25655055
46,0.32202068
46,0.170006573
46,0.266649067
46,0.462041169
46,0.218830049
46,0.168009654
46,0.162714988
46,0.456039399
46,0.154550746
46,0.198479891
46,0.123969004
46,0.117443323
46,0.09989462
46,0.144101545
46,0.144581839
46,0.126763791
46,0.512383938
46,0.190103725
46,0.197378621
46,0.489134282
46,0.344889909
46,0.111236162
46,0.401513636
46,0.324504822
46,0.150180534
46,0.252593964
46,0.146236748
46,0.2039406
46,0.191379458
46,0.111383528
46,0.210706487
46,0.21165207
47,0.217720196
47,0.542707264
47,0.232689112
47,0.208780304
47,0.492779523
47,0.27953136
47,0.143027902
47,0.491604716
47,0.202074364
47,0.314404309
47,0.118326999
47,0.241624147
47,0.353006095
47,0.239965156
47,0.148445398
47,0.118770219
47,0.343463838
47,0.26288721
47,0.332074195
47,0.17135486
47,0.273139656
47,0.475177199
47,0.225476429
47,0.164432704
47,0.164219826
47,0.466100663
47,0.152760401
47,0.20173274
47,0.123573229
47,0.116833121
47,0.098768093
47,0.139833435
47,0.146028861
47,0.124042295
47,0.52846235
47,0.183373198
47,0.19034569
47,0.498649597
47,0.343677104
47,0.108463623
47,0.40787068
47,0.324643999
47,0.153646231
47,0.253672034
47,0.143182069
47,0.206653923
47,0.193175256
47,0.111589782
47,0.205004334
47,0.212912664
48,0.207880259
48,0.505671322
48,0.222349241
48,0.221417338
48,0.461572796
48,0.298996091
48,0.154369131
48,0.458442688
48,0.186562732
48,0.29744646
48,0.125239059
48,0.236363232
48,0.338577718
48,0.255907267
48,0.150442034
48,0.121989422
48,0.33756265
48,0.245982975
48,0.308433115
48,0.166324541
48,0.258379936
48,0.444613934
48,0.213808402
48,0.173803985
48,0.157470554
48,0.43532449
48,0.160640463
48,0.196242422
48,0.129095733
48,0.118167602
48,0.099182621
48,0.149796501
48,0.144870296
48,0.132249177
48,0.49282077
48,0.197046861
48,0.207830101
48,0.464233845
48,0.356372774
48,0.114600696
48,0.390213728
48,0.32736221
48,0.148186475
48,0.244503781
48,0.15314059
48,0.201137334
48,0.18959105
48,0.115062729
48,0.216114521
48,0.206316397
49,0.216416553
49,0.52984792
49,0.232752413
49,0.214676082
49,0.488437504
49,0.290340692
49,0.146944359
49,0.481691122
49,0.199110106
49,0.308890373
49,0.120273888
49,0.242908552
49,0.350861728
49,0.244412005
49,0.148579091
49,0.119620025
49,0.344017327
49,0.257305861
49,0.323474914
49,0.173307598
49,0.269802809
49,0.466614634
49,0.222651079
49,0.167423591
49,0.163006961
49,0.453040004
49,0.154593825
49,0.201655641
49,0.124370828
49,0.115232527
49,0.09939725
49,0.143312991
49,0.145669729
49,0.127131402
49,0.516766787
49,0.189648658
49,0.196287334
49,0.491654664
49,0.343207419
49,0.110494994
49,0.40563044
49,0.324757487
49,0.150206432
49,0.250388354
49,0.145895556
49,0.205731377
49,0.1928664
49,0.111920126
49,0.207981318
49,0.211358592
50,0.214083403
50,0.533110499
50,0.232861981
50,0.210762948
50,0.48518309
50,0.283967197
50,0.145098299
50,0.477514118
50,0.197371513
50,0.309520215
50,0.118577719
50,0.242852107
50,0.349499553
50,0.244597748
50,0.147209242
50,0.117616311
50,0.339909673
50,0.261097252
50,0.321671158
50,0.168515339
50,0.268961459
50,0.466367453
50,0.220691413
50,0.166034535
50,0.161803007
50,0.454161733
50,0.154751152
50,0.19783245
50,0.122772165
50,0.115769744
50,0.098873183
50,0.141427934
50,0.145423859
50,0.124386206
50,0.5124771
50,0.187796786
50,0.192340016
50,0.491596848
50,0.342369229
50,0.10898371
50,0.406151801
50,0.323329896
50,0.150489405
50,0.251364768
50,0.144175053
50,0.203761026
50,0.190345094
50,0.112286083
50,0.205411896
50,0.2121775
51,0.218617275
51,0.53413111
51,0.23071976
51,0.208913103
51,0.480158657
51,0.283803612
51,0.147110254
51,0.482248694
51,0.195715711
51,0.313669384
51,0.119285733
51,0.243412286
51,0.352987766
51,0.245185941
51,0.146955371
51,0.119167246
51,0.342739254
51,0.258830041
51,0.322626829
51,0.171447515
51,0.269881785
51,0.46987313
51,0.221358314
51,0.166165531
51,0.160600588
51,0.456574261
51,0.153678298
51,0.198801234
51,0.124561846
51,0.118526399
51,0.099421874
51,0.141626924
51,0.146238342
51,0.12486656
51,0.515724301
51,0.191261902
51,0.193392023
51,0.489876986
51,0.342767805
51,0.11032784
51,0.405196488
51,0.324186951
51,0.151876315
51,0.249047697
51,0.144469067
51,0.20659408
51,0.191347063
51,0.110907957
51,0.206729919
51,0.21211867
52,0.204404429
52,0.503247201
52,0.220499068
52,0.219126835
52,0.460972697
52,0.298114479
52,0.156717196
52,0.456770808
52,0.182149425
52,0.295401812
52,0.1251003
52,0.238914728
52,0.337600231
52,0.255435973
52,0.151153728
52,0.125554055
52,0.331185043
52,0.243194744
52,0.306889832
52,0.163778678
52,0.256669611
52,0.441290975
52,0.210183993
52,0.176625237
52,0.155365124
52,0.428980231
52,0.16134344
52,0.19339928
52,0.130038694
52,0.119553864
52,0.098922357
52,0.148766011
52,0.145880535
52,0.132118151
52,0.483941615
52,0.199769065
52,0.205163196
52,0.462953001
52,0.360110164
52,0.115217239
52,0.386615425
52,0.327979058
52,0.14998284
52,0.242468566
52,0.153622299
52,0.19711414
52,0.187248871
52,0.116333008
52,0.216180682
52,0.203275219
53,0.21604766
53,0.530389667
53,0.231201902
53,0.21139656
53,0.483505636
53,0.286743402
53,0.147739232
53,0.4814502
53,0.198426589
53,0.311326802
53,0.119658828
53,0.240672871
53,0.348710299
53,0.245145977
53,0.147534952
53,0.119314693
53,0.343346953
53,0.259214669
53,0.326388896
53,0.173442006
53,0.269150168
53,0.469674081
53,0.22505182
53,0.165727586
53,0.163775936
53,0.458589613
53,0.154204354
53,0.200139999
53,0.123477645
53,0.116413556
53,0.099372283
53,0.142524526
53,0.145226568
53,0.125695229
53,0.514022887
53,0.191845402
53,0.198502943
53,0.488404334
53,0.346863955
53,0.109439589
53,0.407569915
53,0.323435664
53,0.150497377
53,0.250245184
53,0.145377487
53,0.205943704
53,0.191722393
53,0.112253152
53,0.208362386
53,0.207363456
54,0.211455747
54,0.526329935
54,0.22971566
54,0.213024944
54,0.478414148
54,0.283324271
54,0.148983166
54,0.478359193
54,0.194809347
54,0.310222715
54,0.120247625
54,0.240645126
54,0.347925663
54,0.244856283
54,0.148251817
54,0.120133422
54,0.339477301
54,0.255088896
54,0.323517591
54,0.167239606
54,0.266513348
54,0.4617697
54,0.215394601
54,0.168418944
54,0.160587013
54,0.452374458
54,0.154130504
54,0.198107585
54,0.125183091
54,0.116979942
54,0.099583723
54,0.142913938
54,0.143189341
54,0.126282901
54,0.51120919
54,0.190539867
54,0.195051059
54,0.489588886
54,0.349015385
54,0.110270202
54,0.396793157
54,0.326244384
54,0.147484913
54,0.250204206
54,0.145996988
54,0.201989353
54,0.189684182
54,0.113237731
54,0.207267091
54,0.20925419
55,0.214227021
55,0.520125985
55,0.22745958
55,0.215198621
55,0.463625759
55,0.294703722
55,0.149180084
55,0.468087554
55,0.19202204
55,0.301777601
55,0.121856339
55,0.24067986
55,0.33947739
55,0.250210702
55,0.149013236
55,0.120587766
55,0.332705528
55,0.252835214
55,0.315462559
55,0.165620461
55,0.266400635
55,0.454381198
55,0.212505773
55,0.170039862
55,0.160828054
55,0.444153577
55,0.157602623
55,0.195528388
55,0.12571992
55,0.11629694
55,0.099261887
55,0.1462951
55,0.147220269
55,0.128675357
55,0.502409995
55,0.195616484
55,0.199524522
55,0.477088153
55,0.350675523
55,0.11139559
55,0.396663994
55,0.32523486
55,0.151095331
55,0.243978173
55,0.148965999
55,0.202854261
55,0.189009935
55,0.113812461
55,0.211557865
55,0.207623139
56,0.210139334
56,0.511123478
56,0.221287236
56,0.218626887
56,0.460006535
56,0.295452327
56,0.154462636
56,0.458578169
56,0.18845953
56,0.295923859
56,0.123190992
56,0.235787928
56,0.336618185
56,0.255321234
56,0.151399106
56,0.121599659
56,0.330059975
56,0.24823761
56,0.311786622
56,0.164305344
56,0.259391665
56,0.447302699
56,0.209737077
56,0.172819689
56,0.154503345
56,0.4338018
56,0.159330964
56,0.195180058
56,0.128278539
56,0.119984701
56,0.099835075
56,0.149123937
56,0.147581875
56,0.130280763
56,0.492556125
56,0.199884892
56,0.204022512
56,0.466396242
56,0.35421887
56,0.113812894
56,0.389484882
56,0.327170044
56,0.150543466
56,0.244208142
56,0.152196676
56,0.197916299
56,0.187980309
56,0.115128584
56,0.214440286
56,0.206273884
57,0.22405386
57,0.541484058
57,0.23610878
57,0.208599046
57,0.48448047
57,0.278818697
57,0.141446784
57,0.490956664
57,0.202177927
57,0.31455034
57,0.117397577
57,0.244367152
57,0.354720443
57,0.238482714
57,0.147481889
57,0.117645822
57,0.349027336
57,0.264662176
57,0.329771191
57,0.175162196
57,0.276680499
57,0.481561035
57,0.224640965
57,0.163996622
57,0.166388854
57,0.468972921
57,0.153230965
57,0.196734682
57,0.123062685
57,0.115052126
57,0.100269273
57,0.139704496
57,0.146396831
57,0.122203141
57,0.523710907
57,0.18670623
57,0.191965088
57,0.499754608
57,0.340151191
57,0.107616387
57,0.414381623
57,0.321591526
57,0.153608486
57,0.253409892
57,0.142242625
57,0.21219264
57,0.191147387
57,0.110615484
57,0.201833382
57,0.215480909
58,0.214944705
58,0.525320292
58,0.230366796
58,0.21330978
58,0.469040573
58,0.289660543
58,0.147552893
58,0.472112358
58,0.194666073
58,0.306745231
58,0.121070951
58,0.244417608
58,0.34184587
58,0.249551177
58,0.14829731
58,0.121186495
58,0.342569858
58,0.253159702
58,0.319663465
58,0.170636922
58,0.270093083
58,0.460651606
58,0.216935799
58,0.16727227
58,0.162469298
58,0.448586017
58,0.154976174
58,0.19537431
58,0.126703948
58,0.116417408
58,0.099599898
58,0.144965172
58,0.144353062
58,0.127313092
58,0.504542768
58,0.193419635
58,0.196656018
58,0.482326478
58,0.348200321
58,0.110223733
58,0.403181583
58,0.324780911
58,0.15279144
58,0.246822625
58,0.148174405
58,0.203590631
58,0.189762637
58,0.112660483
58,0.210912287
58,0.207793951
59,0.219081342
59,0.537516117
59,0.232967213
59,0.210007429
59,0.48071143
59,0.276743472
59,0.14122887
59,0.482658178
59,0.199018314
59,0.312877625
59,0.116786793
59,0.242775649
59,0.359116763
59,0.24037905
59,0.145822659
59,0.1166398
59,0.345870733
59,0.261575431
59,0.327750742
59,0.171732754
59,0.271154106
59,0.4766846
59,0.218744844
59,0.16415
59,0.164522693
59,0.457325757
59,0.152426153
59,0.197048798
59,0.122315906
59,0.114769742
59,0.09979894
59,0.139053449
59,0.144377828
59,0.121590853
59,0.514483988
59,0.189706773
59,0.189266369
59,0.491088539
59,0.33906123
59,0.107799649
59,0.410889149
59,0.321708173
59,0.150618717
59,0.248614669
59,0.141111583
59,0.20573011
59,0.188849777
59,0.111940555
59,0.201020047
59,0.214417681
60,0.207457036
60,0.50777781
60,0.219990671
60,0.220334679
60,0.459497958
60,0.29886964
60,0.157218084
60,0.455552608
60,0.184859633
60,0.298477352
60,0.125378251
60,0.241156891
60,0.330930382
60,0.257004291
60,0.15043357
60,0.1262182
60,0.333516806
60,0.247639149
60,0.311453819
60,0.163702607
60,0.256916583
60,0.442765266
60,0.210600033
60,0.177158579
60,0.153709799
60,0.433011085
60,0.161705971
60,0.196766242
60,0.129997507
60,0.119614184
60,0.098667622
60,0.149757773
60,0.144331604
60,0.133453086
60,0.490618229
60,0.20115599
60,0.206054151
60,0.469512314
60,0.358079493
60,0.115072466
60,0.387429953
60,0.329463631
60,0.149438471
60,0.245131031
60,0.154720828
60,0.198048368
60,0.188368455
60,0.116639271
60,0.217136338
60,0.206603289
61,0.209805563
61,0.527443528
61,0.22652109
61,0.216688991
61,0.476391315
61,0.287737519
61,0.14979136
61,0.477331281
61,0.192766994
61,0.305422783
61,0.12094713
61,0.240425691
61,0.345372915
61,0.248687878
61,0.147078305
61,0.121317916
61,0.340152681
61,0.255720258
61,0.319732457
61,0.170258239
61,0.26447466
61,0.46014002
61,0.218153879
61,0.167436942
61,0.160871312
61,0.451233745
61,0.155154794
61,0.196061596
61,0.123192281
61,0.118480653
61,0.099647261
61,0.144826084
61,0.144496813
61,0.126123756
61,0.509776652
61,0.192210302
61,0.197858125
61,0.487085611
61,0.348761261
61,0.111750543
61,0.400498778
61,0.325483352
61,0.149177119
61,0.251034051
61,0.147152722
61,0.203391552
61,0.190656528
61,0.112506464
61,0.209893778
61,0.20961073
62,0.2148882
62,0.525842786
62,0.229703456
62,0.213531777
62,0.474262983
62,0.285637289
62,0.150950253
62,0.476201713
62,0.19495897
62,0.305837125
62,0.120214894
62,0.242401123
62,0.350089431
62,0.245646641
62,0.148712501
62,0.120748304
62,0.3416318
62,0.257770061
62,0.323877186
62,0.168217152
62,0.266943157
62,0.465409189
62,0.21754843
62,0.170078754
62,0.159666985
62,0.453665107
62,0.154407248
62,0.198950261
62,0.126359865
62,0.114930198
62,0.099520795
62,0.144188285
62,0.146355301
62,0.126260921
62,0.511026978
62,0.193930537
62,0.196589634
62,0.484674662
62,0.347462237
62,0.110103853
62,0.403218567
62,0.323993683
62,0.149271041
62,0.25094232
62,0.146577314
62,0.204587266
62,0.191496059
62,0.11297594
62,0.209067732
62,0.210189119
63,0.20598045
63,0.516438186
63,0.22354497
63,0.215740785
63,0.458542347
63,0.288005203
63,0.151616305
63,0.46409601
63,0.184006169
63,0.297047496
63,0.121438406
63,0.240464315
63,0.340572387
63,0.250438601
63,0.14964141
63,0.120025098
63,0.335371405
63,0.254501283
63,0.314448029
63,0.165276036
63,0.257804483
63,0.451146066
63,0.210505813
63,0.173536032
63,0.156861007
63,0.436084032
63,0.15599443
63,0.197958082
63,0.127957717
63,0.119356178
63,0.099081203
63,0.146947816
63,0.14365308
63,0.127978832
63,0.497636735
63,0.197542503
63,0.199239403
63,0.471506119
63,0.349956065
63,0.11246442
63,0.395160228
63,0.32744661
63,0.147773772
63,0.246094182
63,0.149039462
63,0.19590579
63,0.186875984
63,0.113603264
63,0.214040697
63,0.205369487
64,0.211941093
64,0.519760489
64,0.224442124
64,0.215468153
64,0.460612386
64,0.296741575
64,0.149731219
64,0.461074531
64,0.188326791
64,0.298699319
64,0.121412158
64,0.239353359
64,0.341177881
64,0.251003534
64,0.149806902
64,0.121182904
64,0.33377102
64,0.253888905
64,0.315075487
64,0.16548869
64,0.263108701
64,0.453465581
64,0.213718787
64,0.170248762
64,0.159295931
64,0.443967193
64,0.155293256
64,0.194311395
64,0.126681939
64,0.118166432
64,0.099471122
64,0.146177918
64,0.145083532
64,0.128933638
64,0.496696889
64,0.200270534
64,0.201356351
64,0.475406289
64,0.348586321
64,0.111567929
64,0.397450805
64,0.327631861
64,0.150415331
64,0.24420765
64,0.149055898
64,0.201220781
64,0.18768166
64,0.114228167
64,0.209213287
64,0.209883794
65,0.206355363
65,0.511292696
65,0.222380593
65,0.221924946
65,0.466813594
65,0.297772884
65,0.15380089
65,0.460017383
65,0.186422363
65,0.298494697
65,0.123707853
65,0.242686555
65,0.343697906
65,0.255280912
65,0.149489239
65,0.120634452
65,0.334913284
65,0.250195295
65,0.311467469
65,0.163970843
65,0.260441631
65,0.44902885
65,0.211216554
65,0.174892768
65,0.156282663
65,0.43803817
65,0.160424531
65,0.196403816
65,0.127878368
65,0.118240654
65,0.098959394
65,0.147648185
65,0.144693002
65,0.130414039
65,0.490435392
65,0.196799278
65,0.20317629
65,0.470861465
65,0.353045762
65,0.11380247
65,0.392657697
65,0.326421857
65,0.147317305
65,0.245397076
65,0.151665896
65,0.201900303
65,0.188578963
65,0.113911159
65,0.216041937
65,0.208881602
66,0.222048447
66,0.535229325
66,0.233539686
66,0.211289898
66,0.466486573
66,0.28398025
66,0.146911696
66,0.479396045
66,0.196189284
66,0.308284342
66,0.118149839
66,0.24445577
66,0.343293995
66,0.242276266
66,0.148046538
66,0.119898796
66,0.338396609
66,0.259262353
66,0.325120121
66,0.168311104
66,0.271079451
66,0.469529361
66,0.216079876
66,0.167383328
66,0.161833763
66,0.460446596
66,0.154168814
66,0.196244836
66,0.125297695
66,0.115763709
66,0.100492172
66,0.142689377
66,0.145482659
66,0.124312684
66,0.511153042
66,0.193710446
66,0.194742143
66,0.487295657
66,0.346313149
66,0.108664095
66,0.406927288
66,0.322978765
66,0.153200164
66,0.246994153
66,0.144522265
66,0.206371307
66,0.18740505
66,0.111792549
66,0.207497403
66,0.213267058
67,0.218537152
67,0.532741666
67,0.233563378
67,0.213124692
67,0.470989138
67,0.279849291
67,0.149345338
67,0.48279801
67,0.199185789
67,0.307772547
67,0.118368626
67,0.241864949
67,0.350074023
67,0.246713459
67,0.145882368
67,0.119403467
67,0.338347614
67,0.256889433
67,0.325104237
67,0.167442039
67,0.27016443
67,0.465980947
67,0.21782133
67,0.167300358
67,0.159171909
67,0.453264862
67,0.151860535
67,0.198440179
67,0.124699362
67,0.115229592
67,0.099608675
67,0.14084056
67,0.145668253
67,0.124558516
67,0.511491358
67,0.193730354
67,0.193993196
67,0.488920331
67,0.346186131
67,0.108657666
67,0.404132307
67,0.322806865
67,0.150520355
67,0.251369804
67,0.14466092
67,0.205198959
67,0.189687565
67,0.111486204
67,0.206344321
67,0.209630653
68,0.206702366
68,0.515853405
68,0.223001137
68,0.217383176
68,0.466900438
68,0.293980867
68,0.153259233
68,0.466389179
68,0.189419538
68,0.300949901
68,0.122407682
68,0.238257691
68,0.341215134
68,0.251573503
68,0.149728954
68,0.123034261
68,0.335699081
68,0.249688312
68,0.314333767
68,0.165217087
68,0.259676725
68,0.452120721
68,0.209247559
68,0.172027081
68,0.153748393
68,0.438561171
68,0.158699155
68,0.19634746
68,0.127059236
68,0.117274955
68,0.098478407
68,0.147226453
68,0.143656358
68,0.129138455
68,0.495747358
68,0.196792051
68,0.200391337
68,0.47060436
68,0.355382383
68,0.112236395
68,0.390430748
68,0.325473815
68,0.151727557
68,0.24671866
68,0.149711326
68,0.195288554
68,0.190095142
68,0.113886036
68,0.211415246
68,0.203329831
69,0.217844859
69,0.532415032
69,0.23333171
69,0.211955011
69,0.480653077
69,0.28624621
69,0.148193702
69,0.481905997
69,0.197083965
69,0.308198065
69,0.119805619
69,0.243383333
69,0.346234769
69,0.246279284
69,0.144849285
69,0.119558044
69,0.347057819
69,0.258422405
69,0.324172795
69,0.171949059
69,0.270904064
69,0.468612701
69,0.220650196
69,0.16476576
69,0.161039025
69,0.459921837
69,0.155626029
69,0.196432084
69,0.127827033
69,0.116801105
69,0.099061348
69,0.142512903
69,0.145829946
69,0.125844076
69,0.512410522
69,0.189281747
69,0.195880949
69,0.482369334
69,0.350322157
69,0.109969616
69,0.403665096
69,0.325461715
69,0.152054876
69,0.251635551
69,0.146006331
