,Q1_X1,Q1_X2,Q2_X1,Q2_X2,S_X1,S_X2
0,6.62048692952e-312,0.0,0.17931386087439616,0.36374049981662804,0.17439046699459348,0.32499063561333197
1,0.0,6.620493880755e-312,0.1752434719578796,0.35744455424477606,0.1801827741683184,0.31683940412495126
2,6.62049388265e-312,6.62048693035e-312,0.17252323098357703,0.36811027017884423,0.17325371066450213,0.3780829188043302
3,6.620486930704e-312,0.0,0.17514181734072587,0.37879746738861175,0.1590177566545259,0.3477849562169121
4,0.0,6.62049389593e-312,0.17164041962752496,0.385651127642209,0.16662497194707038,0.3646090642147555
5,6.620493899727e-312,6.620486931534e-312,0.1648379365479804,0.37388720187839064,0.15059825946980732,0.35356233372679835
6,6.62048693189e-312,0.0,0.18027401697858914,0.35927102029034896,0.15573099721501293,0.3243874383166865
7,0.0,6.620493872533e-312,0.17563789913967431,0.36446284888281333,0.16964787539910753,0.3512227733062696
8,6.620493902256e-312,6.62048693272e-312,0.17378814762818895,0.35910924600845684,0.18978039163405003,0.3928236757900676
9,6.620486933075e-312,0.0,0.17320592835812,0.3594988575365392,0.16662033448050262,0.3341321416112577
10,0.0,6.62049387949e-312,0.1745228652105093,0.36394919055941743,0.150323450262699,0.3367492339612802
11,6.620493906683e-312,6.620486933905e-312,0.16872584595271978,0.37911830752854336,0.1722847771032503,0.33930048319708206
12,6.62048693426e-312,0.0,0.17691700334282645,0.3627731605125245,0.1667318557047025,0.3207789632012462
13,0.0,6.620493886446e-312,0.17048225461768263,0.37552498535698653,0.18301129962213813,0.3270247747574436
14,6.62049361072e-312,6.62048693509e-312,0.17655255427027783,0.3725158999496013,0.16988411270598847,0.33443975980658136
15,6.620486935447e-312,0.0,0.1718504446500012,0.37077231921023257,0.1608832423798079,0.3941360904791321
16,0.0,6.620493594276e-312,0.17000572274158687,0.3690604959027832,0.16410802712678108,0.3578758236617363
17,6.62049360313e-312,6.620486936277e-312,0.18494321714144424,0.3533792895871799,0.16733769131662368,0.3379227560382927
18,6.62048693663e-312,0.0,0.17531912601935795,0.3657402986659565,0.15129646271385977,0.3420000701646476
19,0.0,6.62049359301e-312,0.17114936689662685,0.37284619522825835,0.17595350997731407,0.32908024325677343
20,6.620493602497e-312,6.62048693746e-312,0.17758064554753084,0.3667631265974872,0.17016566962426183,0.33287866068576955
21,6.62048693782e-312,0.0,0.15571124948132253,0.39124468042805294,0.1581966695838346,0.36119998936711706
22,0.0,6.620493612615e-312,0.17565928760876992,0.3573097448638517,0.1455522521312521,0.32352702716528003
23,6.62049360629e-312,6.62048693865e-312,0.17079759824111607,0.3801531643530679,0.16133322839055775,0.3357234097259165
24,6.620486939004e-312,0.0,0.17213949123173422,0.3828573756377801,0.16182946014593058,0.34417111494344554
25,0.0,6.62049362463e-312,0.174025129024297,0.3532842238699221,0.16802085931683253,0.33213412764681327
26,6.62049359744e-312,6.620486939834e-312,0.17834684574006188,0.37154281561789226,0.18117361187471892,0.30838384688553777
27,6.62048694019e-312,0.0,0.17616221591545878,0.3708111489236411,0.17339650414893093,0.3646583526671474
28,0.0,6.6204936006e-312,0.17615224320147105,0.3743344584988856,0.15294859233305225,0.3484247483348951
29,6.620493615777e-312,6.62048694102e-312,0.1685637295147725,0.37942016633574693,0.1778824197235016,0.34058989955674546
30,6.620486941375e-312,0.0,0.16754144728989584,0.37213400769261695,0.1709055162014268,0.38237628794739764
31,0.0,6.620493591114e-312,0.14941977038244236,0.377555972332404,0.1630311841802361,0.35619880151896754
32,6.62049359554e-312,6.620486942205e-312,0.174671618336654,0.3658417409902355,0.16241586759573112,0.35877341763820936
33,6.62048694256e-312,0.0,0.17914707828715704,0.3610636857425791,0.17757976017964316,0.33352311367726883
34,0.0,6.620516290466e-312,0.16752821788296346,0.36508229913702595,0.17192083666683622,0.3388484999784094
