,Q1_X1,Q1_X2,Q2_X1,Q2_X2,S_X1,S_X2
0,6.620486929755e-312,0.0,0.6338928321366843,0.0858413200574274,0.66565855455338,0.09151915675585254
1,0.0,6.62049388202e-312,0.6173734652642506,0.06616349954301926,0.6731714356701717,0.046786233567254865
2,6.6204938719e-312,6.620486930585e-312,0.5906816276573819,0.1046540273936627,0.47463685050763016,0.04559945645353003
3,6.62048693094e-312,0.0,0.5939402964386381,0.10667670782545102,0.3667736638836173,0.05350345735962003
4,0.0,6.62049388518e-312,0.6273628912123521,0.09491332020967025,0.6139280017448352,0.06774881083461248
5,6.62049390036e-312,6.62048693177e-312,0.6167193329017012,0.07322422601099188,0.6351922270382422,0.09614546778808108
6,6.620486932126e-312,0.0,0.6311110852110622,0.08227730549703716,0.6725515647858393,0.11106178028685387
7,0.0,6.620493901624e-312,0.6221989538671697,0.13003111539297074,0.5212070273749997,0.04095317097027784
8,6.620493883917e-312,6.620486932956e-312,0.6301118032740654,0.0797795208697224,0.6637985066225356,0.08124385427159397
9,6.62048693331e-312,0.0,0.6405609080352548,0.07375625332380076,0.6426283140393481,0.1376722840801532
10,0.0,6.62049390542e-312,0.6122983457387382,0.04586906064463858,0.6201349443664417,0.06443474033557717
11,6.62049390795e-312,6.62048693414e-312,0.5992064916073088,0.10317217864147665,0.5181625017145628,0.07135100418980744
12,6.6204869345e-312,0.0,0.6376622822581315,0.0764452641298129,0.6023567393883069,-0.010076079435291652
13,0.0,6.620493601864e-312,0.5983044892726246,0.06587855599790349,0.5116446544971229,0.03583087590950107
14,6.62049362716e-312,6.62048693533e-312,0.6353283026930473,0.06487058153589786,0.49859256420986897,0.11749388520472837
15,6.620486935684e-312,0.0,0.6325692461150563,0.07161285416097984,0.6942673497122265,0.10108499964474049
16,0.0,6.62049360819e-312,0.5969270547544178,0.06820047364456616,0.47756455535513165,0.06951984829963109
17,6.62049360376e-312,6.620486936514e-312,0.6226558380236502,0.08210899929410587,0.7676720017301147,0.05537499295251258
18,6.62048693687e-312,0.0,0.6176939302341162,0.07845097368659548,0.5541073438587848,0.04698210736229169
19,0.0,6.62049361641e-312,0.6146087679942218,0.08960662858244361,0.6746109400752013,0.07963421538169624
20,6.62049360566e-312,6.6204869377e-312,0.6205387507447815,0.09116421558477039,0.6391715343396562,0.14137353876955727
21,6.620486938055e-312,0.0,0.6401337292104183,0.08448091047930661,0.6143334639343278,0.11916151228185035
22,0.0,6.62049359048e-312,0.6134579867131924,0.07074217864794285,0.6999876077274041,0.1679953312767285
23,6.620493628425e-312,6.620486938885e-312,0.6269345876894435,0.07075070163371655,0.40789708860018203,-0.01950460715516744
24,6.62048693924e-312,0.0,0.6024303478179643,0.03949026459927785,0.5978952260646956,0.10633366379870346
25,0.0,6.620493618307e-312,0.6274129681920478,0.06616594218593919,0.6100039059306468,0.13645336568309152
26,6.6204935987e-312,6.62048694007e-312,0.6147600859361315,0.08036124251341403,0.6117456935273649,0.07018369847663986
27,6.620486940427e-312,0.0,0.6300287588239586,0.090430620982204,0.6959172438421047,0.04606023422377559
28,0.0,6.620493589216e-312,0.6298319257757558,0.05296577336300612,0.6795189430500916,0.04080795129173498
29,6.620493622734e-312,6.620486941257e-312,0.6453966752426386,0.06485689271195527,0.5778173141670743,0.1368193016004896
30,6.620486941613e-312,0.0,0.6188483671843497,0.07306542329574639,0.6878573971702024,0.1517897850548945
31,0.0,6.620493593643e-312,0.6031235168088711,0.1263498486917638,0.637273594895224,0.15673614558785698
32,6.62051629489e-312,6.620486942443e-312,0.6336819094031725,0.07963102598947458,0.5687939732568511,0.1029864320184607
33,6.6204869428e-312,0.0,0.6316972605417264,0.05804908334043868,0.6653855695514814,0.0874003153876205
34,0.0,6.6205162892e-312,0.6066281220706206,0.06858896500058054,0.5529579752246855,0.09302308331738762
35,6.62051629173e-312,6.62048694363e-312,0.6387429027981815,0.10367524640051906,0.7392827865194378,0.0663333628812367
36,6.620486943984e-312,0.0,0.6080034924412261,0.06884256558168733,0.48394063095586826,0.014173772133958651
37,0.0,6.620516277185e-312,0.6235840102061139,0.06643542365668442,0.6100163305970481,0.04935646072297761
38,6.620516295525e-312,6.620486944814e-312,0.6178442942608278,0.07311774382820424,0.7314527604678238,0.1787994538249117
