,Q1_X1,Q1_X2,Q2_X1,Q2_X2,S_X1,S_X2
69,6.620513275835e-312,6.62048695691e-312,0.25374580420166004,0.26533760497664793,0.23504158215814575,0.24498903233668712
70,6.620486957265e-312,0.0,0.2709187815424966,0.25953281538994266,0.2612076054772742,0.23617648627755705
71,0.0,6.62051328216e-312,0.2656314528183088,0.2685395695595689,0.24749035416037923,0.2478758782268582
72,6.620513263187e-312,6.620486958095e-312,0.26096274128437014,0.25809141845496697,0.24367285033258135,0.25726972174262897
73,6.62048695845e-312,0.0,0.2619441603003513,0.25707222530566987,0.23907706144319618,0.2543265486407632
74,0.0,6.620513294807e-312,0.2649074237556165,0.2622590332520912,0.2417594236267785,0.23611945869234974
75,6.620513277416e-312,6.62048695928e-312,0.26032522386764123,0.27411499724793753,0.2366365200253715,0.26347425937534175
76,6.620486959636e-312,0.0,0.2742037224291519,0.26656086434819204,0.2562855584906738,0.260834668576585
77,0.0,6.62051329718e-312,0.2753855368947067,0.263807186256226,0.25391006432244423,0.2343520280313034
78,6.620513341447e-312,6.620486960466e-312,0.27375276958300054,0.2588586491985716,0.2366854405090233,0.2252337255021145
79,6.62048696082e-312,0.0,0.26071809300932147,0.2593271680703252,0.24615968095594076,0.26308699161776505
80,0.0,6.620513323265e-312,0.2554404740150046,0.25974263359602323,0.2616507657767694,0.25236353486303176
81,6.620513319313e-312,6.62048696165e-312,0.25924587333375204,0.2648626948971199,0.24834788538497887,0.24189718867132926
82,6.62048696201e-312,0.0,0.2533459238456013,0.2610983404885351,0.24154799366442226,0.25694416799313524
83,0.0,6.62051331536e-312,0.2608242421945993,0.2647308147667713,0.23806467627967065,0.2621094525463491
84,6.620513352514e-312,6.62048696284e-312,0.2697798361649807,0.2646589476719535,0.23047104041300148,0.23911633351436012
85,6.620486963193e-312,0.0,0.2590408429627089,0.2545001873269386,0.25540288128275856,0.24042158467733687
86,0.0,6.620513322475e-312,0.2625431620411135,0.2578119255076422,0.24769264739035357,0.27219965144465164
87,6.62051334382e-312,6.620486964023e-312,0.26133858590103753,0.2677537415832919,0.2567172756618409,0.24951200190742673
88,6.62048696438e-312,0.0,0.26201291847853414,0.2759149723072625,0.2597077823467909,0.2583291101010722
89,0.0,6.620030375954e-312,0.26111772232992003,0.26093368259857763,0.23086652389478968,0.2288477706637928
90,6.62003036196e-312,6.62048696521e-312,0.2616791605701946,0.2618683864324933,0.237869038769428,0.23753370771817117
91,6.620486965565e-312,0.0,0.26843173312754187,0.2549362186313461,0.2536687861893644,0.23531552293650349
92,0.0,6.619990752917e-312,0.2529931482375798,0.2676565095518595,0.2674422039397152,0.25546742096290864
93,6.62005439197e-312,6.620486966395e-312,0.2661772054144037,0.25939711775342533,0.24982684801209287,0.2453087684123466
94,6.62048696675e-312,0.0,0.2676159504714769,0.2608283592818408,0.2676009517713377,0.23898505146104043
95,6.62001351614e-312,6.620032732055e-312,0.2589003738929404,0.27157201023859834,0.2511526580498843,0.2452795334474136
96,0.0,8.4879857607e-314,0.2659459766949027,0.2571789750356135,0.25426698463999253,0.23656258098564165
97,0.0,0.0,0.2571880876397603,0.2606580616012908,0.2435394392128888,0.2579342897050374
98,1.5826e-319,3.557e-321,0.25551297615624624,0.27200868404638334,0.23673473250483146,0.24450802240390002
99,2.12199579156e-313,4e-323,0.26758017162097214,0.2514423395767793,0.24145690738989822,0.24954779551210138
