"score";"value";"env";"penalty";"method";"sim"
"1";"mse";0.0188295193049754;"non-targeting";0.1;"anchor";211
"2";"mse";0.0351677910523318;"ENSG00000187514";0.1;"anchor";211
"3";"mse";0.0228729194344464;"ENSG00000172757";0.1;"anchor";211
"4";"mse";0.0482452820840785;"ENSG00000147604";0.1;"anchor";211
"5";"mse";0.02028245578019;"ENSG00000133112";0.1;"anchor";211
"6";"mse";0.0524940472934372;"ENSG00000125691";0.1;"anchor";211
"7";"mse";0.0600992048286997;"ENSG00000110700";0.1;"anchor";211
"8";"mse";0.0315329509766165;"ENSG00000108518";0.1;"anchor";211
"9";"mse";0.0534913569957553;"ENSG00000075624";0.1;"anchor";211
"10";"mse";0.0338855402890199;"ENSG00000067225";0.1;"anchor";211
"11";"mse";0.0188357340535117;"non-targeting";0.2;"anchor";211
"12";"mse";0.0351550928401673;"ENSG00000187514";0.2;"anchor";211
"13";"mse";0.0228189792443168;"ENSG00000172757";0.2;"anchor";211
"14";"mse";0.0482634723697192;"ENSG00000147604";0.2;"anchor";211
"15";"mse";0.0202715564204152;"ENSG00000133112";0.2;"anchor";211
"16";"mse";0.0524083894249803;"ENSG00000125691";0.2;"anchor";211
"17";"mse";0.0601338093940369;"ENSG00000110700";0.2;"anchor";211
"18";"mse";0.0315589763534791;"ENSG00000108518";0.2;"anchor";211
"19";"mse";0.0535476757343917;"ENSG00000075624";0.2;"anchor";211
"20";"mse";0.033674052655895;"ENSG00000067225";0.2;"anchor";211
"21";"mse";0.0188425087647856;"non-targeting";0.3;"anchor";211
"22";"mse";0.0351431081288185;"ENSG00000187514";0.3;"anchor";211
"23";"mse";0.0227706880401395;"ENSG00000172757";0.3;"anchor";211
"24";"mse";0.0482785452743241;"ENSG00000147604";0.3;"anchor";211
"25";"mse";0.0202684377071877;"ENSG00000133112";0.3;"anchor";211
"26";"mse";0.0523264340753731;"ENSG00000125691";0.3;"anchor";211
"27";"mse";0.0601600366442248;"ENSG00000110700";0.3;"anchor";211
"28";"mse";0.0315866574223935;"ENSG00000108518";0.3;"anchor";211
"29";"mse";0.0535996094344109;"ENSG00000075624";0.3;"anchor";211
"30";"mse";0.0334854993010144;"ENSG00000067225";0.3;"anchor";211
"31";"mse";0.0188496744064769;"non-targeting";0.4;"anchor";211
"32";"mse";0.0351318026484714;"ENSG00000187514";0.4;"anchor";211
"33";"mse";0.0227272665306467;"ENSG00000172757";0.4;"anchor";211
"34";"mse";0.0482911573614375;"ENSG00000147604";0.4;"anchor";211
"35";"mse";0.0202708180980194;"ENSG00000133112";0.4;"anchor";211
"36";"mse";0.0522481983062378;"ENSG00000125691";0.4;"anchor";211
"37";"mse";0.060179611597326;"ENSG00000110700";0.4;"anchor";211
"38";"mse";0.0316156297707358;"ENSG00000108518";0.4;"anchor";211
"39";"mse";0.0536477462972187;"ENSG00000075624";0.4;"anchor";211
"40";"mse";0.0333159358432068;"ENSG00000067225";0.4;"anchor";211
"41";"mse";0.0188571052647004;"non-targeting";0.5;"anchor";211
"42";"mse";0.0351211390385971;"ENSG00000187514";0.5;"anchor";211
"43";"mse";0.0226880731854312;"ENSG00000172757";0.5;"anchor";211
"44";"mse";0.048301808139296;"ENSG00000147604";0.5;"anchor";211
"45";"mse";0.0202770773347733;"ENSG00000133112";0.5;"anchor";211
"46";"mse";0.0521736270571892;"ENSG00000125691";0.5;"anchor";211
"47";"mse";0.0601938632181052;"ENSG00000110700";0.5;"anchor";211
"48";"mse";0.0316455967026798;"ENSG00000108518";0.5;"anchor";211
"49";"mse";0.0536925658215687;"ENSG00000075624";0.5;"anchor";211
"50";"mse";0.0331623128421713;"ENSG00000067225";0.5;"anchor";211
"51";"mse";0.0188647067965641;"non-targeting";0.6;"anchor";211
"52";"mse";0.0351110790167735;"ENSG00000187514";0.6;"anchor";211
"53";"mse";0.0226525741385609;"ENSG00000172757";0.6;"anchor";211
"54";"mse";0.0483108820883796;"ENSG00000147604";0.6;"anchor";211
"55";"mse";0.0202860518452724;"ENSG00000133112";0.6;"anchor";211
"56";"mse";0.0521026194605573;"ENSG00000125691";0.6;"anchor";211
"57";"mse";0.0602038276182706;"ENSG00000110700";0.6;"anchor";211
"58";"mse";0.0316763148833207;"ENSG00000108518";0.6;"anchor";211
"59";"mse";0.0537344634568708;"ENSG00000075624";0.6;"anchor";211
"60";"mse";0.0330222322067785;"ENSG00000067225";0.6;"anchor";211
"61";"mse";0.0188724072707011;"non-targeting";0.7;"anchor";211
"62";"mse";0.0351015847302481;"ENSG00000187514";0.7;"anchor";211
"63";"mse";0.0226203209486299;"ENSG00000172757";0.7;"anchor";211
"64";"mse";0.0483186782755586;"ENSG00000147604";0.7;"anchor";211
"65";"mse";0.0202968984649751;"ENSG00000133112";0.7;"anchor";211
"66";"mse";0.0520350465778612;"ENSG00000125691";0.7;"anchor";211
"67";"mse";0.0602103211104939;"ENSG00000110700";0.7;"anchor";211
"68";"mse";0.0317075835543256;"ENSG00000108518";0.7;"anchor";211
"69";"mse";0.0537737687832653;"ENSG00000075624";0.7;"anchor";211
"70";"mse";0.0328937792321119;"ENSG00000067225";0.7;"anchor";211
"71";"mse";0.0188801518970579;"non-targeting";0.8;"anchor";211
"72";"mse";0.0350926195746627;"ENSG00000187514";0.8;"anchor";211
"73";"mse";0.022590933838184;"ENSG00000172757";0.8;"anchor";211
"74";"mse";0.0483254315486642;"ENSG00000147604";0.8;"anchor";211
"75";"mse";0.0203090019286635;"ENSG00000133112";0.8;"anchor";211
"76";"mse";0.0519707634033855;"ENSG00000125691";0.8;"anchor";211
"77";"mse";0.0602139928312518;"ENSG00000110700";0.8;"anchor";211
"78";"mse";0.0317392362954211;"ENSG00000108518";0.8;"anchor";211
"79";"mse";0.0538107591233136;"ENSG00000075624";0.8;"anchor";211
"80";"mse";0.032775404256812;"ENSG00000067225";0.8;"anchor";211
"81";"mse";0.0188878986302241;"non-targeting";0.9;"anchor";211
"82";"mse";0.0350841486652502;"ENSG00000187514";0.9;"anchor";211
"83";"mse";0.0225640888471264;"ENSG00000172757";0.9;"anchor";211
"84";"mse";0.0483313279221387;"ENSG00000147604";0.9;"anchor";211
"85";"mse";0.0203219110154673;"ENSG00000133112";0.9;"anchor";211
"86";"mse";0.0519096169943462;"ENSG00000125691";0.9;"anchor";211
"87";"mse";0.0602153632433302;"ENSG00000110700";0.9;"anchor";211
"88";"mse";0.0317711346381551;"ENSG00000108518";0.9;"anchor";211
"89";"mse";0.0538456698748533;"ENSG00000075624";0.9;"anchor";211
"90";"mse";0.0326658376528559;"ENSG00000067225";0.9;"anchor";211
"91";"mse";0.0188956151209828;"non-targeting";1;"anchor";211
"92";"mse";0.0350761390819272;"ENSG00000187514";1;"anchor";211
"93";"mse";0.0225395078405219;"ENSG00000172757";1;"anchor";211
"94";"mse";0.0483365158916771;"ENSG00000147604";1;"anchor";211
"95";"mse";0.020335293814094;"ENSG00000133112";1;"anchor";211
"96";"mse";0.0518514519590704;"ENSG00000125691";1;"anchor";211
"97";"mse";0.0602148527060892;"ENSG00000110700";1;"anchor";211
"98";"mse";0.0318031630516823;"ENSG00000108518";1;"anchor";211
"99";"mse";0.0538787024542396;"ENSG00000075624";1;"anchor";211
"100";"mse";0.0325640276846379;"ENSG00000067225";1;"anchor";211
"101";"mse";0.0189032764701242;"non-targeting";1.1;"anchor";211
"102";"mse";0.0350685599682736;"ENSG00000187514";1.1;"anchor";211
"103";"mse";0.0225169506360824;"ENSG00000172757";1.1;"anchor";211
"104";"mse";0.048341114854463;"ENSG00000147604";1.1;"anchor";211
"105";"mse";0.0203489059669552;"ENSG00000133112";1.1;"anchor";211
"106";"mse";0.0517961141289008;"ENSG00000125691";1.1;"anchor";211
"107";"mse";0.0602128029471387;"ENSG00000110700";1.1;"anchor";211
"108";"mse";0.0318352249610505;"ENSG00000108518";1.1;"anchor";211
"109";"mse";0.0539100304735306;"ENSG00000075624";1.1;"anchor";211
"110";"mse";0.0324690943607239;"ENSG00000067225";1.1;"anchor";211
"111";"mse";0.0189108635520688;"non-targeting";1.2;"anchor";211
"112";"mse";0.0350613825373224;"ENSG00000187514";1.2;"anchor";211
"113";"mse";0.0224962087309531;"ENSG00000172757";1.2;"anchor";211
"114";"mse";0.0483452214440923;"ENSG00000147604";1.2;"anchor";211
"115";"mse";0.0203625678606853;"ENSG00000133112";1.2;"anchor";211
"116";"mse";0.0517434529738591;"ENSG00000125691";1.2;"anchor";211
"117";"mse";0.0602094933866384;"ENSG00000110700";1.2;"anchor";211
"118";"mse";0.0318672395534984;"ENSG00000108518";1.2;"anchor";211
"119";"mse";0.0539398045956273;"ENSG00000075624";1.2;"anchor";211
"120";"mse";0.0323802946646381;"ENSG00000067225";1.2;"anchor";211
"121";"mse";0.0189183617492439;"non-targeting";1.3;"anchor";211
"122";"mse";0.0350545800192714;"ENSG00000187514";1.3;"anchor";211
"123";"mse";0.0224771002522354;"ENSG00000172757";1.3;"anchor";211
"124";"mse";0.0483489143446503;"ENSG00000147604";1.3;"anchor";211
"125";"mse";0.0203761480693054;"ENSG00000133112";1.3;"anchor";211
"126";"mse";0.0516933231458495;"ENSG00000125691";1.3;"anchor";211
"127";"mse";0.0602051536794917;"ENSG00000110700";1.3;"anchor";211
"128";"mse";0.0318991391937995;"ENSG00000108518";1.3;"anchor";211
"129";"mse";0.0539681563880079;"ENSG00000075624";1.3;"anchor";211
"130";"mse";0.0322969960108165;"ENSG00000067225";1.3;"anchor";211
"131";"mse";0.018925759986575;"non-targeting";1.4;"anchor";211
"132";"mse";0.0350481275744262;"ENSG00000187514";1.4;"anchor";211
"133";"mse";0.0224594658556423;"ENSG00000172757";1.4;"anchor";211
"134";"mse";0.0483522579830293;"ENSG00000147604";1.4;"anchor";211
"135";"mse";0.020389551222364;"ENSG00000133112";1.4;"anchor";211
"136";"mse";0.051645585414817;"ENSG00000125691";1.4;"anchor";211
"137";"mse";0.0601999734448162;"ENSG00000110700";1.4;"anchor";211
"138";"mse";0.0319308673156983;"ENSG00000108518";1.4;"anchor";211
"139";"mse";0.0539952014096248;"ENSG00000075624";1.4;"anchor";211
"140";"mse";0.0322186557326082;"ENSG00000067225";1.4;"anchor";211
"141";"mse";0.0189330499879626;"non-targeting";1.5;"anchor";211
