"score";"value";"env";"penalty";"method";"sim"
"1";"mse";0.0253106292350358;"non-targeting";0.1;"anchor";314
"2";"mse";0.0266762620055124;"ENSG00000187514";0.1;"anchor";314
"3";"mse";0.0227358101451214;"ENSG00000172757";0.1;"anchor";314
"4";"mse";0.0535405521126835;"ENSG00000147604";0.1;"anchor";314
"5";"mse";0.0347543279966135;"ENSG00000133112";0.1;"anchor";314
"6";"mse";0.0446887042321377;"ENSG00000125691";0.1;"anchor";314
"7";"mse";0.0525855777492142;"ENSG00000110700";0.1;"anchor";314
"8";"mse";0.0219563261344751;"ENSG00000108518";0.1;"anchor";314
"9";"mse";0.0412160981553507;"ENSG00000075624";0.1;"anchor";314
"10";"mse";0.0222120122139684;"ENSG00000067225";0.1;"anchor";314
"11";"mse";0.0252361482000259;"non-targeting";0.2;"anchor";314
"12";"mse";0.0266543426481454;"ENSG00000187514";0.2;"anchor";314
"13";"mse";0.0227824245801702;"ENSG00000172757";0.2;"anchor";314
"14";"mse";0.0530416139554377;"ENSG00000147604";0.2;"anchor";314
"15";"mse";0.0343651692057141;"ENSG00000133112";0.2;"anchor";314
"16";"mse";0.0439665254759253;"ENSG00000125691";0.2;"anchor";314
"17";"mse";0.0519288764297586;"ENSG00000110700";0.2;"anchor";314
"18";"mse";0.021809417893914;"ENSG00000108518";0.2;"anchor";314
"19";"mse";0.0410864954774148;"ENSG00000075624";0.2;"anchor";314
"20";"mse";0.0223070278517216;"ENSG00000067225";0.2;"anchor";314
"21";"mse";0.025166525288361;"non-targeting";0.3;"anchor";314
"22";"mse";0.0266396516398022;"ENSG00000187514";0.3;"anchor";314
"23";"mse";0.0228289773296154;"ENSG00000172757";0.3;"anchor";314
"24";"mse";0.0526026652062043;"ENSG00000147604";0.3;"anchor";314
"25";"mse";0.0340722321141773;"ENSG00000133112";0.3;"anchor";314
"26";"mse";0.0433616423400852;"ENSG00000125691";0.3;"anchor";314
"27";"mse";0.0513610840605454;"ENSG00000110700";0.3;"anchor";314
"28";"mse";0.0216892522806509;"ENSG00000108518";0.3;"anchor";314
"29";"mse";0.0409687829737276;"ENSG00000075624";0.3;"anchor";314
"30";"mse";0.0223868529698317;"ENSG00000067225";0.3;"anchor";314
"31";"mse";0.0251014148276503;"non-targeting";0.4;"anchor";314
"32";"mse";0.026630748328453;"ENSG00000187514";0.4;"anchor";314
"33";"mse";0.0228750470803144;"ENSG00000172757";0.4;"anchor";314
"34";"mse";0.0522130820986279;"ENSG00000147604";0.4;"anchor";314
"35";"mse";0.0338495989871128;"ENSG00000133112";0.4;"anchor";314
"36";"mse";0.0428533833488042;"ENSG00000125691";0.4;"anchor";314
"37";"mse";0.0508663414890684;"ENSG00000110700";0.4;"anchor";314
"38";"mse";0.0215911626547238;"ENSG00000108518";0.4;"anchor";314
"39";"mse";0.0408612715294403;"ENSG00000075624";0.4;"anchor";314
"40";"mse";0.0224546970400983;"ENSG00000067225";0.4;"anchor";314
"41";"mse";0.0250405003069745;"non-targeting";0.5;"anchor";314
"42";"mse";0.0266265388078027;"ENSG00000187514";0.5;"anchor";314
"43";"mse";0.0229204179023389;"ENSG00000172757";0.5;"anchor";314
"44";"mse";0.0518647287135162;"ENSG00000147604";0.5;"anchor";314
"45";"mse";0.033679387519205;"ENSG00000133112";0.5;"anchor";314
"46";"mse";0.0424256524446062;"ENSG00000125691";0.5;"anchor";314
"47";"mse";0.0504324347082548;"ENSG00000110700";0.5;"anchor";314
"48";"mse";0.0215114552638642;"ENSG00000108518";0.5;"anchor";314
"49";"mse";0.0407626342801175;"ENSG00000075624";0.5;"anchor";314
"50";"mse";0.0225131239848381;"ENSG00000067225";0.5;"anchor";314
"51";"mse";0.0249834872519524;"non-targeting";0.6;"anchor";314
"52";"mse";0.0266261734909548;"ENSG00000187514";0.6;"anchor";314
"53";"mse";0.0229649871264085;"ENSG00000172757";0.6;"anchor";314
"54";"mse";0.0515512446160916;"ENSG00000147604";0.6;"anchor";314
"55";"mse";0.0335489515938885;"ENSG00000133112";0.6;"anchor";314
"56";"mse";0.0420656883791643;"ENSG00000125691";0.6;"anchor";314
"57";"mse";0.0500497740743887;"ENSG00000110700";0.6;"anchor";314
"58";"mse";0.021447163113304;"ENSG00000108518";0.6;"anchor";314
"59";"mse";0.0406718013456077;"ENSG00000075624";0.6;"anchor";314
"60";"mse";0.0225641629728242;"ENSG00000067225";0.6;"anchor";314
"61";"mse";0.0249301003390666;"non-targeting";0.7;"anchor";314
"62";"mse";0.026628980149224;"ENSG00000187514";0.7;"anchor";314
"63";"mse";0.0230087143724645;"ENSG00000172757";0.7;"anchor";314
"64";"mse";0.0512675687886331;"ENSG00000147604";0.7;"anchor";314
"65";"mse";0.0334491531410675;"ENSG00000133112";0.7;"anchor";314
"66";"mse";0.0417632188079481;"ENSG00000125691";0.7;"anchor";314
"67";"mse";0.0497107054807341;"ENSG00000110700";0.7;"anchor";314
"68";"mse";0.0213958737696383;"ENSG00000108518";0.7;"anchor";314
"69";"mse";0.0405878915424751;"ENSG00000075624";0.7;"anchor";314
"70";"mse";0.0226094122843792;"ENSG00000067225";0.7;"anchor";314
"71";"mse";0.0248800821568639;"non-targeting";0.8;"anchor";314
"72";"mse";0.0266344186284741;"ENSG00000187514";0.8;"anchor";314
"73";"mse";0.0230515929981997;"ENSG00000172757";0.8;"anchor";314
"74";"mse";0.051009612248543;"ENSG00000147604";0.8;"anchor";314
"75";"mse";0.033373262406018;"ENSG00000133112";0.8;"anchor";314
"76";"mse";0.0415098670654947;"ENSG00000125691";0.8;"anchor";314
"77";"mse";0.049409032419129;"ENSG00000110700";0.8;"anchor";314
"78";"mse";0.0213556055455818;"ENSG00000108518";0.8;"anchor";314
"79";"mse";0.0405101664590092;"ENSG00000075624";0.8;"anchor";314
"80";"mse";0.0226501278298851;"ENSG00000067225";0.8;"anchor";314
"81";"mse";0.0248331925101549;"non-targeting";0.9;"anchor";314
"82";"mse";0.0266420492986349;"ENSG00000187514";0.9;"anchor";314
"83";"mse";0.0230936340147032;"ENSG00000172757";0.9;"anchor";314
"84";"mse";0.0507740271966539;"ENSG00000147604";0.9;"anchor";314
"85";"mse";0.0333162391402525;"ENSG00000133112";0.9;"anchor";314
"86";"mse";0.0412987258553362;"ENSG00000125691";0.9;"anchor";314
"87";"mse";0.0491396761979818;"ENSG00000110700";0.9;"anchor";314
"88";"mse";0.0213247163793356;"ENSG00000108518";0.9;"anchor";314
"89";"mse";0.0404379985402573;"ENSG00000075624";0.9;"anchor";314
"90";"mse";0.0226872953860334;"ENSG00000067225";0.9;"anchor";314
"91";"mse";0.0247892078221009;"non-targeting";1;"anchor";314
"92";"mse";0.0266515104862488;"ENSG00000187514";1;"anchor";314
"93";"mse";0.0231348570414627;"ENSG00000172757";1;"anchor";314
"94";"mse";0.0505580405878433;"ENSG00000147604";1;"anchor";314
"95";"mse";0.0332742514560671;"ENSG00000133112";1;"anchor";314
"96";"mse";0.0411240442769749;"ENSG00000125691";1;"anchor";314
"97";"mse";0.0488984291504421;"ENSG00000110700";1;"anchor";314
"98";"mse";0.0213018354306836;"ENSG00000108518";1;"anchor";314
"99";"mse";0.04037084823917;"ENSG00000075624";1;"anchor";314
"100";"mse";0.0227216882739278;"ENSG00000067225";1;"anchor";314
"101";"mse";0.0247479204782661;"non-targeting";1.1;"anchor";314
"102";"mse";0.0266625019539334;"ENSG00000187514";1.1;"anchor";314
"103";"mse";0.0231752852770842;"ENSG00000172757";1.1;"anchor";314
"104";"mse";0.0503593317621216;"ENSG00000147604";1.1;"anchor";314
"105";"mse";0.0332443468264889;"ENSG00000133112";1.1;"anchor";314
"106";"mse";0.0409809937040158;"ENSG00000125691";1.1;"anchor";314
"107";"mse";0.0486817719509475;"ENSG00000110700";1.1;"anchor";314
"108";"mse";0.0212858108462723;"ENSG00000108518";1.1;"anchor";314
"109";"mse";0.0403082472126196;"ENSG00000075624";1.1;"anchor";314
"110";"mse";0.0227539129004892;"ENSG00000067225";1.1;"anchor";314
"111";"mse";0.0247091380792505;"non-targeting";1.2;"anchor";314
"112";"mse";0.0266747725566973;"ENSG00000187514";1.2;"anchor";314
"113";"mse";0.0232149427724519;"ENSG00000172757";1.2;"anchor";314
"114";"mse";0.0501759408772453;"ENSG00000147604";1.2;"anchor";314
"115";"mse";0.033224222757822;"ENSG00000133112";1.2;"anchor";314
"116";"mse";0.0408654897180943;"ENSG00000125691";1.2;"anchor";314
"117";"mse";0.0484867360837816;"ENSG00000110700";1.2;"anchor";314
"118";"mse";0.0212756692781998;"ENSG00000108518";1.2;"anchor";314
"119";"mse";0.0402497856610548;"ENSG00000075624";1.2;"anchor";314
"120";"mse";0.0227844445208539;"ENSG00000067225";1.2;"anchor";314
"121";"mse";0.0246726826159557;"non-targeting";1.3;"anchor";314
"122";"mse";0.0266881108512031;"ENSG00000187514";1.3;"anchor";314
"123";"mse";0.0232538530228128;"ENSG00000172757";1.3;"anchor";314
"124";"mse";0.0500061993017579;"ENSG00000147604";1.3;"anchor";314
"125";"mse";0.0332120641333592;"ENSG00000133112";1.3;"anchor";314
"126";"mse";0.0407740546682658;"ENSG00000125691";1.3;"anchor";314
"127";"mse";0.0483107987278689;"ENSG00000110700";1.3;"anchor";314
"128";"mse";0.0212705841047439;"ENSG00000108518";1.3;"anchor";314
"129";"mse";0.04019510258239;"ENSG00000075624";1.3;"anchor";314
"130";"mse";0.0228136552597673;"ENSG00000067225";1.3;"anchor";314
"131";"mse";0.0246383895958342;"non-targeting";1.4;"anchor";314
"132";"mse";0.0267023378368677;"ENSG00000187514";1.4;"anchor";314
"133";"mse";0.0232920383090518;"ENSG00000172757";1.4;"anchor";314
"134";"mse";0.0498486759456589;"ENSG00000147604";1.4;"anchor";314
"135";"mse";0.0332064260044789;"ENSG00000133112";1.4;"anchor";314
"136";"mse";0.0407037101854783;"ENSG00000125691";1.4;"anchor";314
"137";"mse";0.0481518013195213;"ENSG00000110700";1.4;"anchor";314
"138";"mse";0.0212698501992894;"ENSG00000108518";1.4;"anchor";314
"139";"mse";0.0401438781247351;"ENSG00000075624";1.4;"anchor";314
"140";"mse";0.0228418360612953;"ENSG00000067225";1.4;"anchor";314
"141";"mse";0.0246061071489041;"non-targeting";1.5;"anchor";314
"142";"mse";0.0267173012653258;"ENSG00000187514";1.5;"anchor";314
"143";"mse";0.0233295194565091;"ENSG00000172757";1.5;"anchor";314
"144";"mse";0.0497021353454249;"ENSG00000147604";1.5;"anchor";314
"145";"mse";0.0332061479001819;"ENSG00000133112";1.5;"anchor";314
"146";"mse";0.0406518921297662;"ENSG00000125691";1.5;"anchor";314
"147";"mse";0.0480078856824536;"ENSG00000110700";1.5;"anchor";314
"148";"mse";0.0212728636976012;"ENSG00000108518";1.5;"anchor";314
"149";"mse";0.0400958274841529;"ENSG00000075624";1.5;"anchor";314
"150";"mse";0.0228692138970447;"ENSG00000067225";1.5;"anchor";314
"151";"mse";0.0245756951376689;"non-targeting";1.6;"anchor";314
"152";"mse";0.0267328711235001;"ENSG00000187514";1.6;"anchor";314
"153";"mse";0.0233663158182579;"ENSG00000172757";1.6;"anchor";314
"154";"mse";0.0495655045460238;"ENSG00000147604";1.6;"anchor";314
"155";"mse";0.0332102903428626;"ENSG00000133112";1.6;"anchor";314
"156";"mse";0.0406163825737129;"ENSG00000125691";1.6;"anchor";314
"157";"mse";0.0478774433773564;"ENSG00000110700";1.6;"anchor";314
"158";"mse";0.0212791056291119;"ENSG00000108518";1.6;"anchor";314
"159";"mse";0.040050695962811;"ENSG00000075624";1.6;"anchor";314
"160";"mse";0.0228959652773822;"ENSG00000067225";1.6;"anchor";314
"161";"mse";0.0245470242892271;"non-targeting";1.7;"anchor";314
"162";"mse";0.026748936008436;"ENSG00000187514";1.7;"anchor";314
"163";"mse";0.0234024453710849;"ENSG00000172757";1.7;"anchor";314
"164";"mse";0.0494378466552044;"ENSG00000147604";1.7;"anchor";314
"165";"mse";0.0332180872380676;"ENSG00000133112";1.7;"anchor";314
"166";"mse";0.0405952548889357;"ENSG00000125691";1.7;"anchor";314
"167";"mse";0.0477590751284929;"ENSG00000110700";1.7;"anchor";314
"168";"mse";0.0212881285692627;"ENSG00000108518";1.7;"anchor";314
"169";"mse";0.0400082549147354;"ENSG00000075624";1.7;"anchor";314
"170";"mse";0.0229222268795297;"ENSG00000067225";1.7;"anchor";314
"171";"mse";0.0245199753623947;"non-targeting";1.8;"anchor";314
"172";"mse";0.0267654001891616;"ENSG00000187514";1.8;"anchor";314
"173";"mse";0.0234379248603796;"ENSG00000172757";1.8;"anchor";314
"174";"mse";0.049318339520813;"ENSG00000147604";1.8;"anchor";314
"175";"mse";0.0332289097645627;"ENSG00000133112";1.8;"anchor";314
