"score";"value";"env";"penalty";"method";"sim"
"1";"mse";0.0165993732587188;"non-targeting";0.1;"anchor";195
"2";"mse";0.0372436072169633;"ENSG00000187514";0.1;"anchor";195
"3";"mse";0.0385898507891212;"ENSG00000172757";0.1;"anchor";195
"4";"mse";0.0742973336961492;"ENSG00000147604";0.1;"anchor";195
"5";"mse";0.02420089128525;"ENSG00000133112";0.1;"anchor";195
"6";"mse";0.0489854675883332;"ENSG00000125691";0.1;"anchor";195
"7";"mse";0.0558679367606713;"ENSG00000110700";0.1;"anchor";195
"8";"mse";0.031487611628552;"ENSG00000108518";0.1;"anchor";195
"9";"mse";0.0445940530882656;"ENSG00000075624";0.1;"anchor";195
"10";"mse";0.0190625584688883;"ENSG00000067225";0.1;"anchor";195
"11";"mse";0.0165935225515596;"non-targeting";0.2;"anchor";195
"12";"mse";0.0372916471722222;"ENSG00000187514";0.2;"anchor";195
"13";"mse";0.0386294751449275;"ENSG00000172757";0.2;"anchor";195
"14";"mse";0.0736979814709028;"ENSG00000147604";0.2;"anchor";195
"15";"mse";0.0240155963341338;"ENSG00000133112";0.2;"anchor";195
"16";"mse";0.0487248375322071;"ENSG00000125691";0.2;"anchor";195
"17";"mse";0.0553434162313556;"ENSG00000110700";0.2;"anchor";195
"18";"mse";0.0314550175710578;"ENSG00000108518";0.2;"anchor";195
"19";"mse";0.0445994466049503;"ENSG00000075624";0.2;"anchor";195
"20";"mse";0.0190562483986407;"ENSG00000067225";0.2;"anchor";195
"21";"mse";0.0165927318270082;"non-targeting";0.3;"anchor";195
"22";"mse";0.0373388891347934;"ENSG00000187514";0.3;"anchor";195
"23";"mse";0.0386731691747956;"ENSG00000172757";0.3;"anchor";195
"24";"mse";0.0731784159091141;"ENSG00000147604";0.3;"anchor";195
"25";"mse";0.023869785562077;"ENSG00000133112";0.3;"anchor";195
"26";"mse";0.0485365753077068;"ENSG00000125691";0.3;"anchor";195
"27";"mse";0.0548976723330084;"ENSG00000110700";0.3;"anchor";195
"28";"mse";0.031434308265029;"ENSG00000108518";0.3;"anchor";195
"29";"mse";0.0446063417983032;"ENSG00000075624";0.3;"anchor";195
"30";"mse";0.0190756318393309;"ENSG00000067225";0.3;"anchor";195
