"score";"value";"env";"penalty";"method";"sim"
"1";"mse";0.0229786938489709;"non-targeting";0.1;"anchor";48
"2";"mse";0.0235566957284276;"ENSG00000187514";0.1;"anchor";48
"3";"mse";0.0279451869421993;"ENSG00000172757";0.1;"anchor";48
"4";"mse";0.0539311447591579;"ENSG00000147604";0.1;"anchor";48
"5";"mse";0.0274770576214695;"ENSG00000133112";0.1;"anchor";48
"6";"mse";0.058433061465187;"ENSG00000125691";0.1;"anchor";48
"7";"mse";0.0491115877055724;"ENSG00000110700";0.1;"anchor";48
"8";"mse";0.0245883794175022;"ENSG00000108518";0.1;"anchor";48
"9";"mse";0.0840794494591668;"ENSG00000075624";0.1;"anchor";48
"10";"mse";0.0179448788205622;"ENSG00000067225";0.1;"anchor";48
"11";"mse";0.0229655674753591;"non-targeting";0.2;"anchor";48
"12";"mse";0.0235225542265721;"ENSG00000187514";0.2;"anchor";48
"13";"mse";0.0279401377517829;"ENSG00000172757";0.2;"anchor";48
"14";"mse";0.0535869047810707;"ENSG00000147604";0.2;"anchor";48
"15";"mse";0.0274436168962599;"ENSG00000133112";0.2;"anchor";48
"16";"mse";0.0583695945314639;"ENSG00000125691";0.2;"anchor";48
"17";"mse";0.0489384428110477;"ENSG00000110700";0.2;"anchor";48
"18";"mse";0.0247055742538725;"ENSG00000108518";0.2;"anchor";48
"19";"mse";0.0840119397044348;"ENSG00000075624";0.2;"anchor";48
"20";"mse";0.0182053138664949;"ENSG00000067225";0.2;"anchor";48
"21";"mse";0.0229556484905099;"non-targeting";0.3;"anchor";48
"22";"mse";0.0234926680870005;"ENSG00000187514";0.3;"anchor";48
"23";"mse";0.0279407810976124;"ENSG00000172757";0.3;"anchor";48
"24";"mse";0.0532788877735896;"ENSG00000147604";0.3;"anchor";48
"25";"mse";0.0274230734015301;"ENSG00000133112";0.3;"anchor";48
"26";"mse";0.0583349405607539;"ENSG00000125691";0.3;"anchor";48
"27";"mse";0.0487954991550336;"ENSG00000110700";0.3;"anchor";48
"28";"mse";0.0248315268138231;"ENSG00000108518";0.3;"anchor";48
"29";"mse";0.0839579124495962;"ENSG00000075624";0.3;"anchor";48
"30";"mse";0.0184557477247187;"ENSG00000067225";0.3;"anchor";48
"31";"mse";0.0229483292179207;"non-targeting";0.4;"anchor";48
"32";"mse";0.0234663687201955;"ENSG00000187514";0.4;"anchor";48
"33";"mse";0.0279459870650535;"ENSG00000172757";0.4;"anchor";48
"34";"mse";0.0530015463359213;"ENSG00000147604";0.4;"anchor";48
"35";"mse";0.0274117048203477;"ENSG00000133112";0.4;"anchor";48
"36";"mse";0.0583235553462671;"ENSG00000125691";0.4;"anchor";48
"37";"mse";0.0486773085202581;"ENSG00000110700";0.4;"anchor";48
"38";"mse";0.0249642059818126;"ENSG00000108518";0.4;"anchor";48
"39";"mse";0.0839147395474185;"ENSG00000075624";0.4;"anchor";48
"40";"mse";0.0186950746639417;"ENSG00000067225";0.4;"anchor";48
"41";"mse";0.0229431300384521;"non-targeting";0.5;"anchor";48
"42";"mse";0.0234431177487303;"ENSG00000187514";0.5;"anchor";48
"43";"mse";0.0279548542892674;"ENSG00000172757";0.5;"anchor";48
"44";"mse";0.0527504360110738;"ENSG00000147604";0.5;"anchor";48
"45";"mse";0.027406965992937;"ENSG00000133112";0.5;"anchor";48
"46";"mse";0.0583310055550251;"ENSG00000125691";0.5;"anchor";48
"47";"mse";0.0485795703867256;"ENSG00000110700";0.5;"anchor";48
"48";"mse";0.025101983978378;"ENSG00000108518";0.5;"anchor";48
"49";"mse";0.0838804056842629;"ENSG00000075624";0.5;"anchor";48
"50";"mse";0.0189228066001363;"ENSG00000067225";0.5;"anchor";48
"51";"mse";0.0229396687513428;"non-targeting";0.6;"anchor";48
"52";"mse";0.023422476666125;"ENSG00000187514";0.6;"anchor";48
"53";"mse";0.027966658452776;"ENSG00000172757";0.6;"anchor";48
"54";"mse";0.0525219480099645;"ENSG00000147604";0.6;"anchor";48
"55";"mse";0.0274070773580139;"ENSG00000133112";0.6;"anchor";48
"56";"mse";0.0583537224399134;"ENSG00000125691";0.6;"anchor";48
"57";"mse";0.0484988506722224;"ENSG00000110700";0.6;"anchor";48
"58";"mse";0.0252435488873486;"ENSG00000108518";0.6;"anchor";48
"59";"mse";0.0838533401900622;"ENSG00000075624";0.6;"anchor";48
"60";"mse";0.0191388587497704;"ENSG00000067225";0.6;"anchor";48
"61";"mse";0.0229376382168339;"non-targeting";0.7;"anchor";48
"62";"mse";0.0234040847341628;"ENSG00000187514";0.7;"anchor";48
"63";"mse";0.0279808139013585;"ENSG00000172757";0.7;"anchor";48
"64";"mse";0.0523131177531785;"ENSG00000147604";0.7;"anchor";48
"65";"mse";0.0274107701725354;"ENSG00000133112";0.7;"anchor";48
"66";"mse";0.0583888160163928;"ENSG00000125691";0.7;"anchor";48
"67";"mse";0.0484323793310534;"ENSG00000110700";0.7;"anchor";48
"68";"mse";0.0253878383074064;"ENSG00000108518";0.7;"anchor";48
"69";"mse";0.0838323015740317;"ENSG00000075624";0.7;"anchor";48
"70";"mse";0.0193434074152605;"ENSG00000067225";0.7;"anchor";48
"71";"mse";0.0229367897690666;"non-targeting";0.8;"anchor";48
"72";"mse";0.0233876425636495;"ENSG00000187514";0.8;"anchor";48
"73";"mse";0.0279968445933502;"ENSG00000172757";0.8;"anchor";48
"74";"mse";0.0521214847722166;"ENSG00000147604";0.8;"anchor";48
"75";"mse";0.0274171243193967;"ENSG00000133112";0.8;"anchor";48
"76";"mse";0.0584339334046397;"ENSG00000125691";0.8;"anchor";48
"77";"mse";0.0483779019392525;"ENSG00000110700";0.8;"anchor";48
"78";"mse";0.0255339884780561;"ENSG00000108518";0.8;"anchor";48
"79";"mse";0.0838162963714011;"ENSG00000075624";0.8;"anchor";48
"80";"mse";0.0195367945318323;"ENSG00000067225";0.8;"anchor";48
"81";"mse";0.0229369207362252;"non-targeting";0.9;"anchor";48
"82";"mse";0.0233728997132852;"ENSG00000187514";0.9;"anchor";48
"83";"mse";0.0280143618317538;"ENSG00000172757";0.9;"anchor";48
"84";"mse";0.0519449882874084;"ENSG00000147604";0.9;"anchor";48
"85";"mse";0.0274254624580447;"ENSG00000133112";0.9;"anchor";48
"86";"mse";0.0584871498206693;"ENSG00000125691";0.9;"anchor";48
"87";"mse";0.0483335690842688;"ENSG00000110700";0.9;"anchor";48
"88";"mse";0.0256812948924886;"ENSG00000108518";0.9;"anchor";48
"89";"mse";0.0838045209155632;"ENSG00000075624";0.9;"anchor";48
"90";"mse";0.0197194631119464;"ENSG00000067225";0.9;"anchor";48
"91";"mse";0.0229378649365779;"non-targeting";1;"anchor";48
"92";"mse";0.0233596451886197;"ENSG00000187514";1;"anchor";48
"93";"mse";0.0280330470109264;"ENSG00000172757";1;"anchor";48
"94";"mse";0.0517818881145463;"ENSG00000147604";1;"anchor";48
"95";"mse";0.0274352793904166;"ENSG00000133112";1;"anchor";48
"96";"mse";0.0585468839656069;"ENSG00000125691";1;"anchor";48
"97";"mse";0.0482978527495281;"ENSG00000110700";1;"anchor";48
"98";"mse";0.0258291815365054;"ENSG00000108518";1;"anchor";48
"99";"mse";0.0837963187893683;"ENSG00000075624";1;"anchor";48
"100";"mse";0.0198919134241843;"ENSG00000067225";1;"anchor";48
"101";"mse";0.0229394853634641;"non-targeting";1.1;"anchor";48
"102";"mse";0.0233477000714812;"ENSG00000187514";1.1;"anchor";48
"103";"mse";0.0280526381236854;"ENSG00000172757";1.1;"anchor";48
"104";"mse";0.0516307038998895;"ENSG00000147604";1.1;"anchor";48
"105";"mse";0.027446193971668;"ENSG00000133112";1.1;"anchor";48
"106";"mse";0.0586118318284317;"ENSG00000125691";1.1;"anchor";48
"107";"mse";0.0482694823064288;"ENSG00000110700";1.1;"anchor";48
"108";"mse";0.0259771766722527;"ENSG00000108518";1.1;"anchor";48
"109";"mse";0.0837911492239852;"ENSG00000075624";1.1;"anchor";48
"110";"mse";0.0200546732611172;"ENSG00000067225";1.1;"anchor";48
"111";"mse";0.0229416685015138;"non-targeting";1.2;"anchor";48
"112";"mse";0.0233369117386567;"ENSG00000187514";1.2;"anchor";48
"113";"mse";0.0280729191225274;"ENSG00000172757";1.2;"anchor";48
"114";"mse";0.0514901678429213;"ENSG00000147604";1.2;"anchor";48
"115";"mse";0.0274579157703;"ENSG00000133112";1.2;"anchor";48
