"score";"value";"env";"penalty";"method";"sim"
"1";"mse";0.0221828771624459;"non-targeting";0.1;"anchor";74
"2";"mse";0.0456250149301742;"ENSG00000187514";0.1;"anchor";74
"3";"mse";0.027610404769065;"ENSG00000172757";0.1;"anchor";74
"4";"mse";0.0455027249473807;"ENSG00000147604";0.1;"anchor";74
"5";"mse";0.0292448656362166;"ENSG00000133112";0.1;"anchor";74
"6";"mse";0.0443208501690563;"ENSG00000125691";0.1;"anchor";74
"7";"mse";0.0434700541111653;"ENSG00000110700";0.1;"anchor";74
"8";"mse";0.0358119248294303;"ENSG00000108518";0.1;"anchor";74
"9";"mse";0.0336673609698019;"ENSG00000075624";0.1;"anchor";74
"10";"mse";0.0214660546581055;"ENSG00000067225";0.1;"anchor";74
"11";"mse";0.0222147872989634;"non-targeting";0.2;"anchor";74
"12";"mse";0.0456302503232686;"ENSG00000187514";0.2;"anchor";74
"13";"mse";0.0274589860929363;"ENSG00000172757";0.2;"anchor";74
"14";"mse";0.0452055360856039;"ENSG00000147604";0.2;"anchor";74
"15";"mse";0.0292289366102234;"ENSG00000133112";0.2;"anchor";74
"16";"mse";0.0441879639872991;"ENSG00000125691";0.2;"anchor";74
"17";"mse";0.0431228904320421;"ENSG00000110700";0.2;"anchor";74
"18";"mse";0.0357187047521806;"ENSG00000108518";0.2;"anchor";74
"19";"mse";0.0336557327042824;"ENSG00000075624";0.2;"anchor";74
"20";"mse";0.021410211365622;"ENSG00000067225";0.2;"anchor";74
"21";"mse";0.0222449753490674;"non-targeting";0.3;"anchor";74
"22";"mse";0.045636070836834;"ENSG00000187514";0.3;"anchor";74
"23";"mse";0.027326989802045;"ENSG00000172757";0.3;"anchor";74
"24";"mse";0.044942977265461;"ENSG00000147604";0.3;"anchor";74
"25";"mse";0.0292167498290846;"ENSG00000133112";0.3;"anchor";74
"26";"mse";0.0440852423946595;"ENSG00000125691";0.3;"anchor";74
"27";"mse";0.0428187587524395;"ENSG00000110700";0.3;"anchor";74
"28";"mse";0.0356448393747672;"ENSG00000108518";0.3;"anchor";74
"29";"mse";0.033644352462214;"ENSG00000075624";0.3;"anchor";74
"30";"mse";0.0213642170161657;"ENSG00000067225";0.3;"anchor";74
"31";"mse";0.0222735879910542;"non-targeting";0.4;"anchor";74
"32";"mse";0.045642245423643;"ENSG00000187514";0.4;"anchor";74
"33";"mse";0.0272114358486951;"ENSG00000172757";0.4;"anchor";74
"34";"mse";0.0447090328746781;"ENSG00000147604";0.4;"anchor";74
"35";"mse";0.0292077979604967;"ENSG00000133112";0.4;"anchor";74
"36";"mse";0.044006779402863;"ENSG00000125691";0.4;"anchor";74
"37";"mse";0.0425500529972835;"ENSG00000110700";0.4;"anchor";74
"38";"mse";0.0355865932670479;"ENSG00000108518";0.4;"anchor";74
"39";"mse";0.0336333122099999;"ENSG00000075624";0.4;"anchor";74
"40";"mse";0.0213256348494836;"ENSG00000067225";0.4;"anchor";74
"41";"mse";0.0223007615205084;"non-targeting";0.5;"anchor";74
"42";"mse";0.0456486152015627;"ENSG00000187514";0.5;"anchor";74
"43";"mse";0.0271099156074979;"ENSG00000172757";0.5;"anchor";74
"44";"mse";0.0444990467605747;"ENSG00000147604";0.5;"anchor";74
"45";"mse";0.0292016333818985;"ENSG00000133112";0.5;"anchor";74
"46";"mse";0.0439480583382084;"ENSG00000125691";0.5;"anchor";74
"47";"mse";0.0423109004165087;"ENSG00000110700";0.5;"anchor";74
"48";"mse";0.0355410738732162;"ENSG00000108518";0.5;"anchor";74
"49";"mse";0.0336226752305205;"ENSG00000075624";0.5;"anchor";74
"50";"mse";0.0212927703294041;"ENSG00000067225";0.5;"anchor";74
"51";"mse";0.0223266196011341;"non-targeting";0.6;"anchor";74
"52";"mse";0.0456550697912293;"ENSG00000187514";0.6;"anchor";74
"53";"mse";0.0270204585478603;"ENSG00000172757";0.6;"anchor";74
"54";"mse";0.0443093527477531;"ENSG00000147604";0.6;"anchor";74
"55";"mse";0.0291978667766557;"ENSG00000133112";0.6;"anchor";74
"56";"mse";0.0439055646217487;"ENSG00000125691";0.6;"anchor";74
"57";"mse";0.0420966872257793;"ENSG00000110700";0.6;"anchor";74
"58";"mse";0.0355060088913915;"ENSG00000108518";0.6;"anchor";74
"59";"mse";0.0336124823989834;"ENSG00000075624";0.6;"anchor";74
"60";"mse";0.021264416323877;"ENSG00000067225";0.6;"anchor";74
"61";"mse";0.0223512731018483;"non-targeting";0.7;"anchor";74
"62";"mse";0.0456615320463778;"ENSG00000187514";0.7;"anchor";74
"63";"mse";0.0269414355587903;"ENSG00000172757";0.7;"anchor";74
"64";"mse";0.0441370203484949;"ENSG00000147604";0.7;"anchor";74
"65";"mse";0.0291961620037263;"ENSG00000133112";0.7;"anchor";74
"66";"mse";0.0438765219051023;"ENSG00000125691";0.7;"anchor";74
"67";"mse";0.0419037331240111;"ENSG00000110700";0.7;"anchor";74
"68";"mse";0.0354795909094503;"ENSG00000108518";0.7;"anchor";74
"69";"mse";0.0336027574974187;"ENSG00000075624";0.7;"anchor";74
"70";"mse";0.0212396934004029;"ENSG00000067225";0.7;"anchor";74
"71";"mse";0.0223748208682714;"non-targeting";0.8;"anchor";74
"72";"mse";0.0456679479667086;"ENSG00000187514";0.8;"anchor";74
"73";"mse";0.0268714873913449;"ENSG00000172757";0.8;"anchor";74
"74";"mse";0.043979675688912;"ENSG00000147604";0.8;"anchor";74
"75";"mse";0.0291962298115871;"ENSG00000133112";0.8;"anchor";74
"76";"mse";0.0438587079136905;"ENSG00000125691";0.8;"anchor";74
"77";"mse";0.0417290626922397;"ENSG00000110700";0.8;"anchor";74
"78";"mse";0.0354603665995834;"ENSG00000108518";0.8;"anchor";74
"79";"mse";0.0335935114913838;"ENSG00000075624";0.8;"anchor";74
"80";"mse";0.0212179472586682;"ENSG00000067225";0.8;"anchor";74
"81";"mse";0.0223973508575451;"non-targeting";0.9;"anchor";74
"82";"mse";0.0456742798960718;"ENSG00000187514";0.9;"anchor";74
"83";"mse";0.0268094707415553;"ENSG00000172757";0.9;"anchor";74
"84";"mse";0.0438353728074093;"ENSG00000147604";0.9;"anchor";74
"85";"mse";0.0291978215670764;"ENSG00000133112";0.9;"anchor";74
"86";"mse";0.0438503231582273;"ENSG00000125691";0.9;"anchor";74
"87";"mse";0.0415702414772778;"ENSG00000110700";0.9;"anchor";74
"88";"mse";0.0354471561630359;"ENSG00000108518";0.9;"anchor";74
"89";"mse";0.0335847458801678;"ENSG00000075624";0.9;"anchor";74
"90";"mse";0.0211986813913506;"ENSG00000067225";0.9;"anchor";74
"91";"mse";0.0224189413570354;"non-targeting";1;"anchor";74
"92";"mse";0.0456805018522867;"ENSG00000187514";1;"anchor";74
"93";"mse";0.026754416989187;"ENSG00000172757";1;"anchor";74
"94";"mse";0.0437024994561929;"ENSG00000147604";1;"anchor";74
"95";"mse";0.0292007234929582;"ENSG00000133112";1;"anchor";74
"96";"mse";0.0438498955406264;"ENSG00000125691";1;"anchor";74
"97";"mse";0.0414252562616126;"ENSG00000110700";1;"anchor";74
"98";"mse";0.0354389937620456;"ENSG00000108518";1;"anchor";74
"99";"mse";0.0335764552807955;"ENSG00000075624";1;"anchor";74
"100";"mse";0.0211815119768015;"ENSG00000067225";1;"anchor";74
"101";"mse";0.0224396621556453;"non-targeting";1.1;"anchor";74
"102";"mse";0.04568659626902;"ENSG00000187514";1.1;"anchor";74
"103";"mse";0.0267055001870471;"ENSG00000172757";1.1;"anchor";74
"104";"mse";0.0435797070176689;"ENSG00000147604";1.1;"anchor";74
"105";"mse";0.0292047515828646;"ENSG00000133112";1.1;"anchor";74
"106";"mse";0.0438562098463558;"ENSG00000125691";1.1;"anchor";74
"107";"mse";0.0412924261413689;"ENSG00000110700";1.1;"anchor";74
"108";"mse";0.0354350827979929;"ENSG00000108518";1.1;"anchor";74
"109";"mse";0.0335686294017962;"ENSG00000075624";1.1;"anchor";74
"110";"mse";0.0211661371000956;"ENSG00000067225";1.1;"anchor";74
"111";"mse";0.0224595756119005;"non-targeting";1.2;"anchor";74
"112";"mse";0.0456925516905867;"ENSG00000187514";1.2;"anchor";74
"113";"mse";0.0266620119239082;"ENSG00000172757";1.2;"anchor";74
"114";"mse";0.0434658575845246;"ENSG00000147604";1.2;"anchor";74
"115";"mse";0.0292097472102614;"ENSG00000133112";1.2;"anchor";74
"116";"mse";0.04386825482092;"ENSG00000125691";1.2;"anchor";74
"117";"mse";0.0411703354848431;"ENSG00000110700";1.2;"anchor";74
"118";"mse";0.0354347618764508;"ENSG00000108518";1.2;"anchor";74
"119";"mse";0.033561254540693;"ENSG00000075624";1.2;"anchor";74
"120";"mse";0.0211523153872576;"ENSG00000067225";1.2;"anchor";74
"121";"mse";0.0224787376009511;"non-targeting";1.3;"anchor";74
"122";"mse";0.0456983611206448;"ENSG00000187514";1.3;"anchor";74
"123";"mse";0.0266233413700246;"ENSG00000172757";1.3;"anchor";74
"124";"mse";0.0433599834589613;"ENSG00000147604";1.3;"anchor";74
"125";"mse";0.029215573381659;"ENSG00000133112";1.3;"anchor";74
"126";"mse";0.043885182886101;"ENSG00000125691";1.3;"anchor";74
"127";"mse";0.0410577826932543;"ENSG00000110700";1.3;"anchor";74
"128";"mse";0.0354374785870192;"ENSG00000108518";1.3;"anchor";74
"129";"mse";0.0335543147139564;"ENSG00000075624";1.3;"anchor";74
"130";"mse";0.0211398509332805;"ENSG00000067225";1.3;"anchor";74
"131";"mse";0.0224971983411414;"non-targeting";1.4;"anchor";74
"132";"mse";0.0457040208263877;"ENSG00000187514";1.4;"anchor";74
"133";"mse";0.0265889592816045;"ENSG00000172757";1.4;"anchor";74
"134";"mse";0.0432612557739207;"ENSG00000147604";1.4;"anchor";74
"135";"mse";0.0292221115598517;"ENSG00000133112";1.4;"anchor";74
"136";"mse";0.0439062790851648;"ENSG00000125691";1.4;"anchor";74
"137";"mse";0.0409537405490506;"ENSG00000110700";1.4;"anchor";74
"138";"mse";0.0354427690795816;"ENSG00000108518";1.4;"anchor";74
"139";"mse";0.0335477925051752;"ENSG00000075624";1.4;"anchor";74
"140";"mse";0.0211285825072676;"ENSG00000067225";1.4;"anchor";74
"141";"mse";0.0225150031091911;"non-targeting";1.5;"anchor";74
"142";"mse";0.0457095294643638;"ENSG00000187514";1.5;"anchor";74
"143";"mse";0.026558405065244;"ENSG00000172757";1.5;"anchor";74
"144";"mse";0.0431689599070661;"ENSG00000147604";1.5;"anchor";74
"145";"mse";0.0292292589786153;"ENSG00000133112";1.5;"anchor";74
"146";"mse";0.0439309368637358;"ENSG00000125691";1.5;"anchor";74
"147";"mse";0.0408573251803452;"ENSG00000110700";1.5;"anchor";74
"148";"mse";0.0354502419957926;"ENSG00000108518";1.5;"anchor";74
"149";"mse";0.0335416696979882;"ENSG00000075624";1.5;"anchor";74
"150";"mse";0.0211183757085831;"ENSG00000067225";1.5;"anchor";74
"151";"mse";0.0225321928561893;"non-targeting";1.6;"anchor";74
"152";"mse";0.0457148874361961;"ENSG00000187514";1.6;"anchor";74
"153";"mse";0.0265312762327355;"ENSG00000172757";1.6;"anchor";74
"154";"mse";0.0430824760171506;"ENSG00000147604";1.6;"anchor";74
"155";"mse";0.0292369263749695;"ENSG00000133112";1.6;"anchor";74
"156";"mse";0.0439586389805565;"ENSG00000125691";1.6;"anchor";74
"157";"mse";0.0407677715143973;"ENSG00000110700";1.6;"anchor";74
