"score";"value";"env";"penalty";"method";"sim"
"1";"mse";0.0201525729104516;"non-targeting";0.1;"anchor";317
"2";"mse";0.0494366298241706;"ENSG00000187514";0.1;"anchor";317
"3";"mse";0.0319703591620466;"ENSG00000172757";0.1;"anchor";317
"4";"mse";0.0434305290427879;"ENSG00000147604";0.1;"anchor";317
"5";"mse";0.0277314049665355;"ENSG00000133112";0.1;"anchor";317
"6";"mse";0.0418546832524517;"ENSG00000125691";0.1;"anchor";317
"7";"mse";0.0560336176485939;"ENSG00000110700";0.1;"anchor";317
"8";"mse";0.0321328525357829;"ENSG00000108518";0.1;"anchor";317
"9";"mse";0.050816534904601;"ENSG00000075624";0.1;"anchor";317
"10";"mse";0.0269235056594258;"ENSG00000067225";0.1;"anchor";317
"11";"mse";0.0201269013275987;"non-targeting";0.2;"anchor";317
"12";"mse";0.0494591108641508;"ENSG00000187514";0.2;"anchor";317
"13";"mse";0.0319535983822875;"ENSG00000172757";0.2;"anchor";317
"14";"mse";0.0432452949962754;"ENSG00000147604";0.2;"anchor";317
"15";"mse";0.0276271660380774;"ENSG00000133112";0.2;"anchor";317
"16";"mse";0.0417777655253237;"ENSG00000125691";0.2;"anchor";317
"17";"mse";0.0553957510823337;"ENSG00000110700";0.2;"anchor";317
"18";"mse";0.0321035335693384;"ENSG00000108518";0.2;"anchor";317
"19";"mse";0.0508133211455103;"ENSG00000075624";0.2;"anchor";317
"20";"mse";0.026872997576027;"ENSG00000067225";0.2;"anchor";317
"21";"mse";0.0201054845517529;"non-targeting";0.3;"anchor";317
"22";"mse";0.0494829353477242;"ENSG00000187514";0.3;"anchor";317
"23";"mse";0.0319416924999477;"ENSG00000172757";0.3;"anchor";317
"24";"mse";0.0430873648712026;"ENSG00000147604";0.3;"anchor";317
"25";"mse";0.0275536342839255;"ENSG00000133112";0.3;"anchor";317
"26";"mse";0.0417438505932837;"ENSG00000125691";0.3;"anchor";317
"27";"mse";0.0548317569985168;"ENSG00000110700";0.3;"anchor";317
"28";"mse";0.0320866442170095;"ENSG00000108518";0.3;"anchor";317
"29";"mse";0.0508103555458811;"ENSG00000075624";0.3;"anchor";317
"30";"mse";0.0268196579862168;"ENSG00000067225";0.3;"anchor";317
"31";"mse";0.0200875888736622;"non-targeting";0.4;"anchor";317
"32";"mse";0.049507652030101;"ENSG00000187514";0.4;"anchor";317
"33";"mse";0.0319337619983441;"ENSG00000172757";0.4;"anchor";317
"34";"mse";0.0429519105582834;"ENSG00000147604";0.4;"anchor";317
"35";"mse";0.027504352830802;"ENSG00000133112";0.4;"anchor";317
"36";"mse";0.0417441771754435;"ENSG00000125691";0.4;"anchor";317
"37";"mse";0.0543296473947501;"ENSG00000110700";0.4;"anchor";317
