"score";"value";"env";"penalty";"method";"sim"
"1";"mse";0.0257782972402773;"non-targeting";0.1;"anchor";171
"2";"mse";0.0428803213146943;"ENSG00000187514";0.1;"anchor";171
"3";"mse";0.0181908861083696;"ENSG00000172757";0.1;"anchor";171
"4";"mse";0.0415877290608536;"ENSG00000147604";0.1;"anchor";171
"5";"mse";0.0268710877091153;"ENSG00000133112";0.1;"anchor";171
"6";"mse";0.049369674070857;"ENSG00000125691";0.1;"anchor";171
"7";"mse";0.0629268413190853;"ENSG00000110700";0.1;"anchor";171
"8";"mse";0.0300755912583332;"ENSG00000108518";0.1;"anchor";171
"9";"mse";0.033616520471453;"ENSG00000075624";0.1;"anchor";171
"10";"mse";0.0202610350479803;"ENSG00000067225";0.1;"anchor";171
"11";"mse";0.0257848755547358;"non-targeting";0.2;"anchor";171
"12";"mse";0.0429512443210485;"ENSG00000187514";0.2;"anchor";171
"13";"mse";0.0182063117368799;"ENSG00000172757";0.2;"anchor";171
"14";"mse";0.0412478006754096;"ENSG00000147604";0.2;"anchor";171
"15";"mse";0.0264752766439612;"ENSG00000133112";0.2;"anchor";171
"16";"mse";0.0488938146967834;"ENSG00000125691";0.2;"anchor";171
"17";"mse";0.0622247366264819;"ENSG00000110700";0.2;"anchor";171
"18";"mse";0.0301187221490976;"ENSG00000108518";0.2;"anchor";171
"19";"mse";0.0336021134497097;"ENSG00000075624";0.2;"anchor";171
"20";"mse";0.0201529872253189;"ENSG00000067225";0.2;"anchor";171
"21";"mse";0.0257943859858997;"non-targeting";0.3;"anchor";171
"22";"mse";0.0430212361156052;"ENSG00000187514";0.3;"anchor";171
"23";"mse";0.0182206040079408;"ENSG00000172757";0.3;"anchor";171
"24";"mse";0.0409532865504299;"ENSG00000147604";0.3;"anchor";171
"25";"mse";0.0261591442504872;"ENSG00000133112";0.3;"anchor";171
"26";"mse";0.0484905096674891;"ENSG00000125691";0.3;"anchor";171
"27";"mse";0.0615928382949848;"ENSG00000110700";0.3;"anchor";171
"28";"mse";0.0301684161064549;"ENSG00000108518";0.3;"anchor";171
"29";"mse";0.0335880284393521;"ENSG00000075624";0.3;"anchor";171
"30";"mse";0.0200694275416585;"ENSG00000067225";0.3;"anchor";171
"31";"mse";0.0258060985604239;"non-targeting";0.4;"anchor";171
"32";"mse";0.0430898671692874;"ENSG00000187514";0.4;"anchor";171
"33";"mse";0.0182335928922419;"ENSG00000172757";0.4;"anchor";171
"34";"mse";0.0406964909766648;"ENSG00000147604";0.4;"anchor";171
"35";"mse";0.0259048765713933;"ENSG00000133112";0.4;"anchor";171
"36";"mse";0.048148436227304;"ENSG00000125691";0.4;"anchor";171
"37";"mse";0.0610207533360544;"ENSG00000110700";0.4;"anchor";171
"38";"mse";0.0302230448017865;"ENSG00000108518";0.4;"anchor";171
"39";"mse";0.0335741947943128;"ENSG00000075624";0.4;"anchor";171
"40";"mse";0.0200040534522825;"ENSG00000067225";0.4;"anchor";171
"41";"mse";0.0258194716580164;"non-targeting";0.5;"anchor";171
"42";"mse";0.0431568720208284;"ENSG00000187514";0.5;"anchor";171
