"score";"value";"env";"penalty";"method";"sim"
"1";"mse";0.0284192977399995;"non-targeting";0.1;"anchor";468
"2";"mse";0.0324951344834336;"ENSG00000187514";0.1;"anchor";468
"3";"mse";0.0278121428775172;"ENSG00000172757";0.1;"anchor";468
"4";"mse";0.0497268062218006;"ENSG00000147604";0.1;"anchor";468
"5";"mse";0.027890838447325;"ENSG00000133112";0.1;"anchor";468
"6";"mse";0.0371197729578916;"ENSG00000125691";0.1;"anchor";468
"7";"mse";0.0611852699287075;"ENSG00000110700";0.1;"anchor";468
"8";"mse";0.0275941691851514;"ENSG00000108518";0.1;"anchor";468
"9";"mse";0.0434310215244629;"ENSG00000075624";0.1;"anchor";468
"10";"mse";0.0185895305339318;"ENSG00000067225";0.1;"anchor";468
"11";"mse";0.0284132230231692;"non-targeting";0.2;"anchor";468
"12";"mse";0.032493144420077;"ENSG00000187514";0.2;"anchor";468
"13";"mse";0.0277563910574229;"ENSG00000172757";0.2;"anchor";468
"14";"mse";0.0496930328050294;"ENSG00000147604";0.2;"anchor";468
"15";"mse";0.0279578461598971;"ENSG00000133112";0.2;"anchor";468
"16";"mse";0.037027020570155;"ENSG00000125691";0.2;"anchor";468
"17";"mse";0.0611327540222669;"ENSG00000110700";0.2;"anchor";468
"18";"mse";0.0276038649235126;"ENSG00000108518";0.2;"anchor";468
"19";"mse";0.0434572281430179;"ENSG00000075624";0.2;"anchor";468
"20";"mse";0.018557783738885;"ENSG00000067225";0.2;"anchor";468
"21";"mse";0.0284089481005503;"non-targeting";0.3;"anchor";468
"22";"mse";0.0324916453196591;"ENSG00000187514";0.3;"anchor";468
"23";"mse";0.0277023950223323;"ENSG00000172757";0.3;"anchor";468
"24";"mse";0.0496600068131379;"ENSG00000147604";0.3;"anchor";468
"25";"mse";0.0280159481145196;"ENSG00000133112";0.3;"anchor";468
"26";"mse";0.0369434281444164;"ENSG00000125691";0.3;"anchor";468
"27";"mse";0.0610842315006975;"ENSG00000110700";0.3;"anchor";468
"28";"mse";0.0276115198852313;"ENSG00000108518";0.3;"anchor";468
"29";"mse";0.0434790246366125;"ENSG00000075624";0.3;"anchor";468
"30";"mse";0.0185283588704781;"ENSG00000067225";0.3;"anchor";468
"31";"mse";0.0284059828933512;"non-targeting";0.4;"anchor";468
"32";"mse";0.0324905169063058;"ENSG00000187514";0.4;"anchor";468
"33";"mse";0.0276502180459104;"ENSG00000172757";0.4;"anchor";468
"34";"mse";0.0496279887252664;"ENSG00000147604";0.4;"anchor";468
"35";"mse";0.0280666492870548;"ENSG00000133112";0.4;"anchor";468
"36";"mse";0.0368675469529234;"ENSG00000125691";0.4;"anchor";468
