"score";"value";"env";"penalty";"method";"sim"
"1";"mse";0.025847179528791;"non-targeting";0.1;"anchor";483
"2";"mse";0.0252111484137862;"ENSG00000187514";0.1;"anchor";483
"3";"mse";0.0232247619677002;"ENSG00000172757";0.1;"anchor";483
"4";"mse";0.0458852168589955;"ENSG00000147604";0.1;"anchor";483
"5";"mse";0.0251866049248311;"ENSG00000133112";0.1;"anchor";483
"6";"mse";0.0526641775976685;"ENSG00000125691";0.1;"anchor";483
"7";"mse";0.0578574957927812;"ENSG00000110700";0.1;"anchor";483
"8";"mse";0.0212749858900235;"ENSG00000108518";0.1;"anchor";483
"9";"mse";0.0438708608161559;"ENSG00000075624";0.1;"anchor";483
"10";"mse";0.0235216486551007;"ENSG00000067225";0.1;"anchor";483
"11";"mse";0.0258273993477185;"non-targeting";0.2;"anchor";483
"12";"mse";0.0252217505191267;"ENSG00000187514";0.2;"anchor";483
"13";"mse";0.0231853746410577;"ENSG00000172757";0.2;"anchor";483
"14";"mse";0.0454603562133368;"ENSG00000147604";0.2;"anchor";483
"15";"mse";0.0250608916994411;"ENSG00000133112";0.2;"anchor";483
"16";"mse";0.0519545714840219;"ENSG00000125691";0.2;"anchor";483
"17";"mse";0.0570246842851236;"ENSG00000110700";0.2;"anchor";483
"18";"mse";0.0212968133198814;"ENSG00000108518";0.2;"anchor";483
"19";"mse";0.0440076788745812;"ENSG00000075624";0.2;"anchor";483
"20";"mse";0.0235534312734282;"ENSG00000067225";0.2;"anchor";483
"21";"mse";0.0258136009634078;"non-targeting";0.3;"anchor";483
"22";"mse";0.0252342773982153;"ENSG00000187514";0.3;"anchor";483
"23";"mse";0.0231532601084954;"ENSG00000172757";0.3;"anchor";483
"24";"mse";0.0450858194708198;"ENSG00000147604";0.3;"anchor";483
"25";"mse";0.0249626858378822;"ENSG00000133112";0.3;"anchor";483
"26";"mse";0.0513576448898276;"ENSG00000125691";0.3;"anchor";483
"27";"mse";0.0562872047500768;"ENSG00000110700";0.3;"anchor";483
"28";"mse";0.0213270857919993;"ENSG00000108518";0.3;"anchor";483
"29";"mse";0.0441337291188458;"ENSG00000075624";0.3;"anchor";483
"30";"mse";0.0235886212484304;"ENSG00000067225";0.3;"anchor";483
"31";"mse";0.0258045376871694;"non-targeting";0.4;"anchor";483
"32";"mse";0.025248146751252;"ENSG00000187514";0.4;"anchor";483
"33";"mse";0.0231271179970369;"ENSG00000172757";0.4;"anchor";483
"34";"mse";0.0447535902288976;"ENSG00000147604";0.4;"anchor";483
"35";"mse";0.0248860746849009;"ENSG00000133112";0.4;"anchor";483
"36";"mse";0.0508540186376182;"ENSG00000125691";0.4;"anchor";483
"37";"mse";0.0556301641702058;"ENSG00000110700";0.4;"anchor";483
"38";"mse";0.0213633888127823;"ENSG00000108518";0.4;"anchor";483
"39";"mse";0.0442502370204445;"ENSG00000075624";0.4;"anchor";483
"40";"mse";0.0236252180876928;"ENSG00000067225";0.4;"anchor";483
"41";"mse";0.0257992508255429;"non-targeting";0.5;"anchor";483
"42";"mse";0.0252629301446838;"ENSG00000187514";0.5;"anchor";483
"43";"mse";0.0231059334713694;"ENSG00000172757";0.5;"anchor";483
"44";"mse";0.044457244057946;"ENSG00000147604";0.5;"anchor";483
"45";"mse";0.0248265969046752;"ENSG00000133112";0.5;"anchor";483
"46";"mse";0.0504282681220659;"ENSG00000125691";0.5;"anchor";483
"47";"mse";0.0550415968901792;"ENSG00000110700";0.5;"anchor";483
"48";"mse";0.0214039389510408;"ENSG00000108518";0.5;"anchor";483
