"score";"value";"env";"penalty";"method";"sim"
"1";"mse";0.0367267467173356;"non-targeting";0.1;"anchor";482
"2";"mse";0.0309673918107607;"ENSG00000187514";0.1;"anchor";482
"3";"mse";0.0325146285794081;"ENSG00000172757";0.1;"anchor";482
"4";"mse";0.0683442666582074;"ENSG00000147604";0.1;"anchor";482
"5";"mse";0.0282003815549179;"ENSG00000133112";0.1;"anchor";482
"6";"mse";0.0563807811498859;"ENSG00000125691";0.1;"anchor";482
"7";"mse";0.0603839753934158;"ENSG00000110700";0.1;"anchor";482
"8";"mse";0.0355261338916345;"ENSG00000108518";0.1;"anchor";482
"9";"mse";0.0358339814704678;"ENSG00000075624";0.1;"anchor";482
"10";"mse";0.0204197062613661;"ENSG00000067225";0.1;"anchor";482
"11";"mse";0.0367273881489577;"non-targeting";0.2;"anchor";482
"12";"mse";0.0309150659167822;"ENSG00000187514";0.2;"anchor";482
"13";"mse";0.0323451444219458;"ENSG00000172757";0.2;"anchor";482
"14";"mse";0.0676851144902224;"ENSG00000147604";0.2;"anchor";482
"15";"mse";0.0280733607218268;"ENSG00000133112";0.2;"anchor";482
"16";"mse";0.0561661313125329;"ENSG00000125691";0.2;"anchor";482
"17";"mse";0.0595504594077521;"ENSG00000110700";0.2;"anchor";482
"18";"mse";0.0352637405248885;"ENSG00000108518";0.2;"anchor";482
"19";"mse";0.0358379862310849;"ENSG00000075624";0.2;"anchor";482
"20";"mse";0.0203409283156972;"ENSG00000067225";0.2;"anchor";482
"21";"mse";0.0367343067838001;"non-targeting";0.3;"anchor";482
"22";"mse";0.0308703600706889;"ENSG00000187514";0.3;"anchor";482
"23";"mse";0.0321915807995299;"ENSG00000172757";0.3;"anchor";482
"24";"mse";0.0671027614603772;"ENSG00000147604";0.3;"anchor";482
"25";"mse";0.0279772912855756;"ENSG00000133112";0.3;"anchor";482
"26";"mse";0.0560042643416568;"ENSG00000125691";0.3;"anchor";482
"27";"mse";0.0588120292630744;"ENSG00000110700";0.3;"anchor";482
"28";"mse";0.0350395706917579;"ENSG00000108518";0.3;"anchor";482
"29";"mse";0.0358424384016406;"ENSG00000075624";0.3;"anchor";482
"30";"mse";0.0202880831300685;"ENSG00000067225";0.3;"anchor";482
"31";"mse";0.03674581872857;"non-targeting";0.4;"anchor";482
"32";"mse";0.0308319835082093;"ENSG00000187514";0.4;"anchor";482
"33";"mse";0.0320518212086569;"ENSG00000172757";0.4;"anchor";482
"34";"mse";0.0665846007199706;"ENSG00000147604";0.4;"anchor";482
"35";"mse";0.0279035891275422;"ENSG00000133112";0.4;"anchor";482
"36";"mse";0.0558857856435677;"ENSG00000125691";0.4;"anchor";482
"37";"mse";0.0581533636568134;"ENSG00000110700";0.4;"anchor";482
"38";"mse";0.0348479076731762;"ENSG00000108518";0.4;"anchor";482
"39";"mse";0.0358470815144933;"ENSG00000075624";0.4;"anchor";482
"40";"mse";0.0202538559014442;"ENSG00000067225";0.4;"anchor";482
"41";"mse";0.0367607109644875;"non-targeting";0.5;"anchor";482
"42";"mse";0.0307989188474573;"ENSG00000187514";0.5;"anchor";482
"43";"mse";0.0319241219431317;"ENSG00000172757";0.5;"anchor";482
"44";"mse";0.0661206928926412;"ENSG00000147604";0.5;"anchor";482
"45";"mse";0.027846463410077;"ENSG00000133112";0.5;"anchor";482
"46";"mse";0.0558031966868313;"ENSG00000125691";0.5;"anchor";482
