"score";"value";"env";"penalty";"method";"sim"
"1";"mse";0.0193456278774062;"non-targeting";0.1;"anchor";248
"2";"mse";0.0379002034799502;"ENSG00000187514";0.1;"anchor";248
"3";"mse";0.0293522987655291;"ENSG00000172757";0.1;"anchor";248
"4";"mse";0.0416364932932408;"ENSG00000147604";0.1;"anchor";248
"5";"mse";0.018051497659026;"ENSG00000133112";0.1;"anchor";248
"6";"mse";0.0599913688156842;"ENSG00000125691";0.1;"anchor";248
"7";"mse";0.0706151549182229;"ENSG00000110700";0.1;"anchor";248
"8";"mse";0.0296913216578203;"ENSG00000108518";0.1;"anchor";248
"9";"mse";0.0420330089446254;"ENSG00000075624";0.1;"anchor";248
"10";"mse";0.0239511826660032;"ENSG00000067225";0.1;"anchor";248
"11";"mse";0.0192950887213276;"non-targeting";0.2;"anchor";248
"12";"mse";0.037879226061511;"ENSG00000187514";0.2;"anchor";248
"13";"mse";0.029326493553811;"ENSG00000172757";0.2;"anchor";248
"14";"mse";0.0412545347492429;"ENSG00000147604";0.2;"anchor";248
"15";"mse";0.0180114332469657;"ENSG00000133112";0.2;"anchor";248
"16";"mse";0.0590204461294761;"ENSG00000125691";0.2;"anchor";248
"17";"mse";0.0701507425406274;"ENSG00000110700";0.2;"anchor";248
"18";"mse";0.0294193671445484;"ENSG00000108518";0.2;"anchor";248
"19";"mse";0.0421244317528985;"ENSG00000075624";0.2;"anchor";248
"20";"mse";0.0238862491430027;"ENSG00000067225";0.2;"anchor";248
"21";"mse";0.0192513409905686;"non-targeting";0.3;"anchor";248
"22";"mse";0.0378634061966962;"ENSG00000187514";0.3;"anchor";248
"23";"mse";0.0292992293113055;"ENSG00000172757";0.3;"anchor";248
"24";"mse";0.0409156913963793;"ENSG00000147604";0.3;"anchor";248
"25";"mse";0.0179777299218013;"ENSG00000133112";0.3;"anchor";248
"26";"mse";0.0581615373947813;"ENSG00000125691";0.3;"anchor";248
"27";"mse";0.0697418367869919;"ENSG00000110700";0.3;"anchor";248
"28";"mse";0.0291823007454683;"ENSG00000108518";0.3;"anchor";248
"29";"mse";0.0422084199025558;"ENSG00000075624";0.3;"anchor";248
"30";"mse";0.0238353810998628;"ENSG00000067225";0.3;"anchor";248
"31";"mse";0.019213274102158;"non-targeting";0.4;"anchor";248
"32";"mse";0.0378517616141359;"ENSG00000187514";0.4;"anchor";248
"33";"mse";0.0292706976217218;"ENSG00000172757";0.4;"anchor";248
"34";"mse";0.0406133009824615;"ENSG00000147604";0.4;"anchor";248
"35";"mse";0.0179491946400846;"ENSG00000133112";0.4;"anchor";248
"36";"mse";0.0573973333313124;"ENSG00000125691";0.4;"anchor";248
"37";"mse";0.0693795090938041;"ENSG00000110700";0.4;"anchor";248
"38";"mse";0.0289744969307412;"ENSG00000108518";0.4;"anchor";248
"39";"mse";0.0422857649632717;"ENSG00000075624";0.4;"anchor";248
"40";"mse";0.0237949510360905;"ENSG00000067225";0.4;"anchor";248
"41";"mse";0.0191800030147684;"non-targeting";0.5;"anchor";248
"42";"mse";0.0378435234551303;"ENSG00000187514";0.5;"anchor";248
