"score";"value";"env";"penalty";"method";"sim"
"1";"mse";0.0198375458204488;"non-targeting";0.1;"anchor";322
"2";"mse";0.0444226975525204;"ENSG00000187514";0.1;"anchor";322
"3";"mse";0.0353226632115639;"ENSG00000172757";0.1;"anchor";322
"4";"mse";0.0611585647354521;"ENSG00000147604";0.1;"anchor";322
"5";"mse";0.040388243064659;"ENSG00000133112";0.1;"anchor";322
"6";"mse";0.0456919803349668;"ENSG00000125691";0.1;"anchor";322
"7";"mse";0.0635524751065845;"ENSG00000110700";0.1;"anchor";322
"8";"mse";0.0300259391829699;"ENSG00000108518";0.1;"anchor";322
"9";"mse";0.043403592941493;"ENSG00000075624";0.1;"anchor";322
"10";"mse";0.0191515949700451;"ENSG00000067225";0.1;"anchor";322
"11";"mse";0.0198271136993804;"non-targeting";0.2;"anchor";322
"12";"mse";0.0444232785954536;"ENSG00000187514";0.2;"anchor";322
"13";"mse";0.0352688564805489;"ENSG00000172757";0.2;"anchor";322
"14";"mse";0.0608671750286913;"ENSG00000147604";0.2;"anchor";322
"15";"mse";0.0402709411395823;"ENSG00000133112";0.2;"anchor";322
"16";"mse";0.045335462609294;"ENSG00000125691";0.2;"anchor";322
"17";"mse";0.0631644149582905;"ENSG00000110700";0.2;"anchor";322
"18";"mse";0.0300004540888456;"ENSG00000108518";0.2;"anchor";322
"19";"mse";0.0433680591475383;"ENSG00000075624";0.2;"anchor";322
"20";"mse";0.0192072999600872;"ENSG00000067225";0.2;"anchor";322
"21";"mse";0.01981858240105;"non-targeting";0.3;"anchor";322
"22";"mse";0.0444263031508677;"ENSG00000187514";0.3;"anchor";322
"23";"mse";0.0352141787469534;"ENSG00000172757";0.3;"anchor";322
"24";"mse";0.06061026107375;"ENSG00000147604";0.3;"anchor";322
"25";"mse";0.0401794638322858;"ENSG00000133112";0.3;"anchor";322
"26";"mse";0.0450235465883802;"ENSG00000125691";0.3;"anchor";322
"27";"mse";0.0628172092081666;"ENSG00000110700";0.3;"anchor";322
"28";"mse";0.0299820263824025;"ENSG00000108518";0.3;"anchor";322
"29";"mse";0.0433370233259668;"ENSG00000075624";0.3;"anchor";322
"30";"mse";0.0192631075687206;"ENSG00000067225";0.3;"anchor";322
"31";"mse";0.0198115270198478;"non-targeting";0.4;"anchor";322
"32";"mse";0.0444312328618549;"ENSG00000187514";0.4;"anchor";322
"33";"mse";0.0351595703552012;"ENSG00000172757";0.4;"anchor";322
"34";"mse";0.0603823951584879;"ENSG00000147604";0.4;"anchor";322
"35";"mse";0.0401077272836208;"ENSG00000133112";0.4;"anchor";322
"36";"mse";0.0447493918473536;"ENSG00000125691";0.4;"anchor";322
"37";"mse";0.0625047222669882;"ENSG00000110700";0.4;"anchor";322
"38";"mse";0.0299694688592439;"ENSG00000108518";0.4;"anchor";322
"39";"mse";0.0433096094155173;"ENSG00000075624";0.4;"anchor";322
"40";"mse";0.0193179188095953;"ENSG00000067225";0.4;"anchor";322
"41";"mse";0.019805629951417;"non-targeting";0.5;"anchor";322
"42";"mse";0.0444376564576417;"ENSG00000187514";0.5;"anchor";322
"43";"mse";0.0351057037769772;"ENSG00000172757";0.5;"anchor";322
"44";"mse";0.0601792307843086;"ENSG00000147604";0.5;"anchor";322
"45";"mse";0.0400513251539964;"ENSG00000133112";0.5;"anchor";322
"46";"mse";0.0445074408209954;"ENSG00000125691";0.5;"anchor";322
"47";"mse";0.0622219953405802;"ENSG00000110700";0.5;"anchor";322
"48";"mse";0.0299618110244168;"ENSG00000108518";0.5;"anchor";322
"49";"mse";0.0432851552277456;"ENSG00000075624";0.5;"anchor";322
"50";"mse";0.0193710174014112;"ENSG00000067225";0.5;"anchor";322
"51";"mse";0.0198006505914917;"non-targeting";0.6;"anchor";322
"52";"mse";0.0444452553843776;"ENSG00000187514";0.6;"anchor";322
"53";"mse";0.0350530541513319;"ENSG00000172757";0.6;"anchor";322
"54";"mse";0.0599972427072564;"ENSG00000147604";0.6;"anchor";322
"55";"mse";0.0400069997515595;"ENSG00000133112";0.6;"anchor";322
"56";"mse";0.0442931358237373;"ENSG00000125691";0.6;"anchor";322
"57";"mse";0.0619649743325872;"ENSG00000110700";0.6;"anchor";322
"58";"mse";0.029958255405354;"ENSG00000108518";0.6;"anchor";322
"59";"mse";0.0432631516728403;"ENSG00000075624";0.6;"anchor";322
"60";"mse";0.0194219516214175;"ENSG00000067225";0.6;"anchor";322
"61";"mse";0.0197964045347336;"non-targeting";0.7;"anchor";322
"62";"mse";0.0444537799691171;"ENSG00000187514";0.7;"anchor";322
"63";"mse";0.0350019504131428;"ENSG00000172757";0.7;"anchor";322
"64";"mse";0.0598335398257084;"ENSG00000147604";0.7;"anchor";322
"65";"mse";0.0399722990391517;"ENSG00000133112";0.7;"anchor";322
"66";"mse";0.0441027073561343;"ENSG00000125691";0.7;"anchor";322
"67";"mse";0.0617303109607307;"ENSG00000110700";0.7;"anchor";322
"68";"mse";0.0299581433082006;"ENSG00000108518";0.7;"anchor";322
"69";"mse";0.0432432014209829;"ENSG00000075624";0.7;"anchor";322
"70";"mse";0.0194704536877988;"ENSG00000067225";0.7;"anchor";322
"71";"mse";0.0197927489981049;"non-targeting";0.8;"anchor";322
"72";"mse";0.0444630325235711;"ENSG00000187514";0.8;"anchor";322
"73";"mse";0.0349526127724567;"ENSG00000172757";0.8;"anchor";322
"74";"mse";0.0596857277423459;"ENSG00000147604";0.8;"anchor";322
"75";"mse";0.0399453481114199;"ENSG00000133112";0.8;"anchor";322
"76";"mse";0.0439330136050178;"ENSG00000125691";0.8;"anchor";322
"77";"mse";0.061515214718498;"ENSG00000110700";0.8;"anchor";322
"78";"mse";0.0299609279284788;"ENSG00000108518";0.8;"anchor";322
"79";"mse";0.0432249901464785;"ENSG00000075624";0.8;"anchor";322
"80";"mse";0.0195163839689653;"ENSG00000067225";0.8;"anchor";322
"81";"mse";0.0197895724225129;"non-targeting";0.9;"anchor";322
"82";"mse";0.0444728551370683;"ENSG00000187514";0.9;"anchor";322
"83";"mse";0.0349051804461356;"ENSG00000172757";0.9;"anchor";322
"84";"mse";0.0595518060239635;"ENSG00000147604";0.9;"anchor";322
"85";"mse";0.0399246932759454;"ENSG00000133112";0.9;"anchor";322
"86";"mse";0.0437814172900233;"ENSG00000125691";0.9;"anchor";322
"87";"mse";0.0613173409293056;"ENSG00000110700";0.9;"anchor";322
"88";"mse";0.0299661531607107;"ENSG00000108518";0.9;"anchor";322
"89";"mse";0.0432082661264196;"ENSG00000075624";0.9;"anchor";322
"90";"mse";0.0195596919335929;"ENSG00000067225";0.9;"anchor";322
"91";"mse";0.0197867869385804;"non-targeting";1;"anchor";322
"92";"mse";0.0444831207086477;"ENSG00000187514";1;"anchor";322
"93";"mse";0.0348597323357938;"ENSG00000172757";1;"anchor";322
"94";"mse";0.0594300902086853;"ENSG00000147604";1;"anchor";322
"95";"mse";0.0399091934018226;"ENSG00000133112";1;"anchor";322
"96";"mse";0.0436456901364382;"ENSG00000125691";1;"anchor";322
"97";"mse";0.06113470491016;"ENSG00000110700";1;"anchor";322
"98";"mse";0.0299734368222892;"ENSG00000108518";1;"anchor";322
