"score";"value";"env";"penalty";"method";"sim"
"1";"mse";0.019064892126145;"non-targeting";0.1;"anchor";423
"2";"mse";0.0340756371222744;"ENSG00000187514";0.1;"anchor";423
"3";"mse";0.0211408853062107;"ENSG00000172757";0.1;"anchor";423
"4";"mse";0.0515126611373929;"ENSG00000147604";0.1;"anchor";423
"5";"mse";0.0285166400702146;"ENSG00000133112";0.1;"anchor";423
"6";"mse";0.0404074251381504;"ENSG00000125691";0.1;"anchor";423
"7";"mse";0.0755815066001875;"ENSG00000110700";0.1;"anchor";423
"8";"mse";0.0407465751393212;"ENSG00000108518";0.1;"anchor";423
"9";"mse";0.0408026299125926;"ENSG00000075624";0.1;"anchor";423
"10";"mse";0.028842862235207;"ENSG00000067225";0.1;"anchor";423
"11";"mse";0.0190482711026296;"non-targeting";0.2;"anchor";423
"12";"mse";0.0340504122301269;"ENSG00000187514";0.2;"anchor";423
"13";"mse";0.0211938952996934;"ENSG00000172757";0.2;"anchor";423
"14";"mse";0.0511454868385623;"ENSG00000147604";0.2;"anchor";423
"15";"mse";0.0276184721617634;"ENSG00000133112";0.2;"anchor";423
"16";"mse";0.0401243258933302;"ENSG00000125691";0.2;"anchor";423
"17";"mse";0.0749650617394154;"ENSG00000110700";0.2;"anchor";423
"18";"mse";0.0405435881346593;"ENSG00000108518";0.2;"anchor";423
"19";"mse";0.0407304025038539;"ENSG00000075624";0.2;"anchor";423
"20";"mse";0.0287930834147138;"ENSG00000067225";0.2;"anchor";423
"21";"mse";0.0190345290629861;"non-targeting";0.3;"anchor";423
"22";"mse";0.0340322003916311;"ENSG00000187514";0.3;"anchor";423
"23";"mse";0.0212423307159936;"ENSG00000172757";0.3;"anchor";423
"24";"mse";0.0508298438484268;"ENSG00000147604";0.3;"anchor";423
"25";"mse";0.0268829535796608;"ENSG00000133112";0.3;"anchor";423
"26";"mse";0.0399009441346357;"ENSG00000125691";0.3;"anchor";423
"27";"mse";0.0744265994510249;"ENSG00000110700";0.3;"anchor";423
"28";"mse";0.0403612919880861;"ENSG00000108518";0.3;"anchor";423
"29";"mse";0.0406674159535441;"ENSG00000075624";0.3;"anchor";423
"30";"mse";0.0287472056388612;"ENSG00000067225";0.3;"anchor";423
"31";"mse";0.0190230881002008;"non-targeting";0.4;"anchor";423
"32";"mse";0.0340191514207953;"ENSG00000187514";0.4;"anchor";423
"33";"mse";0.0212868296799424;"ENSG00000172757";0.4;"anchor";423
"34";"mse";0.0505554667239355;"ENSG00000147604";0.4;"anchor";423
"35";"mse";0.0262687908557604;"ENSG00000133112";0.4;"anchor";423
"36";"mse";0.0397253881655392;"ENSG00000125691";0.4;"anchor";423
"37";"mse";0.073951871064858;"ENSG00000110700";0.4;"anchor";423
"38";"mse";0.0401972376670254;"ENSG00000108518";0.4;"anchor";423
"39";"mse";0.0406115854568131;"ENSG00000075624";0.4;"anchor";423
"40";"mse";0.0287051920292362;"ENSG00000067225";0.4;"anchor";423
"41";"mse";0.0190135278917613;"non-targeting";0.5;"anchor";423
"42";"mse";0.0340099862790423;"ENSG00000187514";0.5;"anchor";423
"43";"mse";0.0213279787862374;"ENSG00000172757";0.5;"anchor";423
"44";"mse";0.0503147196626957;"ENSG00000147604";0.5;"anchor";423
"45";"mse";0.0257475961021676;"ENSG00000133112";0.5;"anchor";423
"46";"mse";0.039588584901886;"ENSG00000125691";0.5;"anchor";423
"47";"mse";0.0735300050190932;"ENSG00000110700";0.5;"anchor";423
"48";"mse";0.0400492865032937;"ENSG00000108518";0.5;"anchor";423
"49";"mse";0.0405614540982523;"ENSG00000075624";0.5;"anchor";423
"50";"mse";0.0286669880709674;"ENSG00000067225";0.5;"anchor";423
"51";"mse";0.0190055312045802;"non-targeting";0.6;"anchor";423
"52";"mse";0.0340037956587508;"ENSG00000187514";0.6;"anchor";423
"53";"mse";0.0213662922109638;"ENSG00000172757";0.6;"anchor";423
"54";"mse";0.0501017854743285;"ENSG00000147604";0.6;"anchor";423
"55";"mse";0.0252992308990836;"ENSG00000133112";0.6;"anchor";423
"56";"mse";0.0394834876801639;"ENSG00000125691";0.6;"anchor";423
"57";"mse";0.0731525355066302;"ENSG00000110700";0.6;"anchor";423
"58";"mse";0.0399155791234416;"ENSG00000108518";0.6;"anchor";423
"59";"mse";0.0405159705277875;"ENSG00000075624";0.6;"anchor";423
"60";"mse";0.028632502844305;"ENSG00000067225";0.6;"anchor";423
"61";"mse";0.0189988514433732;"non-targeting";0.7;"anchor";423
"62";"mse";0.0339999173759801;"ENSG00000187514";0.7;"anchor";423
"63";"mse";0.0214022093878449;"ENSG00000172757";0.7;"anchor";423
"64";"mse";0.0499121425526363;"ENSG00000147604";0.7;"anchor";423
"65";"mse";0.0249090203217779;"ENSG00000133112";0.7;"anchor";423
"66";"mse";0.039404541192387;"ENSG00000125691";0.7;"anchor";423
"67";"mse";0.0728127555119674;"ENSG00000110700";0.7;"anchor";423
"68";"mse";0.0397945008102566;"ENSG00000108518";0.7;"anchor";423
"69";"mse";0.0404743544180276;"ENSG00000075624";0.7;"anchor";423
"70";"mse";0.0286016098469058;"ENSG00000067225";0.7;"anchor";423
"71";"mse";0.018993292342142;"non-targeting";0.8;"anchor";423
"72";"mse";0.0339978590557988;"ENSG00000187514";0.8;"anchor";423
"73";"mse";0.0214361004725015;"ENSG00000172757";0.8;"anchor";423
"74";"mse";0.0497422156780184;"ENSG00000147604";0.8;"anchor";423
"75";"mse";0.0245660197568183;"ENSG00000133112";0.8;"anchor";423
"76";"mse";0.039347309540672;"ENSG00000125691";0.8;"anchor";423
"77";"mse";0.0725052722701972;"ENSG00000110700";0.8;"anchor";423
"78";"mse";0.0396846483186261;"ENSG00000108518";0.8;"anchor";423
"79";"mse";0.0404360120284643;"ENSG00000075624";0.8;"anchor";423
"80";"mse";0.0285741544011034;"ENSG00000067225";0.8;"anchor";423
"81";"mse";0.018988694692426;"non-targeting";0.9;"anchor";423
"82";"mse";0.0339972478660956;"ENSG00000187514";0.9;"anchor";423
"83";"mse";0.0214682745887776;"ENSG00000172757";0.9;"anchor";423
"84";"mse";0.0495891359096698;"ENSG00000147604";0.9;"anchor";423
"85";"mse";0.0242618998372778;"ENSG00000133112";0.9;"anchor";423
"86";"mse";0.0393082113450735;"ENSG00000125691";0.9;"anchor";423
"87";"mse";0.072225693669086;"ENSG00000110700";0.9;"anchor";423
"88";"mse";0.0395848000499197;"ENSG00000108518";0.9;"anchor";423
"89";"mse";0.0404004815139618;"ENSG00000075624";0.9;"anchor";423
"90";"mse";0.0285499623089472;"ENSG00000067225";0.9;"anchor";423
"91";"mse";0.0189849273356087;"non-targeting";1;"anchor";423
"92";"mse";0.0339977969501826;"ENSG00000187514";1;"anchor";423
"93";"mse";0.0214989885519813;"ENSG00000172757";1;"anchor";423
"94";"mse";0.0494505712563696;"ENSG00000147604";1;"anchor";423
"95";"mse";0.0239902077362737;"ENSG00000133112";1;"anchor";423
"96";"mse";0.0392843271432332;"ENSG00000125691";1;"anchor";423
"97";"mse";0.0719704019781439;"ENSG00000110700";1;"anchor";423
"98";"mse";0.0394938900690896;"ENSG00000108518";1;"anchor";423
"99";"mse";0.040367396498861;"ENSG00000075624";1;"anchor";423
"100";"mse";0.0285288477092822;"ENSG00000067225";1;"anchor";423
"101";"mse";0.0189818808437272;"non-targeting";1.1;"anchor";423
"102";"mse";0.0339992824730444;"ENSG00000187514";1.1;"anchor";423
"103";"mse";0.0215284550572388;"ENSG00000172757";1.1;"anchor";423
"104";"mse";0.0493246046085016;"ENSG00000147604";1.1;"anchor";423
"105";"mse";0.0237458650201639;"ENSG00000133112";1.1;"anchor";423
"106";"mse";0.0392732568136415;"ENSG00000125691";1.1;"anchor";423
"107";"mse";0.0717363873606635;"ENSG00000110700";1.1;"anchor";423
"108";"mse";0.0394109858301491;"ENSG00000108518";1.1;"anchor";423
"109";"mse";0.0403364612061838;"ENSG00000075624";1.1;"anchor";423
"110";"mse";0.0285106195033772;"ENSG00000067225";1.1;"anchor";423
"111";"mse";0.0189794629564977;"non-targeting";1.2;"anchor";423
"112";"mse";0.0340015275895448;"ENSG00000187514";1.2;"anchor";423
"113";"mse";0.0215568499453096;"ENSG00000172757";1.2;"anchor";423
"114";"mse";0.0492096440289301;"ENSG00000147604";1.2;"anchor";423
"115";"mse";0.0235248184199778;"ENSG00000133112";1.2;"anchor";423
"116";"mse";0.039273012353368;"ENSG00000125691";1.2;"anchor";423
"117";"mse";0.0715211232528007;"ENSG00000110700";1.2;"anchor";423
"118";"mse";0.0393352692348149;"ENSG00000108518";1.2;"anchor";423
"119";"mse";0.0403074330920061;"ENSG00000075624";1.2;"anchor";423
"120";"mse";0.0284950863018057;"ENSG00000067225";1.2;"anchor";423
"121";"mse";0.0189775952024662;"non-targeting";1.3;"anchor";423
"122";"mse";0.0340043910319741;"ENSG00000187514";1.3;"anchor";423
"123";"mse";0.0215843184558038;"ENSG00000172757";1.3;"anchor";423
"124";"mse";0.0491043556930619;"ENSG00000147604";1.3;"anchor";423
"125";"mse";0.0233237919481278;"ENSG00000133112";1.3;"anchor";423
"126";"mse";0.039281936110336;"ENSG00000125691";1.3;"anchor";423
"127";"mse";0.0713224716530261;"ENSG00000110700";1.3;"anchor";423
"128";"mse";0.0392660205833777;"ENSG00000108518";1.3;"anchor";423
"129";"mse";0.040280110470987;"ENSG00000075624";1.3;"anchor";423
"130";"mse";0.0284820600656305;"ENSG00000067225";1.3;"anchor";423
"131";"mse";0.0189762103415065;"non-targeting";1.4;"anchor";423
"132";"mse";0.0340077588447513;"ENSG00000187514";1.4;"anchor";423
"133";"mse";0.0216109805135202;"ENSG00000172757";1.4;"anchor";423
"134";"mse";0.0490076129945569;"ENSG00000147604";1.4;"anchor";423
"135";"mse";0.0231401076960558;"ENSG00000133112";1.4;"anchor";423
"136";"mse";0.0392986376457242;"ENSG00000125691";1.4;"anchor";423
"137";"mse";0.0711386101602634;"ENSG00000110700";1.4;"anchor";423
"138";"mse";0.0392026049888818;"ENSG00000108518";1.4;"anchor";423
"139";"mse";0.0402543235327682;"ENSG00000075624";1.4;"anchor";423
"140";"mse";0.0284713586754873;"ENSG00000067225";1.4;"anchor";423
"141";"mse";0.0189752503916661;"non-targeting";1.5;"anchor";423
"142";"mse";0.0340115383038526;"ENSG00000187514";1.5;"anchor";423
"143";"mse";0.0216369351489681;"ENSG00000172757";1.5;"anchor";423
"144";"mse";0.0489184573919141;"ENSG00000147604";1.5;"anchor";423
"145";"mse";0.0229715541207895;"ENSG00000133112";1.5;"anchor";423
"146";"mse";0.0393219444330653;"ENSG00000125691";1.5;"anchor";423
"147";"mse";0.0709679750770577;"ENSG00000110700";1.5;"anchor";423
"148";"mse";0.0391444608687018;"ENSG00000108518";1.5;"anchor";423
"149";"mse";0.0402299277072795;"ENSG00000075624";1.5;"anchor";423
"150";"mse";0.0284628076562839;"ENSG00000067225";1.5;"anchor";423
"151";"mse";0.0189746650812887;"non-targeting";1.6;"anchor";423
"152";"mse";0.0340156533789878;"ENSG00000187514";1.6;"anchor";423
