"score";"value";"env";"penalty";"method";"sim"
"1";"mse";0.0190920721614484;"non-targeting";0.1;"anchor";134
"2";"mse";0.0290830662267786;"ENSG00000187514";0.1;"anchor";134
"3";"mse";0.023568501396517;"ENSG00000172757";0.1;"anchor";134
"4";"mse";0.0531144834342916;"ENSG00000147604";0.1;"anchor";134
"5";"mse";0.0253626594589288;"ENSG00000133112";0.1;"anchor";134
"6";"mse";0.0487064404426731;"ENSG00000125691";0.1;"anchor";134
"7";"mse";0.0509669516766766;"ENSG00000110700";0.1;"anchor";134
"8";"mse";0.0270671893757829;"ENSG00000108518";0.1;"anchor";134
"9";"mse";0.0411757087540383;"ENSG00000075624";0.1;"anchor";134
"10";"mse";0.0214523914787607;"ENSG00000067225";0.1;"anchor";134
"11";"mse";0.0190571022250299;"non-targeting";0.2;"anchor";134
"12";"mse";0.0291169581157552;"ENSG00000187514";0.2;"anchor";134
"13";"mse";0.0236167053051089;"ENSG00000172757";0.2;"anchor";134
"14";"mse";0.0529465423521915;"ENSG00000147604";0.2;"anchor";134
"15";"mse";0.0255218008069718;"ENSG00000133112";0.2;"anchor";134
"16";"mse";0.0484406907226042;"ENSG00000125691";0.2;"anchor";134
"17";"mse";0.0507140413238694;"ENSG00000110700";0.2;"anchor";134
"18";"mse";0.0271396465477575;"ENSG00000108518";0.2;"anchor";134
"19";"mse";0.0412374655428722;"ENSG00000075624";0.2;"anchor";134
"20";"mse";0.0214811317242392;"ENSG00000067225";0.2;"anchor";134
"21";"mse";0.0190251352747634;"non-targeting";0.3;"anchor";134
"22";"mse";0.0291478253780279;"ENSG00000187514";0.3;"anchor";134
"23";"mse";0.0236628651141847;"ENSG00000172757";0.3;"anchor";134
"24";"mse";0.0527990546465143;"ENSG00000147604";0.3;"anchor";134
"25";"mse";0.02567130709613;"ENSG00000133112";0.3;"anchor";134
"26";"mse";0.0482021013241705;"ENSG00000125691";0.3;"anchor";134
"27";"mse";0.0504818229949896;"ENSG00000110700";0.3;"anchor";134
"28";"mse";0.0272088771323457;"ENSG00000108518";0.3;"anchor";134
"29";"mse";0.041298094277961;"ENSG00000075624";0.3;"anchor";134
"30";"mse";0.0215110784483803;"ENSG00000067225";0.3;"anchor";134
"31";"mse";0.0189958052968153;"non-targeting";0.4;"anchor";134
"32";"mse";0.0291762299554686;"ENSG00000187514";0.4;"anchor";134
"33";"mse";0.0237071946230474;"ENSG00000172757";0.4;"anchor";134
"34";"mse";0.0526684016727367;"ENSG00000147604";0.4;"anchor";134
