"score";"value";"env";"penalty";"method";"sim"
"1";"mse";0.0307883108558744;"non-targeting";0.1;"anchor";282
"2";"mse";0.0254593073858869;"ENSG00000187514";0.1;"anchor";282
"3";"mse";0.0251178621858224;"ENSG00000172757";0.1;"anchor";282
"4";"mse";0.0495444504698573;"ENSG00000147604";0.1;"anchor";282
"5";"mse";0.0208673336698339;"ENSG00000133112";0.1;"anchor";282
"6";"mse";0.0395297738418807;"ENSG00000125691";0.1;"anchor";282
"7";"mse";0.0532225523069167;"ENSG00000110700";0.1;"anchor";282
"8";"mse";0.0297544459713101;"ENSG00000108518";0.1;"anchor";282
"9";"mse";0.0608795157026625;"ENSG00000075624";0.1;"anchor";282
"10";"mse";0.0175009526501406;"ENSG00000067225";0.1;"anchor";282
"11";"mse";0.030749374839957;"non-targeting";0.2;"anchor";282
"12";"mse";0.0254080567776501;"ENSG00000187514";0.2;"anchor";282
"13";"mse";0.0251196868158511;"ENSG00000172757";0.2;"anchor";282
"14";"mse";0.0492700875385219;"ENSG00000147604";0.2;"anchor";282
"15";"mse";0.020789566603523;"ENSG00000133112";0.2;"anchor";282
"16";"mse";0.0393476796396206;"ENSG00000125691";0.2;"anchor";282
"17";"mse";0.0529991617597818;"ENSG00000110700";0.2;"anchor";282
"18";"mse";0.0298138281616726;"ENSG00000108518";0.2;"anchor";282
"19";"mse";0.0608780173960263;"ENSG00000075624";0.2;"anchor";282
"20";"mse";0.0174471546710704;"ENSG00000067225";0.2;"anchor";282
"21";"mse";0.0307138607341819;"non-targeting";0.3;"anchor";282
"22";"mse";0.0253637051907917;"ENSG00000187514";0.3;"anchor";282
"23";"mse";0.0251231443586574;"ENSG00000172757";0.3;"anchor";282
"24";"mse";0.0490297768801519;"ENSG00000147604";0.3;"anchor";282
"25";"mse";0.0207248237388762;"ENSG00000133112";0.3;"anchor";282
"26";"mse";0.0392026136618843;"ENSG00000125691";0.3;"anchor";282
"27";"mse";0.0528056324993962;"ENSG00000110700";0.3;"anchor";282
"28";"mse";0.0298845226361119;"ENSG00000108518";0.3;"anchor";282
"29";"mse";0.0608757779614895;"ENSG00000075624";0.3;"anchor";282
"30";"mse";0.017401510908879;"ENSG00000067225";0.3;"anchor";282
"31";"mse";0.0306812926268347;"non-targeting";0.4;"anchor";282
"32";"mse";0.02532510894994;"ENSG00000187514";0.4;"anchor";282
"33";"mse";0.0251279454688773;"ENSG00000172757";0.4;"anchor";282
"34";"mse";0.0488178434942427;"ENSG00000147604";0.4;"anchor";282
"35";"mse";0.0206703340988472;"ENSG00000133112";0.4;"anchor";282
"36";"mse";0.0390882871957663;"ENSG00000125691";0.4;"anchor";282
"37";"mse";0.0526369185099356;"ENSG00000110700";0.4;"anchor";282
"38";"mse";0.0299641539262611;"ENSG00000108518";0.4;"anchor";282
"39";"mse";0.0608729374166926;"ENSG00000075624";0.4;"anchor";282
"40";"mse";0.0173618689937322;"ENSG00000067225";0.4;"anchor";282
"41";"mse";0.0306512927517697;"non-targeting";0.5;"anchor";282
"42";"mse";0.0252913635132519;"ENSG00000187514";0.5;"anchor";282
"43";"mse";0.0251338615866329;"ENSG00000172757";0.5;"anchor";282
"44";"mse";0.0486298079131628;"ENSG00000147604";0.5;"anchor";282
"45";"mse";0.0206240594021822;"ENSG00000133112";0.5;"anchor";282
"46";"mse";0.0389996917941868;"ENSG00000125691";0.5;"anchor";282
"47";"mse";0.0524890475563217;"ENSG00000110700";0.5;"anchor";282
"48";"mse";0.030050846949804;"ENSG00000108518";0.5;"anchor";282
"49";"mse";0.0608696213364602;"ENSG00000075624";0.5;"anchor";282
"50";"mse";0.017326753910133;"ENSG00000067225";0.5;"anchor";282
"51";"mse";0.0306235551682812;"non-targeting";0.6;"anchor";282
"52";"mse";0.0252617433683584;"ENSG00000187514";0.6;"anchor";282
"53";"mse";0.0251407088134515;"ENSG00000172757";0.6;"anchor";282
"54";"mse";0.0484620852606859;"ENSG00000147604";0.6;"anchor";282
"55";"mse";0.0205844680415332;"ENSG00000133112";0.6;"anchor";282
"56";"mse";0.0389327863295458;"ENSG00000125691";0.6;"anchor";282
"57";"mse";0.0523588474565367;"ENSG00000110700";0.6;"anchor";282
"58";"mse";0.0301431053350973;"ENSG00000108518";0.6;"anchor";282
"59";"mse";0.0608659389257781;"ENSG00000075624";0.6;"anchor";282
"60";"mse";0.0172951398360918;"ENSG00000067225";0.6;"anchor";282
"61";"mse";0.0305978277456166;"non-targeting";0.7;"anchor";282
"62";"mse";0.0252356593303461;"ENSG00000187514";0.7;"anchor";282
"63";"mse";0.0251483368631761;"ENSG00000172757";0.7;"anchor";282
"64";"mse";0.0483117712612565;"ENSG00000147604";0.7;"anchor";282
