"score";"value";"env";"penalty";"method";"sim"
"1";"mse";0.0262566009277576;"non-targeting";0.1;"anchor";455
"2";"mse";0.0258507194518565;"ENSG00000187514";0.1;"anchor";455
"3";"mse";0.0244970498934411;"ENSG00000172757";0.1;"anchor";455
"4";"mse";0.0444948603169319;"ENSG00000147604";0.1;"anchor";455
"5";"mse";0.0213706388055669;"ENSG00000133112";0.1;"anchor";455
"6";"mse";0.0313766239605161;"ENSG00000125691";0.1;"anchor";455
"7";"mse";0.0488253221628934;"ENSG00000110700";0.1;"anchor";455
"8";"mse";0.0354770839210658;"ENSG00000108518";0.1;"anchor";455
"9";"mse";0.0497136985219716;"ENSG00000075624";0.1;"anchor";455
"10";"mse";0.021698571494315;"ENSG00000067225";0.1;"anchor";455
"11";"mse";0.0262497145429077;"non-targeting";0.2;"anchor";455
"12";"mse";0.0258706397386901;"ENSG00000187514";0.2;"anchor";455
"13";"mse";0.0244597941138449;"ENSG00000172757";0.2;"anchor";455
"14";"mse";0.0443293759797788;"ENSG00000147604";0.2;"anchor";455
"15";"mse";0.0210700762468376;"ENSG00000133112";0.2;"anchor";455
"16";"mse";0.0313600129418187;"ENSG00000125691";0.2;"anchor";455
"17";"mse";0.0486183530233887;"ENSG00000110700";0.2;"anchor";455
"18";"mse";0.0356147611506171;"ENSG00000108518";0.2;"anchor";455
"19";"mse";0.0496789451194185;"ENSG00000075624";0.2;"anchor";455
"20";"mse";0.0216999305827741;"ENSG00000067225";0.2;"anchor";455
"21";"mse";0.0262453575486236;"non-targeting";0.3;"anchor";455
"22";"mse";0.025889289654402;"ENSG00000187514";0.3;"anchor";455
"23";"mse";0.0244221151706428;"ENSG00000172757";0.3;"anchor";455
"24";"mse";0.0441819748462525;"ENSG00000147604";0.3;"anchor";455
"25";"mse";0.0208425312667853;"ENSG00000133112";0.3;"anchor";455
"26";"mse";0.0313641324552787;"ENSG00000125691";0.3;"anchor";455
"27";"mse";0.0484361080712047;"ENSG00000110700";0.3;"anchor";455
"28";"mse";0.0357521342750435;"ENSG00000108518";0.3;"anchor";455
"29";"mse";0.0496551423023959;"ENSG00000075624";0.3;"anchor";455
"30";"mse";0.0216981115486498;"ENSG00000067225";0.3;"anchor";455
"31";"mse";0.0262429670665062;"non-targeting";0.4;"anchor";455
"32";"mse";0.0259068145267196;"ENSG00000187514";0.4;"anchor";455
"33";"mse";0.0243846786892272;"ENSG00000172757";0.4;"anchor";455
"34";"mse";0.0440493657865255;"ENSG00000147604";0.4;"anchor";455
"35";"mse";0.0206665271671891;"ENSG00000133112";0.4;"anchor";455
"36";"mse";0.0313842542114603;"ENSG00000125691";0.4;"anchor";455
"37";"mse";0.0482741619450256;"ENSG00000110700";0.4;"anchor";455
"38";"mse";0.0358893329269748;"ENSG00000108518";0.4;"anchor";455
"39";"mse";0.0496394622331124;"ENSG00000075624";0.4;"anchor";455
"40";"mse";0.0216947678795796;"ENSG00000067225";0.4;"anchor";455
"41";"mse";0.0262421373171402;"non-targeting";0.5;"anchor";455
"42";"mse";0.025923337656472;"ENSG00000187514";0.5;"anchor";455
"43";"mse";0.0243479204648028;"ENSG00000172757";0.5;"anchor";455
"44";"mse";0.0439291147708581;"ENSG00000147604";0.5;"anchor";455
"45";"mse";0.020527953089468;"ENSG00000133112";0.5;"anchor";455
"46";"mse";0.0314168666060373;"ENSG00000125691";0.5;"anchor";455
"47";"mse";0.048129193108024;"ENSG00000110700";0.5;"anchor";455
"48";"mse";0.0360263454885966;"ENSG00000108518";0.5;"anchor";455
"49";"mse";0.0496299172465038;"ENSG00000075624";0.5;"anchor";455
"50";"mse";0.0216909459123635;"ENSG00000067225";0.5;"anchor";455
"51";"mse";0.0262425655410706;"non-targeting";0.6;"anchor";455
"52";"mse";0.0259389630812401;"ENSG00000187514";0.6;"anchor";455
"53";"mse";0.024312123185233;"ENSG00000172757";0.6;"anchor";455
"54";"mse";0.0438193638491841;"ENSG00000147604";0.6;"anchor";455
"55";"mse";0.020417224668091;"ENSG00000133112";0.6;"anchor";455
"56";"mse";0.0314592961152196;"ENSG00000125691";0.6;"anchor";455
"57";"mse";0.0479986346931705;"ENSG00000110700";0.6;"anchor";455
"58";"mse";0.0361630832820971;"ENSG00000108518";0.6;"anchor";455
"59";"mse";0.0496250729018935;"ENSG00000075624";0.6;"anchor";455
"60";"mse";0.0216873013331645;"ENSG00000067225";0.6;"anchor";455
"61";"mse";0.0262440194803259;"non-targeting";0.7;"anchor";455
"62";"mse";0.0259537788439204;"ENSG00000187514";0.7;"anchor";455
"63";"mse";0.0242774657623589;"ENSG00000172757";0.7;"anchor";455
"64";"mse";0.0437186571630403;"ENSG00000147604";0.7;"anchor";455
