"score";"value";"env";"penalty";"method";"sim"
"1";"mse";0.0314758487555973;"non-targeting";0.1;"anchor";430
"2";"mse";0.0377429712228239;"ENSG00000187514";0.1;"anchor";430
"3";"mse";0.0385967847778793;"ENSG00000172757";0.1;"anchor";430
"4";"mse";0.0677924659212893;"ENSG00000147604";0.1;"anchor";430
"5";"mse";0.0217320797359745;"ENSG00000133112";0.1;"anchor";430
"6";"mse";0.0533336319964013;"ENSG00000125691";0.1;"anchor";430
"7";"mse";0.0397242165010796;"ENSG00000110700";0.1;"anchor";430
"8";"mse";0.0178203144067924;"ENSG00000108518";0.1;"anchor";430
"9";"mse";0.0455264321020763;"ENSG00000075624";0.1;"anchor";430
"10";"mse";0.0192761072037094;"ENSG00000067225";0.1;"anchor";430
"11";"mse";0.0314706031983295;"non-targeting";0.2;"anchor";430
"12";"mse";0.0377019706246529;"ENSG00000187514";0.2;"anchor";430
"13";"mse";0.0384164382416597;"ENSG00000172757";0.2;"anchor";430
"14";"mse";0.0674540792533802;"ENSG00000147604";0.2;"anchor";430
"15";"mse";0.0215989835878722;"ENSG00000133112";0.2;"anchor";430
"16";"mse";0.0527152846108053;"ENSG00000125691";0.2;"anchor";430
"17";"mse";0.0394562904730258;"ENSG00000110700";0.2;"anchor";430
"18";"mse";0.0178159404171074;"ENSG00000108518";0.2;"anchor";430
"19";"mse";0.0454191663157362;"ENSG00000075624";0.2;"anchor";430
"20";"mse";0.0192864008268586;"ENSG00000067225";0.2;"anchor";430
"21";"mse";0.0314686964988611;"non-targeting";0.3;"anchor";430
"22";"mse";0.0376668916823471;"ENSG00000187514";0.3;"anchor";430
"23";"mse";0.0382505687099442;"ENSG00000172757";0.3;"anchor";430
"24";"mse";0.0671491771608887;"ENSG00000147604";0.3;"anchor";430
"25";"mse";0.0215029805789458;"ENSG00000133112";0.3;"anchor";430
"26";"mse";0.0521561212141038;"ENSG00000125691";0.3;"anchor";430
"27";"mse";0.0392205869031236;"ENSG00000110700";0.3;"anchor";430
"28";"mse";0.0178221061321253;"ENSG00000108518";0.3;"anchor";430
"29";"mse";0.0453220996127529;"ENSG00000075624";0.3;"anchor";430
"30";"mse";0.0192937240404959;"ENSG00000067225";0.3;"anchor";430
"31";"mse";0.0314694204931181;"non-targeting";0.4;"anchor";430
"32";"mse";0.0376367022043574;"ENSG00000187514";0.4;"anchor";430
"33";"mse";0.0380978256120945;"ENSG00000172757";0.4;"anchor";430
"34";"mse";0.0668725694630401;"ENSG00000147604";0.4;"anchor";430
"35";"mse";0.0214345457046423;"ENSG00000133112";0.4;"anchor";430
"36";"mse";0.051647550584466;"ENSG00000125691";0.4;"anchor";430
"37";"mse";0.0390116891141683;"ENSG00000110700";0.4;"anchor";430
"38";"mse";0.0178369516620525;"ENSG00000108518";0.4;"anchor";430
"39";"mse";0.0452335324152408;"ENSG00000075624";0.4;"anchor";430
"40";"mse";0.0192983469151365;"ENSG00000067225";0.4;"anchor";430
"41";"mse";0.0314722359366513;"non-targeting";0.5;"anchor";430
"42";"mse";0.0376105945365143;"ENSG00000187514";0.5;"anchor";430
"43";"mse";0.0379569732613017;"ENSG00000172757";0.5;"anchor";430
"44";"mse";0.0666201333791243;"ENSG00000147604";0.5;"anchor";430
"45";"mse";0.0213868904286632;"ENSG00000133112";0.5;"anchor";430
"46";"mse";0.0511826535976341;"ENSG00000125691";0.5;"anchor";430
"47";"mse";0.0388253479453917;"ENSG00000110700";0.5;"anchor";430
"48";"mse";0.0178589499460198;"ENSG00000108518";0.5;"anchor";430
"49";"mse";0.0451521531124406;"ENSG00000075624";0.5;"anchor";430
"50";"mse";0.0193005836727323;"ENSG00000067225";0.5;"anchor";430
"51";"mse";0.0314767259260866;"non-targeting";0.6;"anchor";430
"52";"mse";0.0375879269229924;"ENSG00000187514";0.6;"anchor";430
"53";"mse";0.0378268924260219;"ENSG00000172757";0.6;"anchor";430
"54";"mse";0.0663885463589149;"ENSG00000147604";0.6;"anchor";430
"55";"mse";0.0213550851130926;"ENSG00000133112";0.6;"anchor";430
"56";"mse";0.0507557824570501;"ENSG00000125691";0.6;"anchor";430
"57";"mse";0.0386581795781663;"ENSG00000110700";0.6;"anchor";430
"58";"mse";0.0178868397679779;"ENSG00000108518";0.6;"anchor";430
"59";"mse";0.0450769304527281;"ENSG00000075624";0.6;"anchor";430
"60";"mse";0.0193007534003282;"ENSG00000067225";0.6;"anchor";430
"61";"mse";0.0314825638354702;"non-targeting";0.7;"anchor";430
"62";"mse";0.0375681825446878;"ENSG00000187514";0.7;"anchor";430
"63";"mse";0.037706575417962;"ENSG00000172757";0.7;"anchor";430
"64";"mse";0.0661750963419898;"ENSG00000147604";0.7;"anchor";430
"65";"mse";0.021335490654217;"ENSG00000133112";0.7;"anchor";430
"66";"mse";0.0503622720096597;"ENSG00000125691";0.7;"anchor";430
"67";"mse";0.0385074532823742;"ENSG00000110700";0.7;"anchor";430
"68";"mse";0.0179195740486815;"ENSG00000108518";0.7;"anchor";430
"69";"mse";0.0450070401125374;"ENSG00000075624";0.7;"anchor";430
"70";"mse";0.0192991595819446;"ENSG00000067225";0.7;"anchor";430
"71";"mse";0.0314894907656437;"non-targeting";0.8;"anchor";430
"72";"mse";0.0375509402660781;"ENSG00000187514";0.8;"anchor";430
"73";"mse";0.0375951180714403;"ENSG00000172757";0.8;"anchor";430
"74";"mse";0.065977544267902;"ENSG00000147604";0.8;"anchor";430
"75";"mse";0.0213253813328298;"ENSG00000133112";0.8;"anchor";430
"76";"mse";0.0499982278031077;"ENSG00000125691";0.8;"anchor";430
"77";"mse";0.0383709391958706;"ENSG00000110700";0.8;"anchor";430
"78";"mse";0.0179562795140196;"ENSG00000108518";0.8;"anchor";430
"79";"mse";0.0449418134121421;"ENSG00000075624";0.8;"anchor";430
"80";"mse";0.0192960803278658;"ENSG00000067225";0.8;"anchor";430
"81";"mse";0.0314972993793467;"non-targeting";0.9;"anchor";430
"82";"mse";0.0375358533304062;"ENSG00000187514";0.9;"anchor";430
"83";"mse";0.0374917105112602;"ENSG00000172757";0.9;"anchor";430
"84";"mse";0.065794022651641;"ENSG00000147604";0.9;"anchor";430
"85";"mse";0.0213226890876167;"ENSG00000133112";0.9;"anchor";430
"86";"mse";0.0496603678217145;"ENSG00000125691";0.9;"anchor";430
"87";"mse";0.0382467971238395;"ENSG00000110700";0.9;"anchor";430
"88";"mse";0.0179962249367023;"ENSG00000108518";0.9;"anchor";430
"89";"mse";0.0448807007471748;"ENSG00000075624";0.9;"anchor";430
"90";"mse";0.0192917646477803;"ENSG00000067225";0.9;"anchor";430
"91";"mse";0.0315058221149044;"non-targeting";1;"anchor";430
"92";"mse";0.0375226335701167;"ENSG00000187514";1;"anchor";430
"93";"mse";0.0373956277554991;"ENSG00000172757";1;"anchor";430
"94";"mse";0.0656229595575241;"ENSG00000147604";1;"anchor";430
"95";"mse";0.0213258267367272;"ENSG00000133112";1;"anchor";430
"96";"mse";0.0493459024927828;"ENSG00000125691";1;"anchor";430
"97";"mse";0.0381334939511339;"ENSG00000110700";1;"anchor";430
"98";"mse";0.0180387959102315;"ENSG00000108518";1;"anchor";430
"99";"mse";0.0448232450204521;"ENSG00000075624";1;"anchor";430
"100";"mse";0.0192864320719879;"ENSG00000067225";1;"anchor";430
"101";"mse";0.0315149224599099;"non-targeting";1.1;"anchor";430
"102";"mse";0.0375110395200871;"ENSG00000187514";1.1;"anchor";430
"103";"mse";0.037306220707764;"ENSG00000172757";1.1;"anchor";430
"104";"mse";0.065463020784254;"ENSG00000147604";1.1;"anchor";430
"105";"mse";0.0213335636305871;"ENSG00000133112";1.1;"anchor";430
"106";"mse";0.0490524424494346;"ENSG00000125691";1.1;"anchor";430
"107";"mse";0.0380297413860143;"ENSG00000110700";1.1;"anchor";430
"108";"mse";0.0180834746508175;"ENSG00000108518";1.1;"anchor";430
"109";"mse";0.0447690620088795;"ENSG00000075624";1.1;"anchor";430
"110";"mse";0.0192802740506802;"ENSG00000067225";1.1;"anchor";430
"111";"mse";0.0315244884003823;"non-targeting";1.2;"anchor";430
"112";"mse";0.0375008673418451;"ENSG00000187514";1.2;"anchor";430
"113";"mse";0.0372229078095395;"ENSG00000172757";1.2;"anchor";430
"114";"mse";0.065313065321283;"ENSG00000147604";1.2;"anchor";430
"115";"mse";0.0213449367980233;"ENSG00000133112";1.2;"anchor";430
"116";"mse";0.0487779267389167;"ENSG00000125691";1.2;"anchor";430
"117";"mse";0.0379344483937724;"ENSG00000110700";1.2;"anchor";430
"118";"mse";0.0181298237059279;"ENSG00000108518";1.2;"anchor";430
"119";"mse";0.0447178256290789;"ENSG00000075624";1.2;"anchor";430
"120";"mse";0.0192734562179729;"ENSG00000067225";1.2;"anchor";430
"121";"mse";0.0315344274407751;"non-targeting";1.3;"anchor";430
"122";"mse";0.0374919438050211;"ENSG00000187514";1.3;"anchor";430
"123";"mse";0.0371451674608807;"ENSG00000172757";1.3;"anchor";430
"124";"mse";0.065172110619901;"ENSG00000147604";1.3;"anchor";430
"125";"mse";0.0213591865401096;"ENSG00000133112";1.3;"anchor";430
"126";"mse";0.0485205663046556;"ENSG00000125691";1.3;"anchor";430
"127";"mse";0.0378466844059659;"ENSG00000110700";1.3;"anchor";430
"128";"mse";0.0181774727248118;"ENSG00000108518";1.3;"anchor";430
"129";"mse";0.0446692567219026;"ENSG00000075624";1.3;"anchor";430
"130";"mse";0.0192661209944186;"ENSG00000067225";1.3;"anchor";430
"131";"mse";0.0315446627744154;"non-targeting";1.4;"anchor";430
"132";"mse";0.0374841207964373;"ENSG00000187514";1.4;"anchor";430
"133";"mse";0.0370725312267861;"ENSG00000172757";1.4;"anchor";430
"134";"mse";0.065039305220711;"ENSG00000147604";1.4;"anchor";430
"135";"mse";0.0213757091318647;"ENSG00000133112";1.4;"anchor";430
"136";"mse";0.0482787990262934;"ENSG00000125691";1.4;"anchor";430
