"score";"value";"env";"penalty";"method";"sim"
"1";"mse";0.0239287437744489;"non-targeting";0.1;"anchor";305
"2";"mse";0.0301745575541513;"ENSG00000187514";0.1;"anchor";305
"3";"mse";0.0392036869359732;"ENSG00000172757";0.1;"anchor";305
"4";"mse";0.0493150830717668;"ENSG00000147604";0.1;"anchor";305
"5";"mse";0.0264710353715593;"ENSG00000133112";0.1;"anchor";305
"6";"mse";0.0657152371427975;"ENSG00000125691";0.1;"anchor";305
"7";"mse";0.0483767375128046;"ENSG00000110700";0.1;"anchor";305
"8";"mse";0.0365325522749188;"ENSG00000108518";0.1;"anchor";305
"9";"mse";0.0345955134057353;"ENSG00000075624";0.1;"anchor";305
"10";"mse";0.0224779360367924;"ENSG00000067225";0.1;"anchor";305
"11";"mse";0.0238701004826229;"non-targeting";0.2;"anchor";305
"12";"mse";0.0301893719785306;"ENSG00000187514";0.2;"anchor";305
"13";"mse";0.0390765468967714;"ENSG00000172757";0.2;"anchor";305
"14";"mse";0.0493171321485565;"ENSG00000147604";0.2;"anchor";305
"15";"mse";0.0264380927503994;"ENSG00000133112";0.2;"anchor";305
"16";"mse";0.0655043520784921;"ENSG00000125691";0.2;"anchor";305
"17";"mse";0.0483008529047524;"ENSG00000110700";0.2;"anchor";305
"18";"mse";0.0365394869077651;"ENSG00000108518";0.2;"anchor";305
"19";"mse";0.0346406081116055;"ENSG00000075624";0.2;"anchor";305
"20";"mse";0.0224400807220959;"ENSG00000067225";0.2;"anchor";305
"21";"mse";0.0238166363115841;"non-targeting";0.3;"anchor";305
"22";"mse";0.0302038341309596;"ENSG00000187514";0.3;"anchor";305
"23";"mse";0.0389617185636775;"ENSG00000172757";0.3;"anchor";305
"24";"mse";0.049318367336772;"ENSG00000147604";0.3;"anchor";305
"25";"mse";0.0264150264643122;"ENSG00000133112";0.3;"anchor";305
"26";"mse";0.0653087977792854;"ENSG00000125691";0.3;"anchor";305
"27";"mse";0.0482306531496766;"ENSG00000110700";0.3;"anchor";305
