"score";"value";"env";"penalty";"method";"sim"
"1";"mse";0.0258249389707539;"non-targeting";0.1;"anchor";425
"2";"mse";0.0272689822701095;"ENSG00000187514";0.1;"anchor";425
"3";"mse";0.0320870924237828;"ENSG00000172757";0.1;"anchor";425
"4";"mse";0.0268845238054739;"ENSG00000147604";0.1;"anchor";425
"5";"mse";0.0295268947556691;"ENSG00000133112";0.1;"anchor";425
"6";"mse";0.0366455991118694;"ENSG00000125691";0.1;"anchor";425
"7";"mse";0.0564471643462243;"ENSG00000110700";0.1;"anchor";425
"8";"mse";0.0273991514007548;"ENSG00000108518";0.1;"anchor";425
"9";"mse";0.0323381910722897;"ENSG00000075624";0.1;"anchor";425
"10";"mse";0.0241084244492257;"ENSG00000067225";0.1;"anchor";425
"11";"mse";0.0257954480169017;"non-targeting";0.2;"anchor";425
"12";"mse";0.0272776696650934;"ENSG00000187514";0.2;"anchor";425
"13";"mse";0.0320786801324823;"ENSG00000172757";0.2;"anchor";425
"14";"mse";0.026745918531116;"ENSG00000147604";0.2;"anchor";425
"15";"mse";0.029288820197913;"ENSG00000133112";0.2;"anchor";425
"16";"mse";0.0364737520079713;"ENSG00000125691";0.2;"anchor";425
"17";"mse";0.0559806859758734;"ENSG00000110700";0.2;"anchor";425
"18";"mse";0.0274037650158603;"ENSG00000108518";0.2;"anchor";425
"19";"mse";0.0324524185804148;"ENSG00000075624";0.2;"anchor";425
"20";"mse";0.0240828222345968;"ENSG00000067225";0.2;"anchor";425
"21";"mse";0.0257709787109609;"non-targeting";0.3;"anchor";425
"22";"mse";0.0272880219051012;"ENSG00000187514";0.3;"anchor";425
"23";"mse";0.0320703979253581;"ENSG00000172757";0.3;"anchor";425
"24";"mse";0.0266254000992373;"ENSG00000147604";0.3;"anchor";425
"25";"mse";0.0290844945269771;"ENSG00000133112";0.3;"anchor";425
"26";"mse";0.0363422273740065;"ENSG00000125691";0.3;"anchor";425
"27";"mse";0.055565806597276;"ENSG00000110700";0.3;"anchor";425
"28";"mse";0.0274154018823538;"ENSG00000108518";0.3;"anchor";425
"29";"mse";0.0325584628680642;"ENSG00000075624";0.3;"anchor";425
"30";"mse";0.0240642568274649;"ENSG00000067225";0.3;"anchor";425
"31";"mse";0.0257506382009688;"non-targeting";0.4;"anchor";425
"32";"mse";0.0272995143481734;"ENSG00000187514";0.4;"anchor";425
